!Date	Height (m)
2001-09-29 00:00:00	41.2
2001-09-30 00:00:00	41.16
2001-10-01 00:00:00	41.16
2001-10-02 00:00:00	41.18
2001-10-03 00:00:00	41.28
2001-10-04 00:00:00	41.3
2001-10-05 00:00:00	41.32
2001-10-06 00:00:00	41.22
2001-10-07 00:00:00	41.29
2001-10-08 00:00:00	41.36
2001-10-09 00:00:00	41.34
2001-10-10 00:00:00	41.26
2001-10-11 00:00:00	41.3
2001-10-12 00:00:00	41.22
2001-10-13 00:00:00	41.2
2001-10-14 00:00:00	41.3
2001-10-15 00:00:00	41.3
2001-10-16 00:00:00	41.32
2001-10-17 00:00:00	41.32
2001-10-18 00:00:00	41.32
2001-10-19 00:00:00	41.32
2001-10-20 00:00:00	41.36
2001-10-21 00:00:00	41.36
2001-10-22 00:00:00	41.38
2001-10-23 00:00:00	41.36
2001-10-24 00:00:00	41.38
2001-10-25 00:00:00	41.38
2001-10-26 00:00:00	41.39
2001-10-27 00:00:00	41.36
2001-10-28 00:00:00	41.36
2001-10-29 00:00:00	41.36
2001-10-30 00:00:00	41.4
2001-10-31 00:00:00	41.4
2001-11-01 00:00:00	41.4
2001-11-02 00:00:00	41.4
2001-11-03 00:00:00	41.37
2001-11-04 00:00:00	41.36
2001-11-05 00:00:00	41.34
2001-11-06 00:00:00	41.3
2001-11-07 00:00:00	41.22
2001-11-08 00:00:00	41.14
2001-11-09 00:00:00	41.06
2001-11-10 00:00:00	41
2001-11-11 00:00:00	40.94
2001-11-12 00:00:00	40.86
2001-11-13 00:00:00	40.82
2001-11-14 00:00:00	40.78
2001-11-15 00:00:00	40.74
2001-11-16 00:00:00	40.66
2001-11-17 00:00:00	40.57
2001-11-18 00:00:00	40.48
2001-11-19 00:00:00	40.4
2001-11-20 00:00:00	40.32
2001-11-21 00:00:00	40.24
2001-11-22 00:00:00	40.16
2001-11-23 00:00:00	40.08
2001-11-24 00:00:00	40.02
2001-11-25 00:00:00	40
2001-11-26 00:00:00	39.96
2001-11-27 00:00:00	39.94
2001-11-28 00:00:00	39.9
2001-11-29 00:00:00	39.82
2001-11-30 00:00:00	39.76
2001-12-01 00:00:00	39.67
2001-12-02 00:00:00	39.6
2001-12-03 00:00:00	39.52
2001-12-04 00:00:00	39.46
2001-12-05 00:00:00	39.38
2001-12-06 00:00:00	39.32
2001-12-07 00:00:00	39.26
2001-12-08 00:00:00	39.18
2001-12-09 00:00:00	39.12
2001-12-10 00:00:00	39.02
2001-12-11 00:00:00	39.02
2001-12-12 00:00:00	39.02
2001-12-13 00:00:00	38.96
2001-12-14 00:00:00	38.86
2001-12-15 00:00:00	38.76
2001-12-16 00:00:00	38.64
2001-12-17 00:00:00	38.54
2001-12-18 00:00:00	38.42
2001-12-19 00:00:00	38.32
2001-12-20 00:00:00	38.2
2001-12-21 00:00:00	38.08
2001-12-22 00:00:00	37.96
2001-12-23 00:00:00	37.82
2001-12-24 00:00:00	37.68
2001-12-25 00:00:00	37.56
2001-12-26 00:00:00	37.42
2001-12-27 00:00:00	37.3
2001-12-28 00:00:00	37.18
2001-12-29 00:00:00	37.08
2001-12-30 00:00:00	36.98
2001-12-31 00:00:00	36.86
2002-01-01 00:00:00	36.76
2002-01-02 00:00:00	36.68
2002-01-03 00:00:00	36.58
2002-01-04 00:00:00	36.52
2002-01-05 00:00:00	36.46
2002-01-06 00:00:00	36.36
2002-01-07 00:00:00	36.28
2002-01-08 00:00:00	36.2
2002-01-09 00:00:00	36.12
2002-01-10 00:00:00	36.04
2002-01-11 00:00:00	35.92
2002-01-12 00:00:00	35.78
2002-01-13 00:00:00	35.62
2002-01-14 00:00:00	35.48
2002-01-15 00:00:00	35.34
2002-01-16 00:00:00	35.16
2002-01-17 00:00:00	35
2002-01-18 00:00:00	34.82
2002-01-19 00:00:00	34.66
2002-01-20 00:00:00	34.48
2002-01-21 00:00:00	34.3
2002-01-22 00:00:00	34.14
2002-01-23 00:00:00	33.96
2002-01-24 00:00:00	33.78
2002-01-25 00:00:00	33.6
2002-01-26 00:00:00	33.45
2002-01-27 00:00:00	33.34
2002-01-28 00:00:00	33.04
2002-01-29 00:00:00	32.92
2002-01-30 00:00:00	32.8
2002-01-31 00:00:00	32.64
2002-02-01 00:00:00	32.46
2002-02-02 00:00:00	32.3
2002-02-03 00:00:00	32.12
2002-02-04 00:00:00	31.94
2002-02-05 00:00:00	31.76
2002-02-06 00:00:00	31.58
2002-02-07 00:00:00	31.4
2002-02-08 00:00:00	31.22
2002-02-09 00:00:00	31.04
2002-02-10 00:00:00	30.87
2002-02-11 00:00:00	30.68
2002-02-12 00:00:00	30.68
2002-02-13 00:00:00	30.56
2002-02-14 00:00:00	30.36
2002-02-15 00:00:00	30.1
2002-02-16 00:00:00	29.9
2002-02-17 00:00:00	29.68
2002-02-18 00:00:00	29.5
2002-02-19 00:00:00	29.3
2002-02-20 00:00:00	29.1
2002-02-21 00:00:00	28.9
2002-02-22 00:00:00	28.54
2002-02-23 00:00:00	28.33
2002-02-24 00:00:00	28.06
2002-02-25 00:00:00	27.82
2002-02-26 00:00:00	27.56
2002-02-27 00:00:00	27.3
2002-02-28 00:00:00	27.04
2002-03-01 00:00:00	26.78
2002-03-02 00:00:00	26.56
2002-03-03 00:00:00	26.36
2002-03-04 00:00:00	26.08
2002-03-05 00:00:00	25.84
2002-03-06 00:00:00	25.62
2002-03-07 00:00:00	25.4
2002-03-08 00:00:00	25.14
2002-03-09 00:00:00	24.88
2002-03-10 00:00:00	24.61
2002-03-11 00:00:00	24.36
2002-03-12 00:00:00	24.08
2002-03-13 00:00:00	23.8
2002-03-14 00:00:00	23.56
2002-03-15 00:00:00	23.32
2002-03-16 00:00:00	23.08
2002-03-17 00:00:00	22.88
2002-03-18 00:00:00	22.68
2002-03-19 00:00:00	22.48
2002-03-20 00:00:00	22.28
2002-03-21 00:00:00	22.08
2002-03-22 00:00:00	21.84
2002-03-23 00:00:00	21.58
2002-03-24 00:00:00	21.32
2002-03-25 00:00:00	21.08
2002-03-26 00:00:00	20.8
2002-03-27 00:00:00	20.7
2002-03-28 00:00:00	20.6
2002-03-29 00:00:00	20.42
2002-03-30 00:00:00	20.24
2002-03-31 00:00:00	20.08
2002-04-01 00:00:00	20.08
2002-04-02 00:00:00	19.86
2002-04-03 00:00:00	19.82
2002-04-04 00:00:00	19.66
2002-04-05 00:00:00	19.48
2002-04-06 00:00:00	19.41
2002-04-07 00:00:00	19.25
2002-04-08 00:00:00	19.08
2002-04-09 00:00:00	18.92
2002-04-10 00:00:00	18.78
2002-04-11 00:00:00	18.74
2002-04-12 00:00:00	18.54
2002-04-13 00:00:00	18.3
2002-04-14 00:00:00	18.06
2002-04-15 00:00:00	17.82
2002-04-16 00:00:00	17.56
2002-04-17 00:00:00	17.3
2002-04-18 00:00:00	17.06
2002-04-19 00:00:00	16.78
2002-04-20 00:00:00	16.5
2002-04-21 00:00:00	16.2
2002-04-22 00:00:00	15.92
2002-04-23 00:00:00	15.68
2002-04-24 00:00:00	15.42
2002-04-25 00:00:00	15.22
2002-04-26 00:00:00	15.06
2002-04-27 00:00:00	14.88
2002-04-28 00:00:00	14.7
2002-04-29 00:00:00	14.52
2002-04-30 00:00:00	14.34
2002-05-01 00:00:00	14.2
2002-05-02 00:00:00	13.92
2002-05-03 00:00:00	13.46
2002-05-04 00:00:00	13.36
2002-05-05 00:00:00	13.36
2002-05-06 00:00:00	13.34
2002-05-07 00:00:00	13.26
2002-05-08 00:00:00	13.18
2002-05-09 00:00:00	13.1
2002-05-10 00:00:00	13.06
2002-05-11 00:00:00	13.06
2002-05-12 00:00:00	13.32
2002-05-13 00:00:00	13.46
2002-05-14 00:00:00	13.42
2002-05-15 00:00:00	13.32
2002-05-16 00:00:00	13.28
2002-05-17 00:00:00	13.24
2002-05-18 00:00:00	13.32
2002-05-19 00:00:00	13.78
2002-05-20 00:00:00	14.86
2002-05-21 00:00:00	15.54
2002-05-22 00:00:00	15.92
2002-05-23 00:00:00	16.22
2002-05-24 00:00:00	16.48
2002-05-25 00:00:00	16.72
2002-05-26 00:00:00	16.98
2002-05-27 00:00:00	17.2
2002-05-28 00:00:00	17.34
2002-05-29 00:00:00	17.44
2002-05-30 00:00:00	17.46
2002-05-31 00:00:00	17.48
2002-06-01 00:00:00	17.5
2002-06-02 00:00:00	17.61
2002-06-03 00:00:00	17.74
2002-06-04 00:00:00	17.84
2002-06-05 00:00:00	17.94
2002-06-06 00:00:00	18.04
2002-06-07 00:00:00	18.22
2002-06-08 00:00:00	18.4
2002-06-09 00:00:00	18.62
2002-06-10 00:00:00	18.9
2002-06-11 00:00:00	19.14
2002-06-12 00:00:00	19.28
2002-06-13 00:00:00	19.28
2002-06-14 00:00:00	19.36
2002-06-15 00:00:00	19.56
2002-06-16 00:00:00	19.86
2002-06-17 00:00:00	20.08
2002-06-18 00:00:00	20.1
2002-06-19 00:00:00	20.04
2002-06-20 00:00:00	19.98
2002-06-21 00:00:00	19.92
2002-06-22 00:00:00	19.88
2002-06-23 00:00:00	19.86
2002-06-24 00:00:00	19.8
2002-06-25 00:00:00	19.76
2002-06-26 00:00:00	19.7
2002-06-27 00:00:00	19.62
2002-06-28 00:00:00	19.86
2002-06-29 00:00:00	19.7
2002-06-30 00:00:00	19.64
2002-07-01 00:00:00	19.54
2002-07-02 00:00:00	19.66
2002-07-03 00:00:00	19.74
2002-07-04 00:00:00	20.12
2002-07-05 00:00:00	20.54
2002-07-06 00:00:00	21.76
2002-07-07 00:00:00	22.3
2002-07-08 00:00:00	22.58
2002-07-09 00:00:00	22.7
2002-07-10 00:00:00	23
2002-07-11 00:00:00	23
2002-07-12 00:00:00	23.12
2002-07-13 00:00:00	23.11
2002-07-14 00:00:00	23.32
2002-07-15 00:00:00	23.54
2002-07-16 00:00:00	23.56
2002-07-17 00:00:00	23.62
2002-07-18 00:00:00	23.68
2002-07-19 00:00:00	23.7
2002-07-20 00:00:00	23.72
2002-07-21 00:00:00	23.72
2002-07-22 00:00:00	23.7
2002-07-23 00:00:00	23.72
2002-07-24 00:00:00	23.7
2002-07-25 00:00:00	23.66
2002-07-26 00:00:00	23.64
2002-07-27 00:00:00	23.61
2002-07-28 00:00:00	23.62
2002-07-29 00:00:00	23.72
2002-07-30 00:00:00	23.76
2002-07-31 00:00:00	23.74
2002-08-01 00:00:00	23.7
2002-08-02 00:00:00	23.7
2002-08-03 00:00:00	23.76
2002-08-04 00:00:00	23.94
2002-08-05 00:00:00	24.02
2002-08-06 00:00:00	24.08
2002-08-07 00:00:00	24.14
2002-08-08 00:00:00	24.24
2002-08-09 00:00:00	24.32
2002-08-10 00:00:00	24.36
2002-08-11 00:00:00	24.38
2002-08-12 00:00:00	24.44
2002-08-13 00:00:00	24.56
2002-08-14 00:00:00	24.64
2002-08-15 00:00:00	24.68
2002-08-16 00:00:00	24.72
2002-08-17 00:00:00	24.74
2002-08-18 00:00:00	24.76
2002-08-19 00:00:00	24.78
2002-08-20 00:00:00	24.78
2002-08-21 00:00:00	24.76
2002-08-22 00:00:00	24.78
2002-08-23 00:00:00	24.8
2002-08-24 00:00:00	24.82
2002-08-25 00:00:00	24.84
2002-08-26 00:00:00	24.86
2002-08-27 00:00:00	24.86
2002-08-28 00:00:00	24.89
2002-08-29 00:00:00	24.92
2002-08-30 00:00:00	24.96
2002-08-31 00:00:00	25.04
2002-09-01 00:00:00	25.1
2002-09-02 00:00:00	25.14
2002-09-03 00:00:00	25.24
2002-09-04 00:00:00	25.4
2002-09-05 00:00:00	25.56
2002-09-06 00:00:00	25.7
2002-09-07 00:00:00	25.815
2002-09-08 00:00:00	25.93
2002-09-09 00:00:00	26.04
2002-09-10 00:00:00	26.12
2002-09-11 00:00:00	26.14
2002-09-12 00:00:00	26.16
2002-09-13 00:00:00	26.2
2002-09-14 00:00:00	26.26
2002-09-15 00:00:00	26.3
2002-09-16 00:00:00	26.36
2002-09-17 00:00:00	26.42
2002-09-18 00:00:00	26.44
2002-09-19 00:00:00	26.58
2002-09-20 00:00:00	26.72
2002-09-21 00:00:00	26.82
2002-09-22 00:00:00	26.9
2002-09-23 00:00:00	26.98
2002-09-24 00:00:00	27.04
2002-09-25 00:00:00	27.12
2002-09-26 00:00:00	27.22
2002-09-27 00:00:00	27.32
2002-09-28 00:00:00	27.4
2002-09-29 00:00:00	27.56
2002-09-30 00:00:00	27.68
2002-10-01 00:00:00	27.78
2002-10-02 00:00:00	27.84
2002-10-03 00:00:00	27.86
2002-10-04 00:00:00	27.92
2002-10-05 00:00:00	28.02
2002-10-06 00:00:00	28.13
2002-10-07 00:00:00	28.22
2002-10-08 00:00:00	28.3
2002-10-09 00:00:00	28.44
2002-10-10 00:00:00	28.54
2002-10-11 00:00:00	28.6
2002-10-12 00:00:00	28.68
2002-10-13 00:00:00	28.76
2002-10-14 00:00:00	28.84
2002-10-15 00:00:00	28.9
2002-10-16 00:00:00	29
2002-10-17 00:00:00	29.06
2002-10-18 00:00:00	29.1
2002-10-19 00:00:00	29.12
2002-10-20 00:00:00	29.18
2002-10-21 00:00:00	29.24
2002-10-22 00:00:00	29.26
2002-10-23 00:00:00	29.26
2002-10-24 00:00:00	29.28
2002-10-25 00:00:00	29.28
2002-10-26 00:00:00	29.28
2002-10-27 00:00:00	29.26
2002-10-28 00:00:00	29.26
2002-10-29 00:00:00	29.26
2002-10-30 00:00:00	29.26
2002-10-31 00:00:00	29.22
2002-11-01 00:00:00	29.14
2002-11-02 00:00:00	29.08
2002-11-03 00:00:00	29.02
2002-11-04 00:00:00	29
2002-11-05 00:00:00	28.96
2002-11-06 00:00:00	28.94
2002-11-07 00:00:00	28.92
2002-11-08 00:00:00	28.88
2002-11-09 00:00:00	28.82
2002-11-10 00:00:00	28.76
2002-11-11 00:00:00	28.7
2002-11-12 00:00:00	28.62
2002-11-13 00:00:00	28.5
2002-11-14 00:00:00	28.3
2002-11-15 00:00:00	28.1
2002-11-16 00:00:00	27.96
2002-11-17 00:00:00	27.9
2002-11-18 00:00:00	27.84
2002-11-19 00:00:00	27.8
2002-11-20 00:00:00	27.74
2002-11-21 00:00:00	27.68
2002-11-22 00:00:00	27.62
2002-11-23 00:00:00	27.56
2002-11-24 00:00:00	27.52
2002-11-25 00:00:00	27.5
2002-11-26 00:00:00	27.52
2002-11-27 00:00:00	27.6
2002-11-28 00:00:00	27.6
2002-11-29 00:00:00	27.64
2002-11-30 00:00:00	27.68
2002-12-01 00:00:00	27.72
2002-12-02 00:00:00	27.74
2002-12-03 00:00:00	27.6
2002-12-04 00:00:00	27.51
2002-12-05 00:00:00	27.58
2002-12-06 00:00:00	27.66
2002-12-07 00:00:00	27.72
2002-12-08 00:00:00	27.78
2002-12-09 00:00:00	27.84
2002-12-10 00:00:00	27.9
2002-12-11 00:00:00	27.94
2002-12-12 00:00:00	28
2002-12-13 00:00:00	28.06
2002-12-14 00:00:00	28.1
2002-12-15 00:00:00	28.08
2002-12-16 00:00:00	28.1
2002-12-17 00:00:00	28.04
2002-12-18 00:00:00	27.92
2002-12-19 00:00:00	27.78
2002-12-20 00:00:00	27.66
2002-12-21 00:00:00	27.52
2002-12-22 00:00:00	27.4
2002-12-23 00:00:00	27.26
2002-12-24 00:00:00	27.14
2002-12-25 00:00:00	27
2002-12-26 00:00:00	26.84
2002-12-27 00:00:00	26.7
2002-12-28 00:00:00	26.62
2002-12-29 00:00:00	26.54
2002-12-30 00:00:00	26.46
2002-12-31 00:00:00	26.4
2003-01-01 00:00:00	26.36
2003-01-02 00:00:00	26.34
2003-01-03 00:00:00	26.32
2003-01-04 00:00:00	26.32
2003-01-05 00:00:00	26.3
2003-01-06 00:00:00	26.28
2003-01-07 00:00:00	26.16
2003-01-08 00:00:00	26.12
2003-01-09 00:00:00	26.04
2003-01-10 00:00:00	25.98
2003-01-11 00:00:00	25.83
2003-01-12 00:00:00	25.75
2003-01-13 00:00:00	25.66
2003-01-14 00:00:00	25.6
2003-01-15 00:00:00	25.54
2003-01-16 00:00:00	25.44
2003-01-17 00:00:00	25.2
2003-01-18 00:00:00	25.1
2003-01-19 00:00:00	25
2003-01-20 00:00:00	24.9
2003-01-21 00:00:00	24.8
2003-01-22 00:00:00	24.7
2003-01-23 00:00:00	24.6
2003-01-24 00:00:00	24.5
2003-01-25 00:00:00	24.4
2003-01-26 00:00:00	24.26
2003-01-27 00:00:00	24.1
2003-01-28 00:00:00	24
2003-01-29 00:00:00	23.92
2003-01-30 00:00:00	23.82
2003-01-31 00:00:00	23.74
2003-02-01 00:00:00	23.64
2003-02-02 00:00:00	23.52
2003-02-03 00:00:00	23.5
2003-02-04 00:00:00	23.46
2003-02-05 00:00:00	23.46
2003-02-06 00:00:00	23.5
2003-02-07 00:00:00	23.52
2003-02-08 00:00:00	23.54
2003-02-09 00:00:00	23.54
2003-02-10 00:00:00	23.58
2003-02-11 00:00:00	23.58
2003-02-12 00:00:00	23.56
2003-02-13 00:00:00	23.58
2003-02-14 00:00:00	23.54
2003-02-15 00:00:00	23.52
2003-02-16 00:00:00	23.52
2003-02-17 00:00:00	23.54
2003-02-18 00:00:00	23.54
2003-02-19 00:00:00	23.56
2003-02-20 00:00:00	23.62
2003-02-21 00:00:00	23.8
2003-02-22 00:00:00	23.92
2003-02-23 00:00:00	23.98
2003-02-24 00:00:00	24.04
2003-02-25 00:00:00	24.06
2003-02-26 00:00:00	24.04
2003-02-27 00:00:00	24
2003-02-28 00:00:00	23.98
2003-03-01 00:00:00	23.98
2003-03-02 00:00:00	23.98
2003-03-03 00:00:00	23.96
2003-03-04 00:00:00	23.96
2003-03-05 00:00:00	23.94
2003-03-06 00:00:00	23.94
2003-03-07 00:00:00	23.9
2003-03-08 00:00:00	23.88
2003-03-09 00:00:00	23.86
2003-03-10 00:00:00	23.84
2003-03-11 00:00:00	23.74
2003-03-12 00:00:00	23.64
2003-03-13 00:00:00	23.56
2003-03-14 00:00:00	23.24
2003-03-15 00:00:00	22.96
2003-03-16 00:00:00	22.86
2003-03-17 00:00:00	22.82
2003-03-18 00:00:00	22.74
2003-03-19 00:00:00	22.62
2003-03-20 00:00:00	22.54
2003-03-21 00:00:00	22.44
2003-03-22 00:00:00	22.38
2003-03-23 00:00:00	22.34
2003-03-24 00:00:00	22.3
2003-03-25 00:00:00	22.24
2003-03-26 00:00:00	22.14
2003-03-27 00:00:00	22.06
2003-03-28 00:00:00	21.98
2003-03-29 00:00:00	21.88
2003-03-30 00:00:00	21.8
2003-03-31 00:00:00	21.72
2003-04-01 00:00:00	21.6
2003-04-02 00:00:00	21.4
2003-04-03 00:00:00	21.28
2003-04-04 00:00:00	21.16
2003-04-05 00:00:00	21.04
2003-04-06 00:00:00	20.92
2003-04-07 00:00:00	20.8
2003-04-08 00:00:00	20.7
2003-04-09 00:00:00	20.58
2003-04-10 00:00:00	20.3
2003-04-11 00:00:00	20.32
2003-04-12 00:00:00	20.38
2003-04-13 00:00:00	20.44
2003-04-14 00:00:00	20.52
2003-04-15 00:00:00	20.6
2003-04-16 00:00:00	20.68
2003-04-17 00:00:00	20.58
2003-04-18 00:00:00	20.46
2003-04-19 00:00:00	20.33
2003-04-20 00:00:00	20.2
2003-04-21 00:00:00	20.07
2003-04-22 00:00:00	19.94
2003-04-23 00:00:00	19.8
2003-04-24 00:00:00	19.62
2003-04-25 00:00:00	19.42
2003-04-26 00:00:00	19.24
2003-04-27 00:00:00	19.04
2003-04-28 00:00:00	18.86
2003-04-29 00:00:00	18.66
2003-04-30 00:00:00	18.44
2003-05-01 00:00:00	18.28
2003-05-02 00:00:00	18.12
2003-05-03 00:00:00	17.98
2003-05-04 00:00:00	17.84
2003-05-05 00:00:00	17.68
2003-05-06 00:00:00	17.54
2003-05-07 00:00:00	17.4
2003-05-08 00:00:00	17.38
2003-05-09 00:00:00	17.08
2003-05-10 00:00:00	16.88
2003-05-11 00:00:00	16.72
2003-05-12 00:00:00	16.54
2003-05-13 00:00:00	16.36
2003-05-14 00:00:00	16.18
2003-05-15 00:00:00	16.08
2003-05-16 00:00:00	15.96
2003-05-17 00:00:00	15.83
2003-05-18 00:00:00	15.71
2003-05-19 00:00:00	15.66
2003-05-20 00:00:00	15.82
2003-05-21 00:00:00	16.02
2003-05-22 00:00:00	16.02
2003-05-23 00:00:00	15.96
2003-05-24 00:00:00	16.7
2003-05-25 00:00:00	17.18
2003-05-26 00:00:00	17.18
2003-05-27 00:00:00	17.16
2003-05-28 00:00:00	17.3
2003-05-29 00:00:00	17.22
2003-05-30 00:00:00	17.14
2003-05-31 00:00:00	17.04
2003-06-01 00:00:00	16.93
2003-06-02 00:00:00	16.82
2003-06-03 00:00:00	16.72
2003-06-04 00:00:00	16.62
2003-06-05 00:00:00	16.54
2003-06-06 00:00:00	16.74
2003-06-07 00:00:00	19.32
2003-06-08 00:00:00	19.96
2003-06-09 00:00:00	20.06
2003-06-10 00:00:00	20.04
2003-06-11 00:00:00	19.96
2003-06-12 00:00:00	19.86
2003-06-13 00:00:00	19.78
2003-06-14 00:00:00	19.88
2003-06-15 00:00:00	19.91
2003-06-16 00:00:00	19.9
2003-06-17 00:00:00	19.88
2003-06-18 00:00:00	19.82
2003-06-19 00:00:00	19.7
2003-06-20 00:00:00	19.72
2003-06-21 00:00:00	19.66
2003-06-22 00:00:00	19.6
2003-06-23 00:00:00	19.58
2003-06-24 00:00:00	19.56
2003-06-25 00:00:00	19.58
2003-06-26 00:00:00	19.68
2003-06-27 00:00:00	19.88
2003-06-28 00:00:00	21.9
2003-06-29 00:00:00	22.86
2003-06-30 00:00:00	24.28
2003-07-01 00:00:00	24.68
2003-07-02 00:00:00	24.94
2003-07-03 00:00:00	25
2003-07-04 00:00:00	25.06
2003-07-05 00:00:00	25.1
2003-07-06 00:00:00	25.16
2003-07-07 00:00:00	25.22
2003-07-08 00:00:00	25.26
2003-07-09 00:00:00	25.3
2003-07-10 00:00:00	25.34
2003-07-11 00:00:00	25.36
2003-07-12 00:00:00	25.48
2003-07-13 00:00:00	25.9
2003-07-14 00:00:00	26.1
2003-07-15 00:00:00	26.24
2003-07-16 00:00:00	26.32
2003-07-17 00:00:00	26.38
2003-07-18 00:00:00	26.36
2003-07-19 00:00:00	26.38
2003-07-20 00:00:00	26.4
2003-07-21 00:00:00	26.44
2003-07-22 00:00:00	26.48
2003-07-23 00:00:00	26.52
2003-07-24 00:00:00	27
2003-07-25 00:00:00	28.3
2003-07-26 00:00:00	29.86
2003-07-27 00:00:00	30.28
2003-07-28 00:00:00	30.5
2003-07-29 00:00:00	30.92
2003-07-30 00:00:00	31.28
2003-07-31 00:00:00	31.44
2003-08-01 00:00:00	31.56
2003-08-02 00:00:00	31.64
2003-08-03 00:00:00	31.7
2003-08-04 00:00:00	31.74
2003-08-05 00:00:00	31.8
2003-08-06 00:00:00	32.2
2003-08-07 00:00:00	32.5
2003-08-08 00:00:00	32.68
2003-08-09 00:00:00	32.95
2003-08-10 00:00:00	33.13
2003-08-11 00:00:00	33.3
2003-08-12 00:00:00	33.7
2003-08-13 00:00:00	33.9
2003-08-14 00:00:00	34.16
2003-08-15 00:00:00	34.34
2003-08-16 00:00:00	34.48
2003-08-17 00:00:00	34.56
2003-08-18 00:00:00	34.66
2003-08-19 00:00:00	34.74
2003-08-20 00:00:00	34.8
2003-08-21 00:00:00	34.92
2003-08-22 00:00:00	35.28
2003-08-23 00:00:00	35.44
2003-08-24 00:00:00	36.56
2003-08-25 00:00:00	37.66
2003-08-26 00:00:00	38.18
2003-08-27 00:00:00	38.4
2003-08-28 00:00:00	38.54
2003-08-29 00:00:00	38.64
2003-08-30 00:00:00	38.74
2003-08-31 00:00:00	39.08
2003-09-01 00:00:00	39.5
2003-09-02 00:00:00	39.66
2003-09-03 00:00:00	39.72
2003-09-04 00:00:00	39.78
2003-09-05 00:00:00	39.86
2003-09-06 00:00:00	39.9
2003-09-07 00:00:00	39.96
2003-09-08 00:00:00	40
2003-09-09 00:00:00	40.002
2003-09-10 00:00:00	40.04
2003-09-11 00:00:00	40.06
2003-09-12 00:00:00	40.06
2003-09-13 00:00:00	40.08
2003-09-14 00:00:00	40.14
2003-09-15 00:00:00	40.8
2003-09-16 00:00:00	41.32
2003-09-17 00:00:00	41.36
2003-09-18 00:00:00	41.4
2003-09-19 00:00:00	41.26
2003-09-20 00:00:00	41.3
2003-09-21 00:00:00	41.4
2003-09-22 00:00:00	41.34
2003-09-23 00:00:00	41.38
2003-09-24 00:00:00	41.38
2003-09-25 00:00:00	41.41
2003-09-26 00:00:00	41.38
2003-09-27 00:00:00	41.38
2003-09-28 00:00:00	41.4
2003-09-29 00:00:00	41.38
2003-09-30 00:00:00	41.34
2003-10-01 00:00:00	41.26
2003-10-02 00:00:00	41.34
2003-10-03 00:00:00	41.28
2003-10-04 00:00:00	41.36
2003-10-05 00:00:00	41.38
2003-10-06 00:00:00	41.38
2003-10-07 00:00:00	41.4
2003-10-08 00:00:00	41.4
2003-10-09 00:00:00	41.38
2003-10-10 00:00:00	41.38
2003-10-11 00:00:00	41.38
2003-10-12 00:00:00	41.38
2003-10-13 00:00:00	41.36
2003-10-14 00:00:00	41.34
2003-10-15 00:00:00	41.34
2003-10-16 00:00:00	41.32
2003-10-17 00:00:00	41.28
2003-10-18 00:00:00	41.28
2003-10-19 00:00:00	41.26
2003-10-20 00:00:00	41.24
2003-10-21 00:00:00	41.18
2003-10-22 00:00:00	41.14
2003-10-23 00:00:00	41.12
2003-10-24 00:00:00	41.06
2003-10-25 00:00:00	41.02
2003-10-26 00:00:00	41
2003-10-27 00:00:00	40.98
2003-10-28 00:00:00	40.94
2003-10-29 00:00:00	40.9
2003-10-30 00:00:00	40.88
2003-10-31 00:00:00	40.88
2003-11-01 00:00:00	41.02
2003-11-02 00:00:00	41.08
2003-11-03 00:00:00	41.1
2003-11-04 00:00:00	41.1
2003-11-05 00:00:00	41.1
2003-11-06 00:00:00	41.08
2003-11-07 00:00:00	41
2003-11-08 00:00:00	41
2003-11-09 00:00:00	40.88
2003-11-10 00:00:00	40.68
2003-11-11 00:00:00	40.6
2003-11-12 00:00:00	40.48
2003-11-13 00:00:00	40.36
2003-11-14 00:00:00	40.28
2003-11-15 00:00:00	40.16
2003-11-16 00:00:00	39.78
2003-11-17 00:00:00	40
2003-11-18 00:00:00	39.88
2003-11-19 00:00:00	39.8
2003-11-20 00:00:00	39.7
2003-11-21 00:00:00	39.6
2003-11-22 00:00:00	39.5
2003-11-23 00:00:00	39.45
2003-11-24 00:00:00	39.32
2003-11-25 00:00:00	39.24
2003-11-26 00:00:00	39.16
2003-11-27 00:00:00	39.08
2003-11-28 00:00:00	38.94
2003-11-29 00:00:00	38.8
2003-11-30 00:00:00	38.66
2003-12-01 00:00:00	38.58
2003-12-02 00:00:00	38.44
2003-12-03 00:00:00	38.28
2003-12-04 00:00:00	38.14
2003-12-05 00:00:00	38
2003-12-06 00:00:00	37.86
2003-12-07 00:00:00	37.76
2003-12-08 00:00:00	37.66
2003-12-09 00:00:00	37.54
2003-12-10 00:00:00	37.4
2003-12-11 00:00:00	37.26
2003-12-12 00:00:00	37.16
2003-12-13 00:00:00	37.08
2003-12-14 00:00:00	36.98
2003-12-15 00:00:00	36.92
2003-12-16 00:00:00	36.82
2003-12-17 00:00:00	36.66
2003-12-18 00:00:00	36.5
2003-12-19 00:00:00	36.36
2003-12-20 00:00:00	36.32
2003-12-21 00:00:00	36.26
2003-12-22 00:00:00	36.24
2003-12-23 00:00:00	36.2
2003-12-24 00:00:00	36.16
2003-12-25 00:00:00	36.04
2003-12-26 00:00:00	35.92
2003-12-27 00:00:00	35.8
2003-12-28 00:00:00	35.72
2003-12-29 00:00:00	35.64
2003-12-30 00:00:00	35.56
2003-12-31 00:00:00	35.48
2004-01-01 00:00:00	35.4
