datetime,Depth_meter,Water_Temperature_celsius
2007-12-10 00:00:00,-10,16.2640361111111
2007-12-10 00:00:00,-11,15.6122097222222
2007-12-10 00:00:00,-12,15.3972673611111
2007-12-10 00:00:00,-14,15.1146347222222
2007-12-10 00:00:00,-16,14.8247777777778
2007-12-10 00:00:00,-18,14.5548527777778
2007-12-10 00:00:00,-20,14.3007888888889
2007-12-10 00:00:00,-22,14.1015180555556
2007-12-10 00:00:00,-24,13.8951722222222
2007-12-10 00:00:00,-26,13.7287298611111
2007-12-10 00:00:00,-28,13.6159333333333
2007-12-10 00:00:00,-30,13.5254069444444
2007-12-10 00:00:00,-34,13.4203465277778
2007-12-10 00:00:00,-36,13.3754166666667
2007-12-11 00:00:00,-0.25,20.9204833333333
2007-12-11 00:00:00,-0.5,20.8723395833333
2007-12-11 00:00:00,-1,20.7554979166667
2007-12-11 00:00:00,-1.5,20.58515625
2007-12-11 00:00:00,-2,20.4549659722222
2007-12-11 00:00:00,-2.5,20.3971458333333
2007-12-11 00:00:00,-3,20.2991590277778
2007-12-11 00:00:00,-4,20.1334944444444
2007-12-11 00:00:00,-4.5,20.0780979166667
2007-12-11 00:00:00,-5,20.0421631944444
2007-12-11 00:00:00,-6,20.0059729166667
2007-12-11 00:00:00,-7,19.97034375
2007-12-11 00:00:00,-8,19.8748013888889
2007-12-11 00:00:00,-9,18.2410604166667
2007-12-11 00:00:00,-10,16.2502
2007-12-11 00:00:00,-11,15.6302951388889
2007-12-11 00:00:00,-12,15.3951388888889
2007-12-11 00:00:00,-14,15.1172701388889
2007-12-11 00:00:00,-16,14.8427215277778
2007-12-11 00:00:00,-18,14.5873131944444
2007-12-11 00:00:00,-20,14.3567194444444
2007-12-11 00:00:00,-22,14.1505458333333
2007-12-11 00:00:00,-24,13.958575
2007-12-11 00:00:00,-26,13.8013805555556
2007-12-11 00:00:00,-28,13.6740861111111
2007-12-11 00:00:00,-30,13.5863083333333
2007-12-11 00:00:00,-34,13.4705861111111
2007-12-11 00:00:00,-36,13.41948125
2007-12-12 00:00:00,-0.25,21.5707354166667
2007-12-12 00:00:00,-0.5,21.5198104166667
2007-12-12 00:00:00,-1,21.4179652777778
2007-12-12 00:00:00,-1.5,21.2282020833333
2007-12-12 00:00:00,-2,21.0770375
2007-12-12 00:00:00,-2.5,20.9707722222222
2007-12-12 00:00:00,-3,20.8514923611111
2007-12-12 00:00:00,-4,20.7188465277778
2007-12-12 00:00:00,-4.5,20.6491541666667
2007-12-12 00:00:00,-5,20.6145965277778
2007-12-12 00:00:00,-6,20.4976777777778
2007-12-12 00:00:00,-7,20.3362902777778
2007-12-12 00:00:00,-8,20.0007652777778
2007-12-12 00:00:00,-9,18.8436819444444
2007-12-12 00:00:00,-10,16.3369243055556
2007-12-12 00:00:00,-11,15.6480659722222
2007-12-12 00:00:00,-12,15.4026090277778
2007-12-12 00:00:00,-14,15.1171736111111
2007-12-12 00:00:00,-16,14.8736076388889
2007-12-12 00:00:00,-18,14.6268444444444
2007-12-12 00:00:00,-20,14.3844826388889
2007-12-12 00:00:00,-22,14.1820222222222
2007-12-12 00:00:00,-24,13.9989020833333
2007-12-12 00:00:00,-26,13.8353927083333
2007-12-12 00:00:00,-28,13.7126548611111
2007-12-12 00:00:00,-30,13.62093125
2007-12-12 00:00:00,-34,13.5218215277778
2007-12-12 00:00:00,-36,13.4738263888889
2007-12-13 00:00:00,-0.25,22.2080854166667
2007-12-13 00:00:00,-0.5,22.0855618055556
2007-12-13 00:00:00,-1,21.63909375
2007-12-13 00:00:00,-1.5,21.4721979166667
2007-12-13 00:00:00,-2,21.3381694444444
2007-12-13 00:00:00,-2.5,21.2545645833333
2007-12-13 00:00:00,-3,21.17505
2007-12-13 00:00:00,-4,21.03721875
2007-12-13 00:00:00,-4.5,20.9201416666667
2007-12-13 00:00:00,-5,20.82075625
2007-12-13 00:00:00,-6,20.6309881944444
2007-12-13 00:00:00,-7,20.4166805555556
2007-12-13 00:00:00,-8,19.8491326388889
2007-12-13 00:00:00,-9,17.8914590277778
2007-12-13 00:00:00,-10,16.3079756944444
2007-12-13 00:00:00,-11,15.7157208333333
2007-12-13 00:00:00,-12,15.4573479166667
2007-12-13 00:00:00,-14,15.1584708333333
2007-12-13 00:00:00,-16,14.9161993055556
2007-12-13 00:00:00,-18,14.6530729166667
2007-12-13 00:00:00,-20,14.4364493055556
2007-12-13 00:00:00,-22,14.2300618055556
2007-12-13 00:00:00,-24,14.0611958333333
2007-12-13 00:00:00,-26,13.8942854166667
2007-12-13 00:00:00,-28,13.7692756944444
2007-12-13 00:00:00,-30,13.6780854166667
2007-12-13 00:00:00,-34,13.5628423611111
2007-12-13 00:00:00,-36,13.51355
2007-12-14 00:00:00,-0.25,22.4054194444444
2007-12-14 00:00:00,-0.5,22.3621930555556
2007-12-14 00:00:00,-1,22.13758125
2007-12-14 00:00:00,-1.5,21.8252263888889
2007-12-14 00:00:00,-2,21.5676090277778
2007-12-14 00:00:00,-2.5,21.3632909722222
2007-12-14 00:00:00,-3,21.1838305555556
2007-12-14 00:00:00,-4,20.9339298611111
2007-12-14 00:00:00,-4.5,20.7857041666667
2007-12-14 00:00:00,-5,20.6485548611111
2007-12-14 00:00:00,-6,20.3257048611111
2007-12-14 00:00:00,-7,19.9540333333333
2007-12-14 00:00:00,-8,19.3365520833333
2007-12-14 00:00:00,-9,17.9337277777778
2007-12-14 00:00:00,-10,16.5317868055556
2007-12-14 00:00:00,-11,15.7765861111111
2007-12-14 00:00:00,-12,15.4813041666667
2007-12-14 00:00:00,-14,15.1805145833333
2007-12-14 00:00:00,-16,14.9266534722222
2007-12-14 00:00:00,-18,14.6763256944444
2007-12-14 00:00:00,-20,14.4512027777778
2007-12-14 00:00:00,-22,14.2503673611111
2007-12-14 00:00:00,-24,14.0923090277778
2007-12-14 00:00:00,-26,13.9316229166667
2007-12-14 00:00:00,-28,13.8166888888889
2007-12-14 00:00:00,-30,13.7321666666667
2007-12-14 00:00:00,-34,13.6126347222222
2007-12-14 00:00:00,-36,13.5642479166667
2007-12-15 00:00:00,-0.25,21.5271333333333
2007-12-15 00:00:00,-0.5,21.5482368055556
2007-12-15 00:00:00,-1,21.5423902777778
2007-12-15 00:00:00,-1.5,21.50996875
2007-12-15 00:00:00,-2,21.4681180555556
2007-12-15 00:00:00,-2.5,21.4488576388889
2007-12-15 00:00:00,-3,21.4168805555556
2007-12-15 00:00:00,-4,21.3642479166667
2007-12-15 00:00:00,-4.5,21.3207097222222
2007-12-15 00:00:00,-5,21.2795597222222
2007-12-15 00:00:00,-6,21.1714701388889
2007-12-15 00:00:00,-7,20.8293201388889
2007-12-15 00:00:00,-8,20.02326875
2007-12-15 00:00:00,-9,18.7823381944444
2007-12-15 00:00:00,-10,16.8866173611111
2007-12-15 00:00:00,-11,15.8797659722222
2007-12-15 00:00:00,-12,15.5162180555556
2007-12-15 00:00:00,-14,15.2013458333333
2007-12-15 00:00:00,-16,14.9514277777778
2007-12-15 00:00:00,-18,14.7022625
2007-12-15 00:00:00,-20,14.4673993055556
2007-12-15 00:00:00,-22,14.2815888888889
2007-12-15 00:00:00,-24,14.1253006944444
2007-12-15 00:00:00,-26,13.9769784722222
2007-12-15 00:00:00,-28,13.8659534722222
2007-12-15 00:00:00,-30,13.7843930555556
2007-12-15 00:00:00,-34,13.6621625
2007-12-15 00:00:00,-36,13.6097729166667
2007-12-16 00:00:00,-0.25,21.70206875
2007-12-16 00:00:00,-0.5,21.7417409722222
2007-12-16 00:00:00,-1,21.6968145833333
2007-12-16 00:00:00,-1.5,21.6263270833333
2007-12-16 00:00:00,-2,21.5646291666667
2007-12-16 00:00:00,-2.5,21.5359722222222
2007-12-16 00:00:00,-3,21.4994631944444
2007-12-16 00:00:00,-4,21.4567451388889
2007-12-16 00:00:00,-4.5,21.4208131944444
2007-12-16 00:00:00,-5,21.3835833333333
2007-12-16 00:00:00,-6,21.2764611111111
2007-12-16 00:00:00,-7,20.9960576388889
2007-12-16 00:00:00,-8,20.0972854166667
2007-12-16 00:00:00,-9,18.9246354166667
2007-12-16 00:00:00,-10,17.2037548611111
2007-12-16 00:00:00,-11,16.0890625
2007-12-16 00:00:00,-12,15.5961388888889
2007-12-16 00:00:00,-14,15.2144645833333
2007-12-16 00:00:00,-16,14.9689756944444
2007-12-16 00:00:00,-18,14.7141423611111
2007-12-16 00:00:00,-20,14.4964576388889
2007-12-16 00:00:00,-22,14.3126576388889
2007-12-16 00:00:00,-24,14.1608319444444
2007-12-16 00:00:00,-26,14.0160680555556
2007-12-16 00:00:00,-28,13.9049840277778
2007-12-16 00:00:00,-30,13.8229076388889
2007-12-16 00:00:00,-34,13.7233590277778
2007-12-16 00:00:00,-36,13.6722861111111
2007-12-17 00:00:00,-0.25,21.73846875
2007-12-17 00:00:00,-0.5,21.7493263888889
2007-12-17 00:00:00,-1,21.7227930555556
2007-12-17 00:00:00,-1.5,21.6612254098361
2007-12-17 00:00:00,-2,21.5818888888889
2007-12-17 00:00:00,-2.5,21.5453340277778
2007-12-17 00:00:00,-3,21.4981
2007-12-17 00:00:00,-4,21.4505340277778
2007-12-17 00:00:00,-4.5,21.4151541666667
2007-12-17 00:00:00,-5,21.3865034722222
2007-12-17 00:00:00,-6,21.3155173611111
2007-12-17 00:00:00,-7,21.2026291666667
2007-12-17 00:00:00,-8,21.0884090277778
2007-12-17 00:00:00,-9,20.20294375
2007-12-17 00:00:00,-10,18.0171722222222
2007-12-17 00:00:00,-11,16.3017534722222
2007-12-17 00:00:00,-12,15.6480118055556
2007-12-17 00:00:00,-14,15.2413979166667
2007-12-17 00:00:00,-16,15.0005194444444
2007-12-17 00:00:00,-18,14.7616618055556
2007-12-17 00:00:00,-20,14.5452576388889
2007-12-17 00:00:00,-22,14.36544375
2007-12-17 00:00:00,-24,14.2093590277778
2007-12-17 00:00:00,-26,14.0666
2007-12-17 00:00:00,-28,13.9595111111111
2007-12-17 00:00:00,-30,13.8749652777778
2007-12-17 00:00:00,-34,13.7717611111111
2007-12-17 00:00:00,-36,13.7224430555556
2007-12-18 00:00:00,-0.25,21.6086256944444
2007-12-18 00:00:00,-0.5,21.6364840277778
2007-12-18 00:00:00,-1,21.5977472222222
2007-12-18 00:00:00,-2,21.5176868055556
2007-12-18 00:00:00,-2.5,21.4955847222222
2007-12-18 00:00:00,-3,21.4688131944444
2007-12-18 00:00:00,-4,21.4344826388889
2007-12-18 00:00:00,-4.5,21.4061861111111
2007-12-18 00:00:00,-5,21.3822194444444
2007-12-18 00:00:00,-6,21.3154020833333
2007-12-18 00:00:00,-7,21.1922215277778
2007-12-18 00:00:00,-8,20.8074458333333
2007-12-18 00:00:00,-9,19.1561756944444
2007-12-18 00:00:00,-10,17.3140881944444
2007-12-18 00:00:00,-11,16.1915277777778
2007-12-18 00:00:00,-12,15.6503270833333
2007-12-18 00:00:00,-14,15.2735479166667
2007-12-18 00:00:00,-16,15.0530805555556
2007-12-18 00:00:00,-18,14.8192291666667
2007-12-18 00:00:00,-20,14.5938638888889
2007-12-18 00:00:00,-22,14.4032215277778
2007-12-18 00:00:00,-24,14.2429006944444
2007-12-18 00:00:00,-26,14.1076486111111
2007-12-18 00:00:00,-28,14.0118680555556
2007-12-18 00:00:00,-30,13.9266222222222
2007-12-18 00:00:00,-34,13.8222201388889
2007-12-18 00:00:00,-36,13.7686708333333
2007-12-19 00:00:00,-0.25,21.94154375
2007-12-19 00:00:00,-0.5,21.9638215277778
2007-12-19 00:00:00,-1,21.8259680555556
2007-12-19 00:00:00,-2,21.51945625
2007-12-19 00:00:00,-2.5,21.45263125
2007-12-19 00:00:00,-3,21.3727555555556
2007-12-19 00:00:00,-4,21.2538118055556
2007-12-19 00:00:00,-4.5,21.1586861111111
2007-12-19 00:00:00,-5,21.0435208333333
2007-12-19 00:00:00,-6,20.753475
2007-12-19 00:00:00,-7,20.3232298611111
2007-12-19 00:00:00,-8,19.6350409722222
2007-12-19 00:00:00,-9,18.6257083333333
2007-12-19 00:00:00,-10,17.4362576388889
2007-12-19 00:00:00,-11,16.2845583333333
2007-12-19 00:00:00,-12,15.6873770833333
2007-12-19 00:00:00,-14,15.2927222222222
2007-12-19 00:00:00,-16,15.0524930555556
2007-12-19 00:00:00,-18,14.8270777777778
2007-12-19 00:00:00,-20,14.6023444444444
2007-12-19 00:00:00,-22,14.418025
2007-12-19 00:00:00,-24,14.2576576388889
2007-12-19 00:00:00,-26,14.1387722222222
2007-12-19 00:00:00,-28,14.044925
2007-12-19 00:00:00,-30,13.9743111111111
2007-12-19 00:00:00,-34,13.8730569444444
2007-12-19 00:00:00,-36,13.8184784722222
2007-12-20 00:00:00,-0.25,22.5215298611111
2007-12-20 00:00:00,-0.5,22.4346201388889
2007-12-20 00:00:00,-1,22.1340256944444
2007-12-20 00:00:00,-2,21.6767395833333
2007-12-20 00:00:00,-2.5,21.5976833333333
2007-12-20 00:00:00,-3,21.5279930555556
2007-12-20 00:00:00,-4,21.4203791666667
2007-12-20 00:00:00,-4.5,21.3623861111111
2007-12-20 00:00:00,-5,21.3077645833333
2007-12-20 00:00:00,-6,21.0865944444444
2007-12-20 00:00:00,-7,20.6972506944444
2007-12-20 00:00:00,-8,20.1810944444444
2007-12-20 00:00:00,-9,19.4658881944444
2007-12-20 00:00:00,-10,18.2960854166667
2007-12-20 00:00:00,-11,16.9775625
2007-12-20 00:00:00,-12,16.0112736111111
2007-12-20 00:00:00,-14,15.3442048611111
2007-12-20 00:00:00,-16,15.0921013888889
2007-12-20 00:00:00,-18,14.8481430555556
2007-12-20 00:00:00,-20,14.6294743055556
2007-12-20 00:00:00,-22,14.4597722222222
2007-12-20 00:00:00,-24,14.3040430555556
2007-12-20 00:00:00,-26,14.184075
2007-12-20 00:00:00,-28,14.0913180555556
2007-12-20 00:00:00,-30,14.0128340277778
2007-12-20 00:00:00,-34,13.9163534722222
2007-12-20 00:00:00,-36,13.8587229166667
2007-12-21 00:00:00,-0.25,21.7190979166667
2007-12-21 00:00:00,-0.5,21.7412694444444
2007-12-21 00:00:00,-1,21.7337284722222
2007-12-21 00:00:00,-2,21.7211034722222
2007-12-21 00:00:00,-2.5,21.7195104166667
2007-12-21 00:00:00,-3,21.7110388888889
2007-12-21 00:00:00,-4,21.7026305555556
2007-12-21 00:00:00,-4.5,21.6827659722222
2007-12-21 00:00:00,-5,21.6639770833333
2007-12-21 00:00:00,-6,21.4714604166667
2007-12-21 00:00:00,-7,21.1134215277778
2007-12-21 00:00:00,-8,20.5919881944444
2007-12-21 00:00:00,-9,19.3062805555556
2007-12-21 00:00:00,-10,18.0761097222222
2007-12-21 00:00:00,-11,16.6161840277778
2007-12-21 00:00:00,-12,15.8510194444444
2007-12-21 00:00:00,-14,15.2910034722222
2007-12-21 00:00:00,-16,15.0570097222222
2007-12-21 00:00:00,-18,14.8437645833333
2007-12-21 00:00:00,-20,14.6358736111111
2007-12-21 00:00:00,-22,14.4765236111111
2007-12-21 00:00:00,-24,14.33186875
2007-12-21 00:00:00,-26,14.2176583333333
2007-12-21 00:00:00,-28,14.1297548611111
2007-12-21 00:00:00,-30,14.0603291666667
2007-12-21 00:00:00,-34,13.9711715277778
2007-12-21 00:00:00,-36,13.9152479166667
2007-12-22 00:00:00,-0.25,20.8882923611111
2007-12-22 00:00:00,-0.5,20.9297930555556
2007-12-22 00:00:00,-1,20.92150625
2007-12-22 00:00:00,-2,20.8978833333333
2007-12-22 00:00:00,-2.5,20.8961611111111
2007-12-22 00:00:00,-3,20.8806263888889
2007-12-22 00:00:00,-4,20.8639847222222
2007-12-22 00:00:00,-4.5,20.8368673611111
2007-12-22 00:00:00,-5,20.7907222222222
2007-12-22 00:00:00,-6,20.4024979166667
2007-12-22 00:00:00,-7,19.8989222222222
2007-12-22 00:00:00,-8,19.5492847222222
2007-12-22 00:00:00,-9,18.86965
2007-12-22 00:00:00,-10,18.4429451388889
2007-12-22 00:00:00,-11,17.3087736111111
2007-12-22 00:00:00,-12,16.2172916666667
2007-12-22 00:00:00,-14,15.4008868055556
2007-12-22 00:00:00,-16,15.1476270833333
2007-12-22 00:00:00,-18,14.9364743055556
2007-12-22 00:00:00,-20,14.7122736111111
2007-12-22 00:00:00,-22,14.5492284722222
2007-12-22 00:00:00,-24,14.3939659722222
2007-12-22 00:00:00,-26,14.2605777777778
2007-12-22 00:00:00,-28,14.1705027777778
2007-12-22 00:00:00,-30,14.1066173611111
2007-12-22 00:00:00,-34,14.0137631944444
2007-12-22 00:00:00,-36,13.9597861111111
2007-12-23 00:00:00,-0.25,20.4629576388889
2007-12-23 00:00:00,-0.5,20.5020840277778
2007-12-23 00:00:00,-1,20.4915590277778
2007-12-23 00:00:00,-2,20.4723840277778
2007-12-23 00:00:00,-2.5,20.4714458333333
2007-12-23 00:00:00,-3,20.4597222222222
2007-12-23 00:00:00,-4,20.4477666666667
2007-12-23 00:00:00,-4.5,20.4352118055556
2007-12-23 00:00:00,-5,20.4308416666667
2007-12-23 00:00:00,-6,20.42255
2007-12-23 00:00:00,-7,20.4074666666667
2007-12-23 00:00:00,-8,20.3835451388889
2007-12-23 00:00:00,-10,19.1445944444444
2007-12-23 00:00:00,-11,17.7709888888889
2007-12-23 00:00:00,-12,16.3541680555556
2007-12-23 00:00:00,-14,15.43175625
2007-12-23 00:00:00,-16,15.1412388888889
2007-12-23 00:00:00,-18,14.9232638888889
2007-12-23 00:00:00,-20,14.7116256944444
2007-12-23 00:00:00,-22,14.5444479166667
2007-12-23 00:00:00,-24,14.3967590277778
2007-12-23 00:00:00,-26,14.285625
2007-12-23 00:00:00,-28,14.2023965277778
2007-12-23 00:00:00,-30,14.1436930555556
2007-12-23 00:00:00,-34,14.0625743055556
2007-12-23 00:00:00,-36,14.0064840277778
2007-12-24 00:00:00,-0.25,20.4848319444444
2007-12-24 00:00:00,-0.5,20.5285895833333
2007-12-24 00:00:00,-1,20.4992145833333
2007-12-24 00:00:00,-2,20.4528576388889
2007-12-24 00:00:00,-2.5,20.4447708333333
2007-12-24 00:00:00,-3,20.4219277777778
2007-12-24 00:00:00,-4,20.3995763888889
2007-12-24 00:00:00,-4.5,20.3814402777778
2007-12-24 00:00:00,-5,20.3718923611111
2007-12-24 00:00:00,-6,20.3540090277778
2007-12-24 00:00:00,-7,20.3181909722222
2007-12-24 00:00:00,-8,20.2925013888889
2007-12-24 00:00:00,-10,19.8418673611111
2007-12-24 00:00:00,-11,18.1540069444444
2007-12-24 00:00:00,-12,16.4746986111111
2007-12-24 00:00:00,-14,15.4411763888889
2007-12-24 00:00:00,-16,15.1558368055556
2007-12-24 00:00:00,-18,14.9450861111111
2007-12-24 00:00:00,-20,14.7443076388889
2007-12-24 00:00:00,-22,14.5885729166667
2007-12-24 00:00:00,-24,14.4446159722222
2007-12-24 00:00:00,-26,14.32314375
2007-12-24 00:00:00,-28,14.2543236111111
2007-12-24 00:00:00,-30,14.1881125
2007-12-24 00:00:00,-34,14.0983333333333
2007-12-24 00:00:00,-36,14.0509618055556
2007-12-25 00:00:00,-0.25,20.6900041666667
2007-12-25 00:00:00,-0.5,20.7170409722222
2007-12-25 00:00:00,-1,20.63291875
2007-12-25 00:00:00,-2,20.5345125
2007-12-25 00:00:00,-2.5,20.5200993055556
2007-12-25 00:00:00,-3,20.4976506944444
2007-12-25 00:00:00,-4,20.4625979166667
2007-12-25 00:00:00,-4.5,20.4410354166667
2007-12-25 00:00:00,-5,20.4275493055556
2007-12-25 00:00:00,-6,20.4080444444444
2007-12-25 00:00:00,-7,20.3622458333333
2007-12-25 00:00:00,-8,20.2586583333333
2007-12-25 00:00:00,-10,20.1359361111111
2007-12-25 00:00:00,-11,19.5728458333333
2007-12-25 00:00:00,-12,17.2759958333333
2007-12-25 00:00:00,-14,15.48861875
2007-12-25 00:00:00,-16,15.1780222222222
2007-12-25 00:00:00,-18,14.96756875
2007-12-25 00:00:00,-20,14.76103125
2007-12-25 00:00:00,-22,14.5995416666667
2007-12-25 00:00:00,-24,14.4575722222222
2007-12-25 00:00:00,-26,14.3488743055556
2007-12-25 00:00:00,-28,14.27051875
2007-12-25 00:00:00,-30,14.2167930555556
2007-12-25 00:00:00,-34,14.1409284722222
2007-12-25 00:00:00,-36,14.1002465277778
2007-12-26 00:00:00,-0.25,21.5954166666667
2007-12-26 00:00:00,-0.5,21.5505131944444
2007-12-26 00:00:00,-1,21.0484
2007-12-26 00:00:00,-2,20.721775
2007-12-26 00:00:00,-2.5,20.6701416666667
2007-12-26 00:00:00,-3,20.6355236111111
2007-12-26 00:00:00,-4,20.5852277777778
2007-12-26 00:00:00,-4.5,20.5544048611111
2007-12-26 00:00:00,-5,20.5356756944444
2007-12-26 00:00:00,-6,20.5052131944444
2007-12-26 00:00:00,-7,20.4377694444444
2007-12-26 00:00:00,-8,20.3342159722222
2007-12-26 00:00:00,-10,19.8433333333333
2007-12-26 00:00:00,-11,18.1663375
2007-12-26 00:00:00,-12,16.3507243055556
2007-12-26 00:00:00,-14,15.51401875
2007-12-26 00:00:00,-16,15.2217354166667
2007-12-26 00:00:00,-18,15.0133256944444
2007-12-26 00:00:00,-20,14.8249048611111
2007-12-26 00:00:00,-22,14.6649652777778
2007-12-26 00:00:00,-24,14.5180534722222
2007-12-26 00:00:00,-26,14.3997340277778
2007-12-26 00:00:00,-28,14.3120076388889
2007-12-26 00:00:00,-30,14.2594930555556
2007-12-26 00:00:00,-34,14.1818972222222
2007-12-26 00:00:00,-36,14.1345090277778
2007-12-27 00:00:00,-0.25,21.77568125
2007-12-27 00:00:00,-0.5,21.5088243055556
2007-12-27 00:00:00,-1,21.1048201388889
2007-12-27 00:00:00,-2,20.7953256944444
2007-12-27 00:00:00,-2.5,20.7219256944444
2007-12-27 00:00:00,-3,20.6443645833333
2007-12-27 00:00:00,-4,20.5352972222222
2007-12-27 00:00:00,-4.5,20.5002694444444
2007-12-27 00:00:00,-5,20.4715243055556
2007-12-27 00:00:00,-6,20.4417013888889
2007-12-27 00:00:00,-7,20.3920048611111
2007-12-27 00:00:00,-8,20.3280465277778
2007-12-27 00:00:00,-10,19.7788354166667
2007-12-27 00:00:00,-11,18.4907194444444
2007-12-27 00:00:00,-12,16.9986645833333
2007-12-27 00:00:00,-14,15.6119770833333
2007-12-27 00:00:00,-16,15.24
2007-12-27 00:00:00,-18,15.0149423611111
2007-12-27 00:00:00,-20,14.8171402777778
2007-12-27 00:00:00,-22,14.65876875
2007-12-27 00:00:00,-24,14.5253923611111
2007-12-27 00:00:00,-26,14.4188243055556
2007-12-27 00:00:00,-28,14.336125
2007-12-27 00:00:00,-30,14.2901881944444
2007-12-27 00:00:00,-34,14.2167909722222
2007-12-27 00:00:00,-36,14.1738138888889
2007-12-28 00:00:00,-0.25,21.4408527777778
2007-12-28 00:00:00,-0.5,21.4638409722222
2007-12-28 00:00:00,-1,21.4179722222222
2007-12-28 00:00:00,-2,21.0468951388889
2007-12-28 00:00:00,-2.5,20.9447986111111
2007-12-28 00:00:00,-3,20.8707618055556
2007-12-28 00:00:00,-4,20.7801479166667
2007-12-28 00:00:00,-4.5,20.7375756944444
2007-12-28 00:00:00,-5,20.6902527777778
2007-12-28 00:00:00,-6,20.5507263888889
2007-12-28 00:00:00,-7,20.4408409722222
2007-12-28 00:00:00,-8,20.1906736111111
2007-12-28 00:00:00,-10,19.2789652777778
2007-12-28 00:00:00,-11,18.2459013888889
2007-12-28 00:00:00,-12,17.0597020833333
2007-12-28 00:00:00,-14,15.6945631944444
2007-12-28 00:00:00,-16,15.25949375
2007-12-28 00:00:00,-18,15.03291875
2007-12-28 00:00:00,-20,14.8466472222222
2007-12-28 00:00:00,-22,14.6986027777778
2007-12-28 00:00:00,-24,14.5676902777778
2007-12-28 00:00:00,-26,14.4616604166667
2007-12-28 00:00:00,-28,14.3828902777778
2007-12-28 00:00:00,-30,14.3242194444444
2007-12-28 00:00:00,-34,14.2513805555556
2007-12-28 00:00:00,-36,14.2059
2007-12-29 00:00:00,-0.25,21.6277118055556
2007-12-29 00:00:00,-0.5,21.6539083333333
2007-12-29 00:00:00,-1,21.5120006944444
2007-12-29 00:00:00,-2,21.2015097222222
2007-12-29 00:00:00,-2.5,21.1061125
2007-12-29 00:00:00,-3,21.0163791666667
2007-12-29 00:00:00,-4,20.9002569444444
2007-12-29 00:00:00,-4.5,20.8572645833333
2007-12-29 00:00:00,-5,20.8252694444444
2007-12-29 00:00:00,-6,20.7338104166667
2007-12-29 00:00:00,-7,20.58519375
2007-12-29 00:00:00,-8,20.3765027777778
2007-12-29 00:00:00,-10,19.4888291666667
2007-12-29 00:00:00,-11,18.5588944444444
2007-12-29 00:00:00,-12,17.5062506944444
2007-12-29 00:00:00,-14,15.8112118055556
2007-12-29 00:00:00,-16,15.2896770833333
2007-12-29 00:00:00,-18,15.0660527777778
2007-12-29 00:00:00,-20,14.8782125
2007-12-29 00:00:00,-22,14.7275729166667
2007-12-29 00:00:00,-24,14.5989159722222
2007-12-29 00:00:00,-26,14.4921131944444
2007-12-29 00:00:00,-28,14.4160583333333
2007-12-29 00:00:00,-30,14.3574694444444
2007-12-29 00:00:00,-34,14.2874798611111
2007-12-29 00:00:00,-36,14.2476243055556
2007-12-30 00:00:00,-0.25,22.5472777777778
2007-12-30 00:00:00,-0.5,22.5169083333333
2007-12-30 00:00:00,-1,22.1338319444444
2007-12-30 00:00:00,-2,21.7209034722222
2007-12-30 00:00:00,-2.5,21.6547215277778
2007-12-30 00:00:00,-3,21.6020256944444
2007-12-30 00:00:00,-4,21.4995006944444
2007-12-30 00:00:00,-4.5,21.4373694444444
2007-12-30 00:00:00,-5,21.3828527777778
2007-12-30 00:00:00,-6,21.1522493055556
2007-12-30 00:00:00,-7,20.8450131944444
2007-12-30 00:00:00,-8,20.49616875
2007-12-30 00:00:00,-10,19.4320555555556
2007-12-30 00:00:00,-11,18.7161256944444
2007-12-30 00:00:00,-12,17.7200805555556
2007-12-30 00:00:00,-14,15.8721833333333
2007-12-30 00:00:00,-16,15.3109756944444
2007-12-30 00:00:00,-18,15.0721541666667
2007-12-30 00:00:00,-20,14.8958645833333
2007-12-30 00:00:00,-22,14.7548756944444
2007-12-30 00:00:00,-24,14.6300993055556
2007-12-30 00:00:00,-26,14.5280993055556
2007-12-30 00:00:00,-28,14.4576611111111
2007-12-30 00:00:00,-30,14.3950138888889
2007-12-30 00:00:00,-34,14.3268902777778
2007-12-30 00:00:00,-36,14.279775
2007-12-31 00:00:00,-0.25,23.3443791666667
2007-12-31 00:00:00,-0.5,23.3493104166667
2007-12-31 00:00:00,-1,23.1538270833333
2007-12-31 00:00:00,-2,22.7367333333333
2007-12-31 00:00:00,-2.5,22.5696354166667
2007-12-31 00:00:00,-3,22.3472826388889
2007-12-31 00:00:00,-4,21.9614895833333
2007-12-31 00:00:00,-4.5,21.7672861111111
2007-12-31 00:00:00,-5,21.5451069444444
2007-12-31 00:00:00,-6,20.8565965277778
2007-12-31 00:00:00,-7,20.3889388888889
2007-12-31 00:00:00,-8,20.0327701388889
2007-12-31 00:00:00,-10,19.4753819444444
2007-12-31 00:00:00,-11,18.8879270833333
2007-12-31 00:00:00,-12,18.0601305555556
2007-12-31 00:00:00,-14,15.9801986111111
2007-12-31 00:00:00,-16,15.3571347222222
2007-12-31 00:00:00,-18,15.1075402777778
2007-12-31 00:00:00,-20,14.9380444444444
2007-12-31 00:00:00,-22,14.7933506944444
2007-12-31 00:00:00,-24,14.6653333333333
2007-12-31 00:00:00,-26,14.5579180555556
2007-12-31 00:00:00,-28,14.4872625
2007-12-31 00:00:00,-30,14.4327201388889
2007-12-31 00:00:00,-34,14.362525
2007-12-31 00:00:00,-36,14.316625
2008-01-01 00:00:00,-0.25,24.2848930555556
