Date,Pptn,Temp,Wind_speed,PET,Q,TP_catch,chl-a_lake,TP_lake,colour_lake,CyanoBiovol,colour_van1,chl-a_van1,TP_van1,Rain_day,Pptn_intense,Wind_under_Q0.1,Wind_under_Q0.2,Wind_under_Q0.3,Wind_under_Q0.4,Wind_under_Q0.5,Wind_over_Q0.5,Wind_over_Q0.6,Wind_over_Q0.7,Wind_over_Q0.8,Wind_over_Q0.9,Pptn_lag1M,Temp_lag1M,Wind_speed_lag1M,PET_lag1M,Q_lag1M,TP_catch_lag1M,chl-a_lake_lag1M,TP_lake_lag1M,colour_lake_lag1M,CyanoBiovol_lag1M,colour_van1_lag1M,chl-a_van1_lag1M,TP_van1_lag1M,Rain_day_lag1M,Pptn_intense_lag1M,Wind_under_Q0.1_lag1M,Wind_under_Q0.2_lag1M,Wind_under_Q0.3_lag1M,Wind_under_Q0.4_lag1M,Wind_under_Q0.5_lag1M,Wind_over_Q0.5_lag1M,Wind_over_Q0.6_lag1M,Wind_over_Q0.7_lag1M,Wind_over_Q0.8_lag1M,Wind_over_Q0.9_lag1M,Month,season_2,Pptn_winterSum,Rain_day_winterSum,Pptn_intense_winterSum,PET_winterSum,Wind_under_Q0.1_winterSum,Wind_under_Q0.2_winterSum,Wind_under_Q0.3_winterSum,Wind_under_Q0.4_winterSum,Wind_under_Q0.5_winterSum,Wind_over_Q0.5_winterSum,Wind_over_Q0.6_winterSum,Wind_over_Q0.7_winterSum,Wind_over_Q0.8_winterSum,Wind_over_Q0.9_winterSum,Pptn_lag2M_sum,Pptn_lag3M_sum,Pptn_lag4M_sum,Pptn_lag5M_sum,Pptn_lag6M_sum,Rain_day_lag2M_sum,Rain_day_lag3M_sum,Rain_day_lag4M_sum,Rain_day_lag5M_sum,Rain_day_lag6M_sum,Pptn_intense_lag2M_sum,Pptn_intense_lag3M_sum,Pptn_intense_lag4M_sum,Pptn_intense_lag5M_sum,Pptn_intense_lag6M_sum,PET_lag2M_sum,PET_lag3M_sum,PET_lag4M_sum,PET_lag5M_sum,PET_lag6M_sum,Wind_under_Q0.1_lag2M_sum,Wind_under_Q0.1_lag3M_sum,Wind_under_Q0.1_lag4M_sum,Wind_under_Q0.1_lag5M_sum,Wind_under_Q0.1_lag6M_sum,Wind_under_Q0.2_lag2M_sum,Wind_under_Q0.2_lag3M_sum,Wind_under_Q0.2_lag4M_sum,Wind_under_Q0.2_lag5M_sum,Wind_under_Q0.2_lag6M_sum,Wind_under_Q0.3_lag2M_sum,Wind_under_Q0.3_lag3M_sum,Wind_under_Q0.3_lag4M_sum,Wind_under_Q0.3_lag5M_sum,Wind_under_Q0.3_lag6M_sum,Wind_under_Q0.4_lag2M_sum,Wind_under_Q0.4_lag3M_sum,Wind_under_Q0.4_lag4M_sum,Wind_under_Q0.4_lag5M_sum,Wind_under_Q0.4_lag6M_sum,Wind_under_Q0.5_lag2M_sum,Wind_under_Q0.5_lag3M_sum,Wind_under_Q0.5_lag4M_sum,Wind_under_Q0.5_lag5M_sum,Wind_under_Q0.5_lag6M_sum,Wind_over_Q0.5_lag2M_sum,Wind_over_Q0.5_lag3M_sum,Wind_over_Q0.5_lag4M_sum,Wind_over_Q0.5_lag5M_sum,Wind_over_Q0.5_lag6M_sum,Wind_over_Q0.6_lag2M_sum,Wind_over_Q0.6_lag3M_sum,Wind_over_Q0.6_lag4M_sum,Wind_over_Q0.6_lag5M_sum,Wind_over_Q0.6_lag6M_sum,Wind_over_Q0.7_lag2M_sum,Wind_over_Q0.7_lag3M_sum,Wind_over_Q0.7_lag4M_sum,Wind_over_Q0.7_lag5M_sum,Wind_over_Q0.7_lag6M_sum,Wind_over_Q0.8_lag2M_sum,Wind_over_Q0.8_lag3M_sum,Wind_over_Q0.8_lag4M_sum,Wind_over_Q0.8_lag5M_sum,Wind_over_Q0.8_lag6M_sum,Wind_over_Q0.9_lag2M_sum,Wind_over_Q0.9_lag3M_sum,Wind_over_Q0.9_lag4M_sum,Wind_over_Q0.9_lag5M_sum,Wind_over_Q0.9_lag6M_sum,TP_catch_lag2M_av,TP_catch_lag3M_av,Temp_lag2M_av,Temp_lag3M_av,Q_lag2M_av,Q_lag3M_av,Season,chl-a_lake_prevSummer,TP_lake_prevSummer,CyanoBiovol_prevSummer,chl-a_van1_prevSummer,TP_van1_prevSummer
2008-07-31,109.297329579,17.444656749354834,3.0133333333333328,130.91603777,2.24741935483871,51.5,23.25,33.75,53.0,0.5522872,58.650000000000006,10.875,25.75,18,4,3.0,4.0,9.0,12.0,20.0,10.0,8.0,5.0,2.0,0.0,83.78696999499999,15.14015103766667,3.6733333333333325,118.080114847,0.6118333333333332,39.0,16.4,32.4,61.0,0.07209487666666667,82.25,6.24,31.6,18.0,5.0,0.0,1.0,5.0,10.0,13.0,16.0,13.0,10.0,5.0,3.0,7,1,573.122101111,170.0,25.0,67.75295170899999,25.0,42.0,55.0,70.0,87.0,91.0,80.0,61.0,43.0,22.0,113.94926334600001,182.40471036200069,273.4657958409994,338.32966361999934,526.6260377909989,31.0,53.0,78.0,106.0,137.0,7.0,9.0,12.0,15.0,23.0,205.54401642899984,247.7177425289999,259.03328534099984,267.4934020360001,272.6211443599998,1.0,1.0,3.0,6.0,7.0,6.0,7.0,11.0,18.0,20.0,20.0,28.0,34.0,42.0,45.0,34.0,47.0,56.0,66.0,70.0,39.0,57.0,68.0,78.0,87.0,21.0,32.0,51.0,70.0,90.0,15.0,23.0,40.0,58.0,75.0,12.0,18.0,31.0,44.0,58.0,6.0,8.0,16.0,25.0,35.0,3.0,3.0,7.0,10.0,16.0,30.6666666666666,90.44444444444433,13.22473218002688,10.871393919184582,1.0701908602150532,3.510905017921148,summ,22.553846153846152,31.923076923076923,1.9662168499999997,10.24,23.384615384615383
2008-08-31,136.78811821000002,14.816279371612902,2.736666666666666,101.08152132500001,4.697096774193547,89.6,21.0,32.75,,0.55528425,49.3,13.5,21.5,26,6,2.0,7.0,11.0,19.0,23.0,7.0,6.0,2.0,2.0,0.0,109.297329579,17.444656749354834,3.0133333333333328,130.91603777,2.24741935483871,51.5,23.25,33.75,53.0,0.5522872,58.650000000000006,10.875,25.75,18.0,4.0,3.0,4.0,9.0,12.0,20.0,10.0,8.0,5.0,2.0,0.0,8,1,573.122101111,170.0,25.0,67.75295170899999,25.0,42.0,55.0,70.0,87.0,91.0,80.0,61.0,43.0,22.0,193.084299574,223.2465929250007,291.70203994099944,382.7631254199993,447.6269931989989,36.0,49.0,71.0,96.0,124.0,9.0,11.0,13.0,16.0,19.0,248.9961526169999,336.4600541989999,378.63378029899985,389.94932311100007,398.4094398059998,3.0,4.0,4.0,6.0,9.0,5.0,10.0,11.0,15.0,22.0,14.0,29.0,37.0,43.0,51.0,22.0,46.0,59.0,68.0,78.0,33.0,59.0,77.0,88.0,98.0,26.0,31.0,42.0,61.0,80.0,21.0,23.0,31.0,48.0,66.0,15.0,17.0,23.0,36.0,49.0,7.0,8.0,10.0,18.0,27.0,3.0,3.0,3.0,7.0,10.0,45.249999999999936,37.61111111111099,16.292403893510752,14.631373703136193,1.4296263440860213,1.4626003584229401,summ,22.553846153846152,31.923076923076923,1.9662168499999997,10.24,23.384615384615383
2008-09-30,56.00612028699999,10.357961060400003,2.5807692307692305,60.253046862999994,2.7319000000000004,36.2,13.219999999999999,26.6,85.0,0.1419688,57.26666666666667,4.92,22.4,22,3,6.0,11.0,14.0,15.0,19.0,7.0,5.0,3.0,3.0,0.0,136.78811821000002,14.816279371612902,2.736666666666666,101.08152132500001,4.697096774193547,89.6,21.0,32.75,,0.55528425,49.3,13.5,21.5,26.0,6.0,2.0,7.0,11.0,19.0,23.0,7.0,6.0,2.0,2.0,0.0,9,1,573.122101111,170.0,25.0,67.75295170899999,25.0,42.0,55.0,70.0,87.0,91.0,80.0,61.0,43.0,22.0,246.08544778900006,329.87241778400073,360.0347111349995,428.4901581509994,519.5512436299989,44.0,62.0,75.0,97.0,122.0,10.0,15.0,17.0,19.0,22.0,231.99755909499993,350.07767394199993,437.5415755239998,479.71530162400006,491.0308444359998,5.0,5.0,6.0,6.0,8.0,11.0,12.0,17.0,18.0,22.0,20.0,25.0,40.0,48.0,54.0,31.0,41.0,65.0,78.0,87.0,43.0,56.0,82.0,100.0,111.0,17.0,33.0,38.0,49.0,68.0,14.0,27.0,29.0,37.0,54.0,7.0,17.0,19.0,25.0,38.0,4.0,9.0,10.0,12.0,20.0,0.0,3.0,3.0,3.0,7.0,70.54999999999993,60.03333333333321,16.130468060483867,15.80036238621146,3.472258064516128,2.518783154121864,aut,22.553846153846152,31.923076923076923,1.9662168499999997,10.24,23.384615384615383
2008-10-31,162.88199135000002,6.942134974225807,3.932258064516129,33.318226204000005,10.187161290322582,58.2,8.7,30.5,,0.048847,98.3,3.3499999999999996,33.0,29,7,5.0,7.0,9.0,11.0,14.0,17.0,15.0,12.0,8.0,5.0,56.00612028699999,10.357961060400003,2.5807692307692305,60.253046862999994,2.7319000000000004,36.2,13.219999999999999,26.6,85.0,0.1419688,57.26666666666667,4.92,22.4,22.0,3.0,6.0,11.0,14.0,15.0,19.0,7.0,5.0,3.0,3.0,0.0,10,0,573.122101111,170.0,25.0,67.75295170899999,25.0,42.0,55.0,70.0,87.0,91.0,80.0,61.0,43.0,22.0,192.79423849700004,302.0915680760007,385.87853807099947,416.04083142199937,484.49627843799885,48.0,66.0,84.0,97.0,119.0,9.0,13.0,18.0,20.0,22.0,161.33456818799993,292.25060595799994,410.3307208049999,497.79462238700006,539.9683484869998,8.0,11.0,11.0,12.0,12.0,18.0,22.0,23.0,28.0,29.0,25.0,34.0,39.0,54.0,62.0,34.0,46.0,56.0,80.0,93.0,42.0,62.0,75.0,101.0,119.0,14.0,24.0,40.0,45.0,56.0,11.0,19.0,32.0,34.0,42.0,5.0,10.0,20.0,22.0,28.0,5.0,7.0,12.0,13.0,15.0,0.0,0.0,3.0,3.0,3.0,62.89999999999992,59.09999999999987,12.58712021600645,14.206299060455905,3.714498387096773,3.2254720430107535,aut,22.553846153846152,31.923076923076923,1.9662168499999997,10.24,23.384615384615383
2009-05-31,51.70768455099999,11.274084321290324,3.7032258064516124,87.32084922799999,1.626483870967742,32.0,10.7,27.0,63.0,0.0068179,70.05,5.8,26.25,24,2,1.0,3.0,5.0,8.0,13.0,18.0,12.0,11.0,5.0,3.0,29.121479343,7.200979540866666,2.8600000000000003,46.497760758000005,17.404000000000003,123.75,8.1,31.0,68.0,,69.3,2.9,35.0,16.0,2.0,1.0,6.0,9.0,15.0,20.0,9.0,5.0,3.0,1.0,0.0,5,1,466.728097741,150.0,19.0,55.584418423,43.0,58.0,84.0,101.0,115.0,66.0,57.0,37.0,28.0,13.0,83.69550916600002,148.8839889650007,205.58407706299954,240.3157435069992,332.9675857339988,36.0,61.0,86.0,114.0,137.0,4.0,7.0,9.0,9.0,14.0,56.70432785999994,57.19994636099992,57.19994636099987,58.32135461400018,68.76395297699995,4.0,13.0,23.0,34.0,39.0,11.0,27.0,38.0,50.0,57.0,22.0,42.0,57.0,74.0,84.0,30.0,53.0,71.0,90.0,105.0,38.0,63.0,81.0,102.0,121.0,21.0,24.0,37.0,47.0,58.0,14.0,17.0,30.0,38.0,47.0,8.0,9.0,19.0,22.0,28.0,3.0,3.0,13.0,15.0,21.0,1.0,1.0,5.0,6.0,8.0,83.62499999999989,64.91666666666653,3.894210125497849,0.5970087670461797,10.352145161290325,7.625894393241171,spr,19.923076923076923,32.92307692307692,0.34734679,9.899999999999999,26.692307692307693
2009-06-30,30.779889942000004,15.0162659366,3.103333333333333,116.512269256,0.3992333333333332,21.4,20.75,31.25,64.0,0.7944377509999999,50.7,7.625,21.25,19,1,0.0,5.0,8.0,13.0,17.0,13.0,8.0,4.0,2.0,0.0,51.70768455099999,11.274084321290324,3.7032258064516124,87.32084922799999,1.626483870967742,32.0,10.7,27.0,63.0,0.0068179,70.05,5.8,26.25,24.0,2.0,1.0,3.0,5.0,8.0,13.0,18.0,12.0,11.0,5.0,3.0,6,1,466.728097741,150.0,19.0,55.584418423,43.0,58.0,84.0,101.0,115.0,66.0,57.0,37.0,28.0,13.0,80.82916389400003,135.40319371700068,200.59167351599953,257.2917616139992,292.0234280579988,40.0,60.0,85.0,110.0,138.0,4.0,6.0,9.0,11.0,11.0,133.81860998599993,144.0251770879999,144.52079558899985,144.52079558900016,145.64220384199993,2.0,5.0,14.0,24.0,35.0,9.0,14.0,30.0,41.0,53.0,14.0,27.0,47.0,62.0,79.0,23.0,38.0,61.0,79.0,98.0,33.0,51.0,76.0,94.0,115.0,27.0,39.0,42.0,55.0,65.0,17.0,26.0,29.0,42.0,50.0,14.0,19.0,20.0,30.0,33.0,6.0,8.0,8.0,18.0,20.0,3.0,4.0,4.0,8.0,9.0,77.87499999999989,66.41666666666653,9.237531931078495,6.354168190762002,9.515241935483873,7.443591397849466,summ,19.923076923076923,32.92307692307692,0.34734679,9.899999999999999,26.692307692307693
2009-07-31,154.239805538,16.477917165161294,3.1548387096774198,126.71202089900001,0.7279354838709678,39.6,18.333333333333332,29.666666666666668,,0.6775903345000001,45.7,7.099999999999999,18.0,30,4,0.0,3.0,9.0,13.0,15.0,13.0,11.0,4.0,1.0,1.0,30.779889942000004,15.0162659366,3.103333333333333,116.512269256,0.3992333333333332,21.4,20.75,31.25,64.0,0.7944377509999999,50.7,7.625,21.25,19.0,1.0,0.0,5.0,8.0,13.0,17.0,13.0,8.0,4.0,2.0,0.0,7,1,466.728097741,150.0,19.0,55.584418423,43.0,58.0,84.0,101.0,115.0,66.0,57.0,37.0,28.0,13.0,82.48757449300004,111.6090538360007,166.18308365899952,231.3715634579992,288.0716515559988,43.0,59.0,79.0,104.0,129.0,3.0,5.0,7.0,10.0,12.0,203.83311848399993,250.33087924199992,260.5374463439998,261.0330648450001,261.0330648449999,1.0,2.0,5.0,14.0,24.0,8.0,14.0,19.0,35.0,46.0,13.0,22.0,35.0,55.0,70.0,21.0,36.0,51.0,74.0,92.0,30.0,50.0,68.0,93.0,111.0,31.0,40.0,52.0,55.0,68.0,20.0,25.0,34.0,37.0,50.0,15.0,18.0,23.0,24.0,34.0,7.0,8.0,10.0,10.0,20.0,3.0,3.0,4.0,4.0,8.0,26.69999999999989,59.04999999999987,13.145175128945164,11.16377659958566,1.0128586021505388,6.476572401433695,summ,19.923076923076923,32.92307692307692,0.34734679,9.899999999999999,26.692307692307693
2009-08-31,145.936173487,15.702477950322582,3.2096774193548385,105.975420738,5.2470333333333325,75.0,20.666666666666668,32.166666666666664,56.5,0.7865533858666667,47.333333333333336,7.75,20.333333333333332,26,8,2.0,7.0,11.0,14.0,20.0,11.0,10.0,6.0,5.0,2.0,154.239805538,16.477917165161294,3.1548387096774198,126.71202089900001,0.7279354838709678,39.6,18.333333333333332,29.666666666666668,,0.6775903345000001,45.7,7.099999999999999,18.0,30.0,4.0,0.0,3.0,9.0,13.0,15.0,13.0,11.0,4.0,1.0,1.0,8,1,466.728097741,150.0,19.0,55.584418423,43.0,58.0,84.0,101.0,115.0,66.0,57.0,37.0,28.0,13.0,185.01969548000005,236.7273800310007,265.8488593739996,320.4228891969992,385.6113689959988,49.0,73.0,89.0,109.0,134.0,5.0,7.0,9.0,11.0,14.0,243.22429015499995,330.5451393829999,377.0429001409998,387.2494672430001,387.7450857439999,0.0,1.0,2.0,5.0,14.0,8.0,11.0,17.0,22.0,38.0,17.0,22.0,31.0,44.0,64.0,26.0,34.0,49.0,64.0,87.0,32.0,45.0,65.0,83.0,108.0,26.0,44.0,53.0,65.0,68.0,19.0,31.0,36.0,45.0,48.0,8.0,19.0,22.0,27.0,28.0,3.0,8.0,9.0,11.0,11.0,1.0,4.0,4.0,5.0,5.0,30.499999999999886,30.99999999999987,15.74709155088065,14.2560891410172,0.5635844086021516,0.9178842293906833,summ,19.923076923076923,32.92307692307692,0.34734679,9.899999999999999,26.692307692307693
2009-09-30,57.10962305299999,12.220340953166666,3.6333333333333333,67.4101289,5.494966666666669,40.0,12.75,25.75,,0.26322513929999997,59.25,7.7,23.0,24,2,1.0,4.0,7.0,9.0,14.0,15.0,13.0,8.0,7.0,3.0,145.936173487,15.702477950322582,3.2096774193548385,105.975420738,5.2470333333333325,75.0,20.666666666666668,32.166666666666664,56.5,0.7865533858666667,47.333333333333336,7.75,20.333333333333332,26.0,8.0,2.0,7.0,11.0,14.0,20.0,11.0,10.0,6.0,5.0,2.0,9,1,466.728097741,150.0,19.0,55.584418423,43.0,58.0,84.0,101.0,115.0,66.0,57.0,37.0,28.0,13.0,300.175979025,330.9558689670007,382.66355351799956,411.78503286099925,466.3590626839988,56.0,75.0,99.0,115.0,135.0,12.0,13.0,15.0,17.0,19.0,232.68744163699998,349.1997108929999,436.5205601209998,483.01832087900004,493.2248879809999,2.0,2.0,3.0,4.0,7.0,10.0,15.0,18.0,24.0,29.0,20.0,28.0,33.0,42.0,55.0,27.0,40.0,48.0,63.0,78.0,35.0,52.0,65.0,85.0,103.0,24.0,37.0,55.0,64.0,76.0,21.0,29.0,41.0,46.0,55.0,10.0,14.0,25.0,28.0,33.0,6.0,8.0,13.0,14.0,16.0,3.0,3.0,6.0,6.0,7.0,57.29999999999988,45.3333333333332,16.09019755774194,15.73222035069462,2.9874844086021515,2.1247340501792134,aut,19.923076923076923,32.92307692307692,0.34734679,9.899999999999999,26.692307692307693
2009-10-31,60.879240296999996,3.47147307432258,2.458064516129032,24.537920157000006,1.6149354838709677,93.66666666666667,10.05,24.0,52.0,0.148827425,59.2,9.2,23.5,29,3,9.0,14.0,16.0,19.0,21.0,8.0,6.0,4.0,3.0,0.0,57.10962305299999,12.220340953166666,3.6333333333333333,67.4101289,5.494966666666669,40.0,12.75,25.75,,0.26322513929999997,59.25,7.7,23.0,24.0,2.0,1.0,4.0,7.0,9.0,14.0,15.0,13.0,8.0,7.0,3.0,10,0,466.728097741,150.0,19.0,55.584418423,43.0,58.0,84.0,101.0,115.0,66.0,57.0,37.0,28.0,13.0,203.04579654,357.2856020780007,388.06549201999957,439.7731765709993,468.89465591399875,50.0,80.0,99.0,123.0,139.0,10.0,14.0,15.0,17.0,19.0,173.38554963799996,300.0975705369999,416.6098397929998,503.93068902100003,550.4284497789998,3.0,3.0,3.0,4.0,5.0,11.0,14.0,19.0,22.0,28.0,18.0,27.0,35.0,40.0,49.0,23.0,36.0,49.0,57.0,72.0,34.0,49.0,66.0,79.0,99.0,26.0,39.0,52.0,70.0,79.0,23.0,34.0,42.0,54.0,59.0,14.0,18.0,22.0,33.0,36.0,12.0,13.0,15.0,20.0,21.0,5.0,6.0,6.0,9.0,9.0,57.499999999999886,51.533333333333196,13.961409451744625,14.800245356216841,5.371000000000002,3.823311827956992,aut,19.923076923076923,32.92307692307692,0.34734679,9.899999999999999,26.692307692307693
2010-05-31,70.851813982,9.843544274903227,3.003333333333333,80.955007384,4.572548387096775,121.5,7.8199999999999985,25.6,63.0,0.005573333333333333,74.43333333333334,4.26,24.8,23,2,1.0,4.0,8.0,15.0,18.0,8.0,6.0,3.0,1.0,0.0,31.039515288000004,5.206474724866666,3.063333333333333,38.370348537000005,13.112607142857145,82.2,4.7,35.0,67.0,,,1.2,30.0,20.0,1.0,1.0,5.0,7.0,14.0,17.0,12.0,8.0,3.0,2.0,1.0,5,1,410.288014998,168.0,17.0,43.535352314,37.0,64.0,80.0,108.0,125.0,52.0,40.0,30.0,20.0,10.0,92.88893410200005,138.12620065400074,148.12597910599942,222.86982447199918,380.4482899889988,44.0,72.0,100.0,131.0,159.0,4.0,4.0,4.0,7.0,15.0,43.36311909199995,43.36311909199995,43.36311909199982,45.1233155720001,57.36778069399975,8.0,14.0,21.0,28.0,29.0,19.0,33.0,40.0,52.0,55.0,24.0,39.0,51.0,67.0,71.0,37.0,54.0,75.0,95.0,103.0,44.0,62.0,87.0,109.0,121.0,16.0,26.0,30.0,39.0,56.0,12.0,19.0,22.0,29.0,42.0,6.0,12.0,13.0,18.0,29.0,3.0,7.0,7.0,11.0,19.0,1.0,4.0,4.0,6.0,11.0,97.09999999999985,,1.7956600954010766,-1.344456748125479,9.253787442396316,6.315263056835639,spr,20.153846153846153,31.307692307692307,0.7576737612285714,7.561538461538461,20.076923076923077
2010-06-30,59.954725092,14.161600358333333,3.253333333333333,113.86631891000002,1.5637666666666667,29.0,15.5,26.75,65.5,0.07600299999999999,59.0,7.2749999999999995,20.5,20,1,1.0,3.0,5.0,9.0,13.0,14.0,7.0,3.0,1.0,1.0,70.851813982,9.843544274903227,3.003333333333333,80.955007384,4.572548387096775,121.5,7.8199999999999985,25.6,63.0,0.005573333333333333,74.43333333333334,4.26,24.8,23.0,2.0,1.0,4.0,8.0,15.0,18.0,8.0,6.0,3.0,1.0,0.0,6,1,410.288014998,168.0,17.0,43.535352314,37.0,64.0,80.0,108.0,125.0,52.0,40.0,30.0,20.0,10.0,101.89132927000004,163.74074808400076,208.97801463599944,218.97779308799915,293.7216384539988,43.0,67.0,95.0,123.0,154.0,3.0,6.0,6.0,6.0,9.0,119.32535592099995,124.31812647599995,124.31812647599982,124.3181264760001,126.07832295599975,2.0,9.0,15.0,22.0,29.0,9.0,23.0,37.0,44.0,56.0,15.0,32.0,47.0,59.0,75.0,29.0,52.0,69.0,90.0,110.0,35.0,62.0,80.0,105.0,127.0,20.0,24.0,34.0,38.0,47.0,14.0,18.0,25.0,28.0,35.0,6.0,9.0,15.0,16.0,21.0,3.0,4.0,8.0,8.0,12.0,1.0,1.0,4.0,4.0,6.0,101.84999999999985,105.23333333333318,7.525009499884949,4.478288155235121,8.84257776497696,7.693374423963136,summ,20.153846153846153,31.307692307692307,0.7576737612285714,7.561538461538461,20.076923076923077
2010-07-31,112.976852218,17.040280834516125,3.9000000000000004,130.765716173,0.9793870967741934,56.25,19.25,33.75,60.0,0.16034500000000002,56.1,7.5,20.0,27,4,0.0,0.0,2.0,8.0,11.0,18.0,17.0,15.0,6.0,2.0,59.954725092,14.161600358333333,3.253333333333333,113.86631891000002,1.5637666666666667,29.0,15.5,26.75,65.5,0.07600299999999999,59.0,7.2749999999999995,20.5,20.0,1.0,1.0,3.0,5.0,9.0,13.0,14.0,7.0,3.0,1.0,1.0,7,1,410.288014998,168.0,17.0,43.535352314,37.0,64.0,80.0,108.0,125.0,52.0,40.0,30.0,20.0,10.0,130.80653907400006,161.84605436200076,223.69547317599944,268.93273972799915,278.9325181799988,43.0,63.0,87.0,115.0,143.0,3.0,4.0,7.0,7.0,7.0,194.82132629399996,233.19167483099997,238.18444538599982,238.1844453860001,238.18444538599977,2.0,3.0,10.0,16.0,23.0,7.0,12.0,26.0,40.0,47.0,13.0,20.0,37.0,52.0,64.0,24.0,38.0,61.0,78.0,99.0,31.0,48.0,75.0,93.0,118.0,22.0,34.0,38.0,48.0,52.0,13.0,21.0,25.0,32.0,35.0,6.0,9.0,12.0,18.0,19.0,2.0,4.0,5.0,9.0,9.0,1.0,2.0,2.0,5.0,5.0,75.24999999999986,77.5666666666665,12.002572316618282,9.737206452701072,3.0681575268817207,6.41630739887353,summ,20.153846153846153,31.307692307692307,0.7576737612285714,7.561538461538461,20.076923076923077
2010-08-31,137.405094118,15.357549617096776,3.1548387096774198,105.929159202,6.099774193548387,60.25,10.15,25.5,60.0,0.1534065,54.150000000000006,6.9,17.5,27,7,3.0,8.0,8.0,14.0,17.0,14.0,9.0,7.0,4.0,1.0,112.976852218,17.040280834516125,3.9000000000000004,130.765716173,0.9793870967741934,56.25,19.25,33.75,60.0,0.16034500000000002,56.1,7.5,20.0,27.0,4.0,0.0,0.0,2.0,8.0,11.0,18.0,17.0,15.0,6.0,2.0,8,1,410.288014998,168.0,17.0,43.535352314,37.0,64.0,80.0,108.0,125.0,52.0,40.0,30.0,20.0,10.0,172.93157731000008,243.78339129200077,274.8229065799995,336.6723253939992,381.90959194599884,47.0,70.0,90.0,114.0,142.0,5.0,7.0,8.0,11.0,11.0,244.63203508299995,325.587042467,363.9573910039998,368.9501615590001,368.95016155899975,1.0,2.0,3.0,10.0,16.0,3.0,7.0,12.0,26.0,40.0,7.0,15.0,22.0,39.0,54.0,17.0,32.0,46.0,69.0,86.0,24.0,42.0,59.0,86.0,104.0,32.0,40.0,52.0,56.0,66.0,24.0,30.0,38.0,42.0,49.0,18.0,21.0,24.0,27.0,33.0,7.0,8.0,10.0,11.0,15.0,3.0,3.0,4.0,4.0,7.0,42.62499999999986,68.91666666666652,15.600940596424733,13.68180848925089,1.2715768817204296,2.371900716845879,summ,20.153846153846153,31.307692307692307,0.7576737612285714,7.561538461538461,20.076923076923077
2010-09-30,86.403317974,10.4672888019,3.2966666666666673,62.767657591,5.338,154.8,9.975,22.25,56.0,0.05622,62.56666666666666,5.05,20.5,26,3,4.0,8.0,10.0,11.0,13.0,16.0,13.0,6.0,3.0,2.0,137.405094118,15.357549617096776,3.1548387096774198,105.929159202,6.099774193548387,60.25,10.15,25.5,60.0,0.1534065,54.150000000000006,6.9,17.5,27.0,7.0,3.0,8.0,8.0,14.0,17.0,14.0,9.0,7.0,4.0,1.0,9,1,410.288014998,168.0,17.0,43.535352314,37.0,64.0,80.0,108.0,125.0,52.0,40.0,30.0,20.0,10.0,250.38194633600006,310.3366714280008,381.1884854099995,412.2280006979992,474.0774195119988,54.0,74.0,97.0,117.0,141.0,11.0,12.0,14.0,15.0,18.0,236.69487537499992,350.561194285,431.5162016689998,469.8865502060001,474.87932076099975,3.0,4.0,5.0,6.0,13.0,8.0,11.0,15.0,20.0,34.0,10.0,15.0,23.0,30.0,47.0,22.0,31.0,46.0,60.0,83.0,28.0,41.0,59.0,76.0,103.0,32.0,46.0,54.0,66.0,70.0,26.0,33.0,39.0,47.0,51.0,22.0,25.0,28.0,31.0,34.0,10.0,11.0,12.0,14.0,15.0,3.0,4.0,4.0,5.0,5.0,58.24999999999986,48.49999999999985,16.198915225806456,15.519810269982074,3.53958064516129,2.880975985663083,aut,20.153846153846153,31.307692307692307,0.7576737612285714,7.561538461538461,20.076923076923077
2010-10-31,83.479627983,5.207976007419355,3.0580645161290323,28.362319714999998,5.84158064516129,142.4,5.2,22.5,62.0,0.01578,68.5,2.7,25.5,31,4,7.0,12.0,15.0,17.0,18.0,13.0,12.0,8.0,5.0,3.0,86.403317974,10.4672888019,3.2966666666666673,62.767657591,5.338,154.8,9.975,22.25,56.0,0.05622,62.56666666666666,5.05,20.5,26.0,3.0,4.0,8.0,10.0,11.0,13.0,16.0,13.0,6.0,3.0,2.0,10,0,410.288014998,168.0,17.0,43.535352314,37.0,64.0,80.0,108.0,125.0,52.0,40.0,30.0,20.0,10.0,223.80841209200005,336.7852643100008,396.7399894019995,467.5918033839992,498.6313186719988,53.0,80.0,100.0,123.0,143.0,10.0,14.0,15.0,17.0,18.0,168.69681679299993,299.46253296599997,413.3288518759998,494.28385926000016,532.6542077969998,7.0,7.0,8.0,9.0,10.0,16.0,16.0,19.0,23.0,28.0,18.0,20.0,25.0,33.0,40.0,25.0,33.0,42.0,57.0,71.0,30.0,41.0,54.0,72.0,89.0,30.0,48.0,62.0,70.0,82.0,22.0,39.0,46.0,52.0,60.0,13.0,28.0,31.0,34.0,37.0,7.0,13.0,14.0,15.0,17.0,3.0,5.0,6.0,6.0,7.0,107.52499999999986,90.43333333333318,12.912419209498395,14.288373084504295,5.718887096774194,4.13905376344086,aut,20.153846153846153,31.307692307692307,0.7576737612285714,7.561538461538461,20.076923076923077
