Date,Pptn,Temp,Q,TP_catch,colour_lake,chl-a_lake,TP_lake,CyanoBiovol,Rain_day,Pptn_intense,Pptn_lag1M,Temp_lag1M,Q_lag1M,TP_catch_lag1M,colour_lake_lag1M,chl-a_lake_lag1M,TP_lake_lag1M,CyanoBiovol_lag1M,Rain_day_lag1M,Pptn_intense_lag1M,Month,season_2,Pptn_winterSum,Rain_day_winterSum,Pptn_intense_winterSum,Pptn_lag2M_sum,Pptn_lag3M_sum,Pptn_lag4M_sum,Pptn_lag5M_sum,Pptn_lag6M_sum,Rain_day_lag2M_sum,Rain_day_lag3M_sum,Rain_day_lag4M_sum,Rain_day_lag5M_sum,Rain_day_lag6M_sum,Pptn_intense_lag2M_sum,Pptn_intense_lag3M_sum,Pptn_intense_lag4M_sum,Pptn_intense_lag5M_sum,Pptn_intense_lag6M_sum,TP_catch_lag2M_av,TP_catch_lag3M_av,Temp_lag2M_av,Temp_lag3M_av,Q_lag2M_av,Q_lag3M_av,Season,chl-a_lake_prevSummer,TP_lake_prevSummer,CyanoBiovol_prevSummer
2015-08-31,131.94615379558581,15.598468826685984,3.7896129032258066,75.0,46.0,12.6,20.5,0.161283089,26,6,122.24127158220942,15.228547568728345,1.138741935483871,40.5,50.0,7.5,20.5,0.062360604,27.0,5.0,8,1,723.4605170924585,159.0,29.0,183.17512340603741,313.3035336230689,332.5053443230787,404.0248026150151,467.8691675944723,45.0,73.0,91.0,115.0,135.0,8.0,14.0,15.0,18.0,22.0,37.74999999999989,63.944444444444336,14.321097269863959,12.389159091453664,2.4362709677419305,3.3394924731182805,summ,10.766666666666666,16.958333333333332,0.2584373151666667
2015-09-30,215.19969007917675,11.64769078093139,16.9779,130.0,65.0,2.933333333333333,25.333333333333332,0.04869822233333334,26,7,131.94615379558581,15.598468826685984,3.7896129032258066,75.0,46.0,12.6,20.5,0.161283089,26.0,6.0,9,1,723.4605170924585,159.0,29.0,254.18742537779568,315.121277201623,445.24968741865547,464.45149811866384,535.9709564106009,53.0,71.0,99.0,117.0,141.0,11.0,14.0,20.0,21.0,24.0,57.749999999999886,50.16666666666657,15.41350819770717,14.746887788804647,2.464177419354834,2.88738494623656,aut,10.766666666666666,16.958333333333332,0.2584373151666667
2015-10-31,15.961418334524902,6.768151756716674,1.597451612903226,50.0,75.0,2.0,31.0,0.0089003,23,0,215.19969007917675,11.64769078093139,16.9779,130.0,65.0,2.933333333333333,25.333333333333332,0.04869822233333334,26.0,7.0,10,0,723.4605170924585,159.0,29.0,347.145843874763,469.3871154569722,530.3209672808005,660.4493774978316,679.6511881978406,52.0,79.0,97.0,125.0,143.0,13.0,18.0,21.0,27.0,28.0,102.49999999999989,81.83333333333324,13.623079803808693,14.158235725448591,10.3837564516129,7.302084946236559,aut,10.766666666666666,16.958333333333332,0.2584373151666667
2016-04-30,91.30746322863483,5.232582376821231,7.360766666666666,37.0,,1.7,33.0,0.0006009,26,5,67.47634426188758,1.8091651677690397,6.458967741935484,74.66666666666667,,,,,25.0,2.0,4,1,398.2160800592377,155.0,15.0,151.6341188513511,202.93865374808726,275.0382093589767,382.25466172471323,398.21608005923815,48.0,74.0,103.0,132.0,155.0,6.0,7.0,9.0,15.0,15.0,93.66666666666657,75.7777777777777,0.2503909253966734,-2.202570284873323,7.7421045606229075,6.895209492028177,spr,9.266666666666666,20.333333333333332,0.13692014099999997
2016-05-31,39.071670683275514,11.64070032734706,3.3481290322580635,46.0,67.0,4.65,27.75,0.003642825,19,1,91.30746322863483,5.232582376821231,7.360766666666666,37.0,,1.7,33.0,0.0006009,26.0,5.0,5,1,398.2160800592377,155.0,15.0,158.7838074905229,242.94158207998572,294.24611697672265,366.34567258761115,473.5621249533481,51.0,74.0,100.0,129.0,158.0,7.0,11.0,12.0,14.0,20.0,55.833333333333236,74.7777777777777,3.5208737722951438,1.9111214092048712,6.90986720430107,7.614991929304163,spr,9.266666666666666,20.333333333333332,0.13692014099999997
2016-06-30,79.07826344565784,15.68417611103356,0.5191333333333333,36.0,60.0,6.1,23.25,0.11406015,22,4,39.071670683275514,11.64070032734706,3.3481290322580635,46.0,67.0,4.65,27.75,0.003642825,19.0,1.0,6,1,398.2160800592377,155.0,15.0,130.37913391191086,197.85547817379816,282.0132527632618,333.31778765999775,405.4173432708867,45.0,70.0,93.0,119.0,148.0,6.0,8.0,12.0,13.0,15.0,41.49999999999989,52.555555555555465,8.436641352084155,6.227482623979128,5.354447849462359,5.722621146953403,summ,9.266666666666666,20.333333333333332,0.13692014099999997
2016-07-31,62.58530156431463,16.26746201416698,0.6499999999999998,90.0,64.0,10.95,22.5,0.103735475,28,2,79.07826344565784,15.68417611103356,0.5191333333333333,36.0,60.0,6.1,23.25,0.11406015,22.0,4.0,7,1,398.2160800592377,155.0,15.0,118.14993412893388,209.45739735756842,276.93374161945655,361.09151620891924,412.3960511056556,41.0,67.0,92.0,115.0,141.0,5.0,10.0,12.0,16.0,17.0,40.99999999999989,39.66666666666658,13.662438219190319,10.852486271733968,1.933631182795692,3.742676344086019,summ,9.266666666666666,20.333333333333332,0.13692014099999997
2016-08-31,144.0077215945463,14.750373980342374,1.6526451612903226,59.333333333333336,55.0,6.8999999999999995,21.0,0.13572149666666666,24,8,62.58530156431463,16.26746201416698,0.6499999999999998,90.0,64.0,10.95,22.5,0.103735475,28.0,2.0,8,1,398.2160800592377,155.0,15.0,141.663565009973,180.73523569324823,272.04269892188364,339.5190431837708,423.6768177732339,50.0,69.0,95.0,120.0,143.0,6.0,7.0,12.0,14.0,18.0,62.999999999999886,57.333333333333236,15.97581906260028,14.53077948418255,0.58456666666666,1.505754121863797,summ,9.266666666666666,20.333333333333332,0.13692014099999997
2016-09-30,32.36594066480817,14.092165616335423,0.6146666666666667,41.0,,4.2,12.85,0.080035904,20,1,144.0077215945463,14.750373980342374,1.6526451612903226,59.333333333333336,55.0,6.8999999999999995,21.0,0.13572149666666666,24.0,8.0,9,1,398.2160800592377,155.0,15.0,206.59302315886146,285.671286604519,324.7429572877951,416.05042051642954,483.5267647783171,52.0,74.0,93.0,119.0,144.0,10.0,14.0,15.0,20.0,22.0,74.66666666666656,61.777777777777686,15.508917997254688,15.567337368514321,1.1513225806451546,0.9405928315412168,aut,9.266666666666666,20.333333333333332,0.13692014099999997
2016-10-31,35.092321409230046,5.471764815664294,0.6550967741935484,111.5,69.0,3.2,13.95,0.039752,19,1,32.36594066480817,14.092165616335423,0.6146666666666667,41.0,,4.2,12.85,0.080035904,20.0,1.0,10,0,398.2160800592377,155.0,15.0,176.373662259355,238.95896382366936,318.0372272693278,357.1088979526029,448.4163611812377,44.0,72.0,94.0,113.0,139.0,9.0,11.0,15.0,16.0,21.0,50.16666666666656,63.44444444444435,14.421269798338908,15.036667203614941,1.1336559139784879,0.9724372759856612,aut,9.266666666666666,20.333333333333332,0.13692014099999997
2017-04-30,36.9634072274007,4.312529032306173,3.5554,25.0,,3.4,,0.00525905,21,1,41.38843589215394,1.8681569241276563,5.608677419354837,100.0,,,,,22.0,1.0,4,1,299.3996234961242,132.0,13.0,112.0374065486429,161.6024611968453,190.06632108523132,264.3073020868946,299.3996234961246,44.0,66.0,86.0,113.0,132.0,4.0,6.0,7.0,12.0,13.0,121.24999999999989,109.66666666666656,-0.024441628421072115,-0.5267488264275039,4.2877851382488394,4.225534178187402,spr,7.828571428571428,22.071428571428573,0.12039367714285712
2017-05-31,62.980207347712316,10.805415663062549,3.835064516129032,22.666666666666668,,6.699999999999999,,0.0354278,21,3,36.9634072274007,4.312529032306173,3.5554,25.0,,3.4,,0.00525905,21.0,1.0,5,1,299.3996234961242,132.0,13.0,78.35184311955517,149.00081377604337,198.5658684242465,227.02972831263162,301.27070931429523,43.0,65.0,87.0,107.0,134.0,2.0,5.0,7.0,8.0,13.0,62.499999999999886,89.16666666666656,3.090342978216925,1.4212152584880178,4.582038709677411,4.0436567588325625,spr,7.828571428571428,22.071428571428573,0.12039367714285712
2017-06-30,82.17268930441803,14.335173644598182,3.0454000000000003,33.5,,8.8,,0.118340395,23,3,62.980207347712316,10.805415663062549,3.835064516129032,22.666666666666668,,6.699999999999999,,0.0354278,21.0,3.0,6,1,299.3996234961242,132.0,13.0,99.94361457511354,141.33205046726727,211.98102112375622,261.54607577195844,290.0099356603439,42.0,64.0,86.0,108.0,128.0,4.0,5.0,8.0,10.0,11.0,23.833333333333215,49.222222222222115,7.558972347684371,5.662033873165474,3.6952322580645083,4.333047311827954,summ,7.828571428571428,22.071428571428573,0.12039367714285712
2017-07-31,50.70170173829604,15.843383600593286,0.4369999999999999,45.5,,8.733333333333334,,0.07748243166666666,21,0,82.17268930441803,14.335173644598182,3.0454000000000003,33.5,,8.8,,0.118340395,23.0,3.0,7,1,299.3996234961242,132.0,13.0,145.1528966521309,182.11630387953136,223.50473977168582,294.1537104281739,343.7187650763764,44.0,65.0,87.0,109.0,131.0,6.0,7.0,8.0,11.0,13.0,28.083333333333215,27.055555555555447,12.570294653830375,9.817706113322316,3.4402322580645084,3.478621505376342,summ,7.828571428571428,22.071428571428573,0.12039367714285712
2017-08-31,139.61883202891224,14.36347813198498,2.8289677419354837,37.333333333333336,,5.1,,0.07244058249999999,28,7,50.70170173829604,15.843383600593286,0.4369999999999999,45.5,,8.733333333333334,,0.07748243166666666,21.0,0.0,8,1,299.3996234961242,132.0,13.0,132.87439104271462,195.8545983904267,232.8180056178279,274.2064415099815,344.8554121664698,44.0,65.0,86.0,108.0,130.0,3.0,6.0,7.0,8.0,11.0,39.49999999999988,33.88888888888878,15.089278622595746,13.661324302751353,1.7411999999999925,2.439154838709675,summ,7.828571428571428,22.071428571428573,0.12039367714285712
2017-09-30,115.41028973991958,11.390330549439295,7.266400000000001,143.5,,5.550000000000001,,0.07973935500000001,26,4,139.61883202891224,14.36347813198498,2.8289677419354837,37.333333333333336,,5.1,,0.07244058249999999,28.0,7.0,9,1,299.3996234961242,132.0,13.0,190.32053376720881,272.4932230716266,335.4734304193395,372.4368376467398,413.82527353889367,49.0,72.0,93.0,114.0,136.0,7.0,10.0,13.0,14.0,15.0,41.41666666666654,38.77777777777767,15.103430866289147,14.847345125725496,1.632983870967734,2.1037892473118256,aut,7.828571428571428,22.071428571428573,0.12039367714285712
2017-10-31,139.44285697212203,6.685988800419739,8.336193548387097,233.0,,3.3,,0.0207378,30,5,115.41028973991958,11.390330549439295,7.266400000000001,143.5,,5.550000000000001,,0.07973935500000001,26.0,4.0,10,0,299.3996234961242,132.0,13.0,255.02912176883234,305.7308235071281,387.9035128115467,450.88372015925864,487.84712738665934,54.0,75.0,98.0,119.0,140.0,11.0,11.0,14.0,17.0,18.0,90.41666666666654,75.44444444444434,12.876904340712152,13.865730760672534,5.0476838709677345,3.5107892473118256,aut,7.828571428571428,22.071428571428573,0.12039367714285712
2018-04-30,48.60488791730273,5.078793496336506,14.522266666666663,,,,,0.0,22,2,19.25593008383111,-3.6122007509518226,1.5283870967741937,,,,,,20.0,1.0,4,1,501.35889287115083,159.0,18.0,57.357165137476144,170.77747142760674,252.714287876338,361.9160358990292,501.3588928711514,48.0,76.0,101.0,129.0,159.0,1.0,5.0,9.0,13.0,18.0,,,-4.208771056007179,-3.54056507092303,2.703997119815659,3.7842238863287228,spr,7.714285714285715,,0.08771560714285713
2018-05-31,21.889250642657846,14.957974411233801,2.750935483870968,,,,,0.008197300000000001,13,0,48.60488791730273,5.078793496336506,14.522266666666663,,,,,0.0,22.0,2.0,5,1,501.35889287115083,159.0,18.0,67.86081800113442,105.96205305477865,219.38235934490993,301.3191757936404,410.52092381633213,42.0,70.0,98.0,123.0,151.0,3.0,3.0,7.0,11.0,15.0,,,0.733296372692354,-1.1129162052259471,8.025326881720419,6.643420302099332,spr,7.714285714285715,,0.08771560714285713
2018-06-30,43.893001721059065,16.748997603623767,0.27103448275862063,,,,,0.0333811875,14,1,21.889250642657846,14.957974411233801,2.750935483870968,,,,,0.008197300000000001,13.0,0.0,6,1,501.35889287115083,159.0,18.0,70.49413855996116,89.75006864379202,127.85130369743696,241.27160998756742,323.2084264362984,35.0,55.0,83.0,111.0,136.0,2.0,3.0,3.0,7.0,11.0,,,10.018383953785165,5.474855718872839,8.636601075268807,6.267196415770607,summ,7.714285714285715,,0.08771560714285713
