datetime,Air_Temperature_celsius,Precipitation_millimeterPerDay,Potential_Evapotranspiration_ERA5_millimeterPerDay,Potential_Evapotranspiration_HS_millimeterPerDay
1981-03-22 00:00:00,13.537,0.0034816,3.2359,2.9052
1981-03-23 00:00:00,17.055,0.70081,4.2057,3.3077
1981-03-24 00:00:00,14.381,0.029023,3.5202,2.8917
1981-03-25 00:00:00,14.189,0,3.6387,2.5123
1981-03-26 00:00:00,16.662,0.60193,3.7668,3.2213
1981-03-27 00:00:00,17.509,0.035393,3.3805,3.1454
1981-03-28 00:00:00,18.093,0.29269,3.8839,3.5906
1981-03-29 00:00:00,16.207,0.08307,3.4133,3.0562
1981-03-30 00:00:00,17.216,0.21749,3.5343,3.3758
1981-03-31 00:00:00,17.465,0.038903,3.5084,3.1962
1981-04-01 00:00:00,20.454,0,4.1478,3.0517
1981-04-02 00:00:00,21.503,1.0558,3.8572,3.0677
1981-04-03 00:00:00,22.339,0.27728,4.0616,3.1116
1981-04-04 00:00:00,23.803,0.00077147,4.8756,3.2813
1981-04-05 00:00:00,17.344,0.0011399,4.3956,3.3947
1981-04-06 00:00:00,14.096,0,3.551,2.7643
1981-04-07 00:00:00,18.171,0,4.4125,3.1654
1981-04-08 00:00:00,21.401,3.7358e-05,5.1653,3.7018
1981-04-09 00:00:00,15.24,0.0074783,3.0109,2.7599
1981-04-10 00:00:00,17.957,0,4.5516,2.5145
1981-04-11 00:00:00,23.557,1.7472,6.1488,3.4897
1981-04-12 00:00:00,14.898,2.8058,1.7335,2.2489
1981-04-13 00:00:00,16.258,1.0544,2.3279,1.6237
1981-04-14 00:00:00,16.478,0.063278,2.2178,1.7567
1981-04-15 00:00:00,16.794,0.047075,3.7442,2.5727
1981-04-16 00:00:00,15.218,0.0090299,2.7201,1.7586
1981-04-17 00:00:00,14.302,0.012237,2.2697,2.0438
1981-04-18 00:00:00,15.13,0,3.337,2.544
1981-04-19 00:00:00,14.759,0.00026151,2.643,2.2731
1981-04-20 00:00:00,14.662,3.7358e-05,2.7474,2.5186
1981-04-21 00:00:00,14.972,0,2.8773,2.3821
1981-04-22 00:00:00,17.538,0.0084685,3.4697,2.848
1981-04-23 00:00:00,17.829,0.45354,2.6363,2.4955
1981-04-24 00:00:00,13.692,0.018824,2.5997,2.1101
1981-04-25 00:00:00,12.818,0.0040387,2.9498,1.7156
1981-04-26 00:00:00,20.018,0.19132,3.7434,2.2105
1981-04-27 00:00:00,13.529,0.11194,2.4791,2.0256
1981-04-28 00:00:00,12.167,3.7358e-05,2.0248,1.6738
1981-04-29 00:00:00,12.359,0.00034868,2.362,1.7028
1981-04-30 00:00:00,15.241,0,3.2805,1.9383
1981-05-01 00:00:00,18.229,0.054393,4.2342,1.993
1981-05-02 00:00:00,15.841,0.057177,3.1297,2.1702
1981-05-03 00:00:00,13.635,0,2.2051,1.7728
1981-05-04 00:00:00,18.548,0,3.5206,2.1494
1981-05-05 00:00:00,14.801,3.8498,2.2064,1.9104
1981-05-06 00:00:00,11.979,5.3721,1.159,1.0571
1981-05-07 00:00:00,13.086,1.1489,1.5761,1.139
1981-05-08 00:00:00,13.686,5.429,1.2516,1.2661
1981-05-09 00:00:00,11.942,0.079582,2.3235,1.0877
1981-05-10 00:00:00,13.224,0.27648,1.5373,1.3459
1981-05-11 00:00:00,11.673,0.0029271,1.4607,1.5721
1981-05-12 00:00:00,12.06,0,2.2749,1.6905
1981-05-13 00:00:00,13.635,0,2.4281,1.8129
1981-05-14 00:00:00,14.436,0,2.5842,1.6224
1981-05-15 00:00:00,17.074,0,2.6424,1.5455
1981-05-16 00:00:00,14.764,0.018209,2.3503,1.8312
1981-05-17 00:00:00,9.9359,0.056223,2.1135,1.1842
1981-05-18 00:00:00,9.9507,0.14987,1.8547,1.1289
1981-05-19 00:00:00,9.3305,0.32681,1.4945,0.9784
1981-05-20 00:00:00,10.734,0.22772,2.025,1.2569
1981-05-21 00:00:00,11.179,5.5559,1.4307,1.1053
1981-05-22 00:00:00,10.84,1.6921,0.29612,0.88832
1981-05-23 00:00:00,12.744,1.5217,0.76697,1.0165
1981-05-24 00:00:00,11.077,5.4697,0.24733,0.99181
1981-05-25 00:00:00,11.554,1.0471,0.81808,1.2704
1981-05-26 00:00:00,12.891,7.2435,1.556,1.0219
1981-05-27 00:00:00,12.033,0.87354,1.4523,1.0739
1981-05-28 00:00:00,13.351,5.3487,2.4554,1.2164
1981-05-29 00:00:00,12.796,12.416,1.0958,0.98962
1981-05-30 00:00:00,13.67,17.106,1.0029,0.97073
1981-05-31 00:00:00,11.972,4.7271,1.6869,1.0808
1981-06-01 00:00:00,11.337,13.546,0.28982,0.87751
1981-06-02 00:00:00,12.154,1.3574,1.3295,1.0521
1981-06-03 00:00:00,11.18,3.5265,1.1036,1.1674
1981-06-04 00:00:00,9.7882,1.1781,0.88593,0.95047
1981-06-05 00:00:00,10.09,4.3336,0.78721,1.0116
1981-06-06 00:00:00,9.3337,4.3291,0.48917,0.99843
1981-06-07 00:00:00,10.47,1.9947,1.3496,0.91278
1981-06-08 00:00:00,12.373,0.055733,1.5725,1.0443
1981-06-09 00:00:00,12.433,0.25865,2.1768,1.0391
1981-06-10 00:00:00,10.773,11.166,0.76887,0.69377
1981-06-11 00:00:00,11.332,1.0514,0.93693,0.82229
1981-06-12 00:00:00,12.6,1.049,0.6791,0.86548
1981-06-13 00:00:00,11.338,5.1359,1.3579,1.1291
1981-06-14 00:00:00,9.8457,0.12189,1.3774,0.90277
1981-06-15 00:00:00,8.6855,1.4525,0.93233,1.0329
1981-06-16 00:00:00,8.9118,0.3401,1.0164,0.97528
1981-06-17 00:00:00,10.485,3.6893,1.403,0.90611
1981-06-18 00:00:00,10.379,1.6783,0.68184,1.0202
1981-06-19 00:00:00,10.388,0.54315,1.0413,1.0848
1981-06-20 00:00:00,10.509,0.070392,1.7018,1.1317
1981-06-21 00:00:00,9.298,15.108,1.1779,1.1472
1981-06-22 00:00:00,6.1394,8.1274,0.5292,0.62638
1981-06-23 00:00:00,8.1503,16.535,0.65759,0.63298
1981-06-24 00:00:00,9.6744,13.141,0.29327,0.75689
1981-06-25 00:00:00,10.168,11.514,0.40499,0.6699
1981-06-26 00:00:00,11.788,8.5278,0.67304,0.80976
1981-06-27 00:00:00,11.868,1.324,0.8814,0.98064
1981-06-28 00:00:00,12.28,1.2895,1.6967,1.026
1981-06-29 00:00:00,13.133,0,1.9186,1.0071
1981-06-30 00:00:00,12.478,3.5472,1.9101,1.2767
1981-07-01 00:00:00,10.007,20.041,0.92946,0.92186
1981-07-02 00:00:00,9.7093,10.305,0.62925,0.65415
1981-07-03 00:00:00,9.3048,16.489,0.4779,0.83866
1981-07-04 00:00:00,9.3694,1.0214,1.1673,0.90573
1981-07-05 00:00:00,10.222,1.2263,1.1565,0.65398
1981-07-06 00:00:00,9.6199,0.17829,1.2903,0.88901
1981-07-07 00:00:00,8.7395,0.26677,1.0093,0.93536
1981-07-08 00:00:00,8.9639,0.70069,0.82002,0.99821
1981-07-09 00:00:00,8.2379,0.10611,0.83292,1.0099
1981-07-10 00:00:00,9.613,6.3913,1.6999,1.0683
1981-07-11 00:00:00,8.542,1.3349,1.2758,0.81509
1981-07-12 00:00:00,8.4058,5.6144,0.6807,0.9486
1981-07-13 00:00:00,9.506,0.35982,1.0258,0.96723
1981-07-14 00:00:00,10.849,0,1.7338,1.0905
1981-07-15 00:00:00,10.729,0,1.6806,1.2743
1981-07-16 00:00:00,10.449,0,1.4944,1.3749
1981-07-17 00:00:00,11.899,0,2.13,1.5103
1981-07-18 00:00:00,12.609,0,1.9488,1.4864
1981-07-19 00:00:00,12.687,0.029008,1.9794,1.5203
1981-07-20 00:00:00,11.873,6.443,1.4196,1.3661
1981-07-21 00:00:00,9.9612,8.5505,0.92144,0.7571
1981-07-22 00:00:00,11.336,0.67601,1.7416,0.77061
1981-07-23 00:00:00,11.89,8.5949,2.5918,1.6472
1981-07-24 00:00:00,10.227,1.1814,1.3232,1.0116
1981-07-25 00:00:00,10.367,2.5046,1.8897,1.1665
1981-07-26 00:00:00,8.8245,0.63767,1.4319,1.0225
1981-07-27 00:00:00,9.29,3.9074,1.677,1.1233
1981-07-28 00:00:00,9.3869,5.0634,0.62588,0.8551
1981-07-29 00:00:00,9.2627,0.58083,1.1704,1.2295
1981-07-30 00:00:00,9.4735,0.06104,1.3213,1.1863
1981-07-31 00:00:00,10.755,0.16751,1.9957,1.2184
1981-08-01 00:00:00,11.403,3.4358,0.84031,0.93685
1981-08-02 00:00:00,11.711,7.5842,0.7378,0.95119
1981-08-03 00:00:00,10.726,1.6058,0.10985,1.2019
1981-08-04 00:00:00,11.011,1.1503,1.2002,1.206
1981-08-05 00:00:00,10.455,0.50542,0.99335,1.5045
1981-08-06 00:00:00,8.2486,0.055928,1.2415,1.3813
1981-08-07 00:00:00,11.721,13.747,2.1264,1.3929
1981-08-08 00:00:00,9.1124,8.0177,1.0542,0.87045
1981-08-09 00:00:00,9.9917,0.5651,1.5096,1.1633
1981-08-10 00:00:00,10.126,0.72432,1.5155,1.2095
1981-08-11 00:00:00,10.6,6.2613,1.297,1.4887
1981-08-12 00:00:00,9.3187,5.3675,1.6457,1.44
1981-08-13 00:00:00,9.7142,15.34,1.0963,1.0329
1981-08-14 00:00:00,9.6453,0.50909,1.4045,1.32
1981-08-15 00:00:00,12.638,1.5707,2.5308,1.6537
1981-08-16 00:00:00,10.858,8.8636,1.8299,1.5152
1981-08-17 00:00:00,9.4521,6.9717,1.0806,1.0602
1981-08-18 00:00:00,11.167,3.0124,1.4297,1.213
1981-08-19 00:00:00,12.559,3.1877,1.7464,1.467
1981-08-20 00:00:00,9.3682,10.327,1.8177,1.474
1981-08-21 00:00:00,10.277,6.9855,1.8323,1.1009
1981-08-22 00:00:00,7.4981,4.7675,0.5846,1.6956
1981-08-23 00:00:00,8.7469,0.34348,1.5849,1.675
1981-08-24 00:00:00,11.431,0.67892,1.6282,1.8715
1981-08-25 00:00:00,13.192,0.018373,3.0633,1.7974
1981-08-26 00:00:00,8.6899,2.7403,1.5325,1.7139
1981-08-27 00:00:00,7.3095,0.50528,1.8662,1.6448
1981-08-28 00:00:00,7.2501,0.11231,1.3939,1.6584
1981-08-29 00:00:00,8.8057,6.9433,2.4076,1.5511
1981-08-30 00:00:00,8.0928,7.3652,1.3489,1.2638
1981-08-31 00:00:00,9.7541,0.17146,2.1541,1.5469
1981-09-01 00:00:00,10.485,1.0565,1.3201,1.5174
1981-09-02 00:00:00,10.223,0.59244,1.6307,1.8122
1981-09-03 00:00:00,9.3967,0.0069512,2.1528,1.8998
1981-09-04 00:00:00,10.131,0.84763,1.7506,1.8111
1981-09-05 00:00:00,12.463,0,2.3724,2.0011
1981-09-06 00:00:00,13.204,0,3.1214,2.3658
1981-09-07 00:00:00,16.981,0,4.3626,2.0271
1981-09-08 00:00:00,14.504,3.7358e-05,4.0435,3.2863
1981-09-09 00:00:00,17.773,0,3.4822,2.4229
1981-09-10 00:00:00,16.775,0.01433,4.8938,3.6704
1981-09-11 00:00:00,11.783,0.30889,2.3188,1.6811
1981-09-12 00:00:00,12.367,0.48716,1.9545,1.6749
1981-09-13 00:00:00,11.57,0.0083343,2.1999,2.0882
1981-09-14 00:00:00,16.671,0.0058601,4.0518,2.4524
1981-09-15 00:00:00,16.771,0.025379,4.0576,3.2817
1981-09-16 00:00:00,20.921,0.053618,4.5619,2.6142
1981-09-17 00:00:00,20.138,0.015465,5.8801,4.0557
1981-09-18 00:00:00,12.021,0.16932,3.0923,2.2347
1981-09-19 00:00:00,13.662,2.2151,2.9576,2.3934
1981-09-20 00:00:00,20.751,0.31017,4.6575,3.9275
1981-09-21 00:00:00,10.995,0.00036684,3.1831,2.433
1981-09-22 00:00:00,12.367,3.3586,3.4454,2.4228
1981-09-23 00:00:00,10.821,0.70813,2.9246,1.6531
1981-09-24 00:00:00,11.086,5.1295,2.2435,1.7087
1981-09-25 00:00:00,12.165,0.064741,3.1387,2.2157
1981-09-26 00:00:00,10.76,6.2263,2.4603,2.4604
1981-09-27 00:00:00,11.07,2.0379,1.7484,1.8715
1981-09-28 00:00:00,10.972,0.0018709,2.6724,2.5522
1981-09-29 00:00:00,17.131,0,4.7374,2.5054
1981-09-30 00:00:00,14.304,0.067503,3.8601,3.2546
1981-10-01 00:00:00,15.583,0.11354,4.572,3.8505
1981-10-02 00:00:00,10.663,11.464,1.6609,3.0921
1981-10-03 00:00:00,10.851,1.4567,3.0134,1.4247
1981-10-04 00:00:00,13.129,0.63721,3.1743,2.3792
1981-10-05 00:00:00,17.833,0,5.7385,2.9694
1981-10-06 00:00:00,17.632,0.047888,6.6587,4.3636
1981-10-07 00:00:00,12.223,0.0038538,3.1821,2.846
1981-10-08 00:00:00,19.837,0,5.7583,3.975
1981-10-09 00:00:00,12.099,0.22095,3.4298,2.6674
1981-10-10 00:00:00,10.82,0,3.8757,2.9356
1981-10-11 00:00:00,11.524,0,3.5987,3.0188
1981-10-12 00:00:00,18.739,0,5.8989,3.2238
1981-10-13 00:00:00,17.858,2.0411,7.2924,5.2143
1981-10-14 00:00:00,11.724,0.20858,3.9522,3.0211
1981-10-15 00:00:00,11.472,0,4.1388,3.0833
1981-10-16 00:00:00,12.023,0,4.3366,3.4669
1981-10-17 00:00:00,13.064,0,4.7896,3.212
1981-10-18 00:00:00,17.288,3.0469,5.5538,4.4003
1981-10-19 00:00:00,15.458,0.81788,4.8087,3.9658
1981-10-20 00:00:00,10.301,2.832,2.063,2.5057
1981-10-21 00:00:00,11.874,1.0853,2.7047,2.4403
1981-10-22 00:00:00,11.986,0.073984,2.9198,2.8469
1981-10-23 00:00:00,12.072,0.0012921,3.3134,3.3237
1981-10-24 00:00:00,14.758,0,4.9048,3.9087
1981-10-25 00:00:00,19.71,0,6.5782,4.5486
1981-10-26 00:00:00,24.265,0.16074,8.7459,5.4968
1981-10-27 00:00:00,13.564,8.166,1.459,3.0297
1981-10-28 00:00:00,14.134,0.00092663,4.4881,3.5672
1981-10-29 00:00:00,14.787,3.7358e-05,5.1127,4.2283
1981-10-30 00:00:00,14.723,0,5.0176,4.1283
1981-10-31 00:00:00,14.313,0,4.8931,4.2794
1981-11-01 00:00:00,16.889,0,5.7707,4.046
1981-11-02 00:00:00,23.126,0.0032349,7.4849,4.507
1981-11-03 00:00:00,17.532,2.9997,6.4599,5.3228
1981-11-04 00:00:00,13.46,0.45025,4.0435,3.1198
1981-11-05 00:00:00,12.356,0.00036259,3.5711,3.3062
1981-11-06 00:00:00,13.564,8.7169e-05,4.0629,3.4849
1981-11-07 00:00:00,19.656,0.0068122,5.8185,3.7985
1981-11-08 00:00:00,20.957,5.9969,4.5233,4.9174
1981-11-09 00:00:00,15.061,6.6295,1.7913,3.5574
1981-11-10 00:00:00,13.346,0.43611,3.2503,2.8467
1981-11-11 00:00:00,12.916,0.054647,3.6942,2.9994
1981-11-12 00:00:00,12.537,0.26493,3.2307,3.1841
1981-11-13 00:00:00,12.92,0.064676,4.5107,3.689
1981-11-14 00:00:00,12.695,0.60075,2.8701,3.1169
1981-11-15 00:00:00,11.158,1.1061,4.0122,3.1516
1981-11-16 00:00:00,11.717,0.77711,3.8846,2.6389
1981-11-17 00:00:00,12.808,0.052943,3.2282,2.988
1981-11-18 00:00:00,14.303,0.021255,3.9069,3.9872
1981-11-19 00:00:00,15.117,0.031773,5.4696,4.7398
1981-11-20 00:00:00,15.289,0.0016426,5.1005,4.2786
1981-11-21 00:00:00,22.958,0.00077184,8.059,5.0101
1981-11-22 00:00:00,25.838,0.10113,9.7013,6.0143
1981-11-23 00:00:00,16.286,0.14966,5.2052,4.8416
1981-11-24 00:00:00,14.598,0,5.9669,4.3703
1981-11-25 00:00:00,23.139,0.25085,7.8328,4.9201
1981-11-26 00:00:00,26.731,0.044206,9.5633,5.3709
1981-11-27 00:00:00,23.59,2.1125,8.5628,7.41
1981-11-28 00:00:00,17.258,0.00017307,7.316,5.1986
1981-11-29 00:00:00,15.858,0.00025784,6.0993,4.3126
1981-11-30 00:00:00,15.818,0,5.5737,4.6554
1981-12-01 00:00:00,22.45,0,7.5273,4.9122
1981-12-02 00:00:00,20.134,0.48507,8.2652,6.4023
1981-12-03 00:00:00,18.469,0,6.5502,4.996
1981-12-04 00:00:00,22.261,0.0066784,9.5945,7.591
1981-12-05 00:00:00,17.587,0,6.5139,4.5956
1981-12-06 00:00:00,19.966,0.53662,6.9531,5.876
1981-12-07 00:00:00,15.984,0.0073583,5.8411,3.6724
1981-12-08 00:00:00,15.356,0.067953,3.9386,3.27
1981-12-09 00:00:00,14.901,0.0017087,4.7323,4.0011
1981-12-10 00:00:00,22.424,1.9569,7.5892,4.7114
1981-12-11 00:00:00,16.965,1.932,3.5454,4.3691
1981-12-12 00:00:00,13.524,2.6249,3.7129,3.6436
1981-12-13 00:00:00,14.316,0.17194,6.0432,3.8117
1981-12-14 00:00:00,14.887,0,5.7773,4.2111
1981-12-15 00:00:00,18.575,0,7.0316,4.9111
1981-12-16 00:00:00,20.825,0.015088,7.7403,6.4075
1981-12-17 00:00:00,17.534,2.7417e-05,7.0709,5.3397
1981-12-18 00:00:00,15.902,0.15978,5.9818,3.9948
1981-12-19 00:00:00,14.656,0.02757,4.084,3.5378
1981-12-20 00:00:00,16.261,0.00046232,5.6567,4.6787
1981-12-21 00:00:00,16.736,0,6.7449,5.2436
1981-12-22 00:00:00,16.526,0.082456,6.5068,4.676
1981-12-23 00:00:00,15.917,0.24795,5.0468,4.0244
1981-12-24 00:00:00,15.296,0.00026151,5.4538,3.9233
1981-12-25 00:00:00,16.02,0,6.0408,4.443
1981-12-26 00:00:00,18.403,0,6.5589,5.0126
1981-12-27 00:00:00,21.432,0.0054849,7.145,5.6353
1981-12-28 00:00:00,19.747,0.00636,7.1314,5.5494
1981-12-29 00:00:00,23.213,0,7.8629,4.8832
1981-12-30 00:00:00,31.27,0.065885,10.413,7.343
1981-12-31 00:00:00,20.027,1.2553,6.4435,6.3274
1982-01-01 00:00:00,17.001,0.14452,4.7168,3.6267
1982-01-02 00:00:00,16.657,0.0019109,5.0949,4.0717
1982-01-03 00:00:00,17.328,0,5.8599,4.3361
1982-01-04 00:00:00,18.748,0,6.6483,5.1038
1982-01-05 00:00:00,28.314,0.054934,9.383,6.0845
1982-01-06 00:00:00,17.696,10.932,3.5683,5.6631
1982-01-07 00:00:00,17.685,0.30079,4.9149,3.1597
1982-01-08 00:00:00,17.944,0.44048,3.9205,4.1291
1982-01-09 00:00:00,23.938,0,7.2499,5.3772
1982-01-10 00:00:00,28.913,0,9.7208,6.6096
1982-01-11 00:00:00,28.676,0.64964,11.862,8.7284
1982-01-12 00:00:00,17.553,0.076995,4.5541,4.2507
1982-01-13 00:00:00,17.049,0,6.2317,4.3368
1982-01-14 00:00:00,18.005,0,6.8022,5.0242
1982-01-15 00:00:00,22.47,0,8.0234,5.9186
1982-01-16 00:00:00,24.5,0,8.8785,7.4345
1982-01-17 00:00:00,22.29,0,8.4281,5.7821
1982-01-18 00:00:00,28.813,0,9.5229,5.7941
1982-01-19 00:00:00,31.053,0,10.233,5.9994
1982-01-20 00:00:00,28.236,0,10.114,7.7037
1982-01-21 00:00:00,25.379,0,8.7789,7.2939
1982-01-22 00:00:00,27.757,0,8.7964,5.6928
1982-01-23 00:00:00,35.866,0,12.352,6.5353
1982-01-24 00:00:00,23.871,11.541,8.0211,7.9205
1982-01-25 00:00:00,17.107,0.53854,3.9355,3.4589
1982-01-26 00:00:00,15.475,0.0083295,5.0602,3.358
1982-01-27 00:00:00,17.763,0,6.2377,4.5719
1982-01-28 00:00:00,20.737,0,7.243,5.6425
1982-01-29 00:00:00,19.684,0.33652,6.2386,4.668
1982-01-30 00:00:00,18.139,0.5692,4.2435,3.4121
1982-01-31 00:00:00,17.067,0.97261,4.5403,3.9965
1982-02-01 00:00:00,17.188,0,5.6425,4.1913
1982-02-02 00:00:00,19.597,0,6.3421,5.0574
1982-02-03 00:00:00,20.484,0,6.7645,5.5959
1982-02-04 00:00:00,18.648,0,6.3939,4.7397
1982-02-05 00:00:00,23.437,0,8.1145,5.2566
1982-02-06 00:00:00,28.304,0,9.6057,6.2724
1982-02-07 00:00:00,29.459,0,10.989,7.7664
1982-02-08 00:00:00,21.902,0.09826,7.5021,6.2997
1982-02-09 00:00:00,17.605,0.00028057,5.4184,4.2733
1982-02-10 00:00:00,21.459,0,7.165,5.4435
1982-02-11 00:00:00,21.586,0,6.6276,4.7224
1982-02-12 00:00:00,27.39,0.26634,7.1451,5.5391
1982-02-13 00:00:00,28.896,0.36545,7.5897,5.3265
1982-02-14 00:00:00,29.145,0.26341,10.104,6.0949
1982-02-15 00:00:00,20.486,5.8078,2.77,4.2823
1982-02-16 00:00:00,17.995,0.0009204,5.3161,3.9287
1982-02-17 00:00:00,18.003,0.41366,4.7407,3.5186
1982-02-18 00:00:00,17.282,0.23558,4.2624,3.7803
1982-02-19 00:00:00,24.356,0.54487,7.003,4.4307
1982-02-20 00:00:00,18.59,8.3683,3.8184,3.5552
1982-02-21 00:00:00,17.361,0.00087514,4.9995,4.0292
1982-02-22 00:00:00,20.214,0.10979,4.585,4.4379
1982-02-23 00:00:00,16.819,0.056456,4.1622,3.6097
1982-02-24 00:00:00,15.268,0,4.5486,3.8645
1982-02-25 00:00:00,17.085,0.11959,5.2189,3.5135
1982-02-26 00:00:00,13.905,0,4.7605,3.3953
1982-02-27 00:00:00,15.123,0,5.2142,3.7046
1982-02-28 00:00:00,15.67,0.0016151,5.0919,3.7002
1982-03-01 00:00:00,15.783,0.0094994,3.7091,3.4127
1982-03-02 00:00:00,16.197,0,5.2876,3.8094
1982-03-03 00:00:00,21.606,0,6.4013,4.7177
1982-03-04 00:00:00,26.273,0,7.422,5.1252
1982-03-05 00:00:00,27.554,0.1553,8.4205,5.3319
1982-03-06 00:00:00,24.626,0.037061,6.8819,4.7151
1982-03-07 00:00:00,24.881,7.7686,5.1977,6.0202
1982-03-08 00:00:00,14.663,0.053928,3.741,2.7192
1982-03-09 00:00:00,15.554,0.16883,3.9091,2.2531
1982-03-10 00:00:00,16.098,1.4612,3.0837,2.8822
1982-03-11 00:00:00,17.669,0.24711,3.0416,2.875
1982-03-12 00:00:00,17.327,1.0141,2.508,3.2911
1982-03-13 00:00:00,20.725,0,5.0875,3.8974
1982-03-14 00:00:00,24.995,0,6.4319,4.4762
1982-03-15 00:00:00,24.6,0,6.7816,5.1112
1982-03-16 00:00:00,19.995,0.01075,5.4733,4.012
1982-03-17 00:00:00,15.839,0.00051309,3.93,2.9615
1982-03-18 00:00:00,16.737,0,4.5469,3.6899
1982-03-19 00:00:00,20.583,0,5.5231,3.7341
1982-03-20 00:00:00,25.594,0,7.0424,3.9434
1982-03-21 00:00:00,28.719,4.078,7.5495,4.5371
1982-03-22 00:00:00,17.775,14.902,2.416,3.085
1982-03-23 00:00:00,13.55,0.013152,3.0711,2.5987
1982-03-24 00:00:00,13.514,0,3.9227,2.7289
1982-03-25 00:00:00,15.188,0.0028653,3.433,3.1307
1982-03-26 00:00:00,16.02,0.20115,3.5096,2.3179
1982-03-27 00:00:00,15.75,2.7814,2.7161,2.3582
1982-03-28 00:00:00,16.251,0.13844,3.6601,2.518
1982-03-29 00:00:00,14.704,0.0020249,2.9545,2.4933
1982-03-30 00:00:00,14.831,0,3.5646,2.8949
1982-03-31 00:00:00,18.36,0,4.1545,3.1169
1982-04-01 00:00:00,20.256,0.1508,5.7279,3.6406
1982-04-02 00:00:00,14.979,0.2295,3.1079,2.5907
1982-04-03 00:00:00,12.769,0.019115,2.3837,1.9418
1982-04-04 00:00:00,13.997,0.044799,3.1321,1.7435
1982-04-05 00:00:00,15.181,0.038952,2.6094,2.2614
1982-04-06 00:00:00,14.932,3.8763e-05,3.185,2.5615
1982-04-07 00:00:00,16.062,0.00026101,3.1914,2.4797
1982-04-08 00:00:00,18.386,0,3.6452,2.86
1982-04-09 00:00:00,18.026,0.00096019,4.0592,3.3112
1982-04-10 00:00:00,18.91,0.00041901,3.8631,3.2597
1982-04-11 00:00:00,21.439,0.001858,4.7024,3.327
1982-04-12 00:00:00,21.834,0,5.2375,2.9169
1982-04-13 00:00:00,20.789,0.0003311,4.9413,3.4065
1982-04-14 00:00:00,18.698,0.45401,2.4406,2.5541
1982-04-15 00:00:00,15.101,6.4196,1.4157,2.201
1982-04-16 00:00:00,12.027,0.0015103,2.2091,1.9345
1982-04-17 00:00:00,12.254,0.013955,2.2619,1.9298
1982-04-18 00:00:00,13.129,0.12872,2.197,2.1182
1982-04-19 00:00:00,14.378,0,3.362,2.3868
1982-04-20 00:00:00,15.399,0,3.2462,2.3646
1982-04-21 00:00:00,17.588,0,4.1845,2.5199
1982-04-22 00:00:00,18.592,0.80552,4.1153,2.5742
1982-04-23 00:00:00,16.668,0.56391,1.8982,1.7545
1982-04-24 00:00:00,13.724,19.062,1.2891,1.9403
1982-04-25 00:00:00,10.015,5.5899,2.0674,1.3767
1982-04-26 00:00:00,9.9536,8.4071,1.3176,1.0963
1982-04-27 00:00:00,11.627,4.0191,1.9903,1.1972
1982-04-28 00:00:00,13.342,1.2364,1.5794,1.477
1982-04-29 00:00:00,12.965,0.17408,1.7532,1.6567
1982-04-30 00:00:00,12.124,0.043473,1.8011,1.7093
1982-05-01 00:00:00,13.987,0.0030493,2.2872,1.5723
1982-05-02 00:00:00,16.128,0.62294,2.614,1.6932
1982-05-03 00:00:00,14.886,6.3838,1.4691,1.4487
1982-05-04 00:00:00,13.292,8.7062,0.99068,1.2856
1982-05-05 00:00:00,12.898,6.0999,1.0637,1.3456
1982-05-06 00:00:00,12.713,0.42705,1.8769,1.192
1982-05-07 00:00:00,12.021,2.8654,1.3763,1.4131
1982-05-08 00:00:00,11.287,0.021033,1.6065,1.4949
1982-05-09 00:00:00,15.019,0.38619,2.3934,1.573
1982-05-10 00:00:00,12.874,0.66775,1.6513,1.4368
1982-05-11 00:00:00,11.649,0.013299,1.6235,1.3998
1982-05-12 00:00:00,13.609,1.2742,1.6529,1.28
1982-05-13 00:00:00,11.468,0.67689,0.7197,1.2601
1982-05-14 00:00:00,9.6429,0,2.0351,1.4222
1982-05-15 00:00:00,12.309,0,2.1184,1.6712
1982-05-16 00:00:00,14.084,0,2.5196,1.665
1982-05-17 00:00:00,17.456,0,3.1661,1.7105
1982-05-18 00:00:00,16.59,1.2694,2.7899,1.8682
1982-05-19 00:00:00,12.338,0.073276,2.0376,1.3749
1982-05-20 00:00:00,13.038,1.0044,1.4587,0.94394
1982-05-21 00:00:00,10.658,0.092016,1.4406,1.0691
1982-05-22 00:00:00,10.745,0.23606,1.313,1.082
1982-05-23 00:00:00,10.78,0.0012657,1.4163,1.338
1982-05-24 00:00:00,13.587,0.40275,2.2611,1.1783
1982-05-25 00:00:00,13.669,3.3529,2.1764,1.0932
1982-05-26 00:00:00,13.72,2.1374,1.531,1.1233
1982-05-27 00:00:00,14.924,0.81377,2.9193,1.3563
1982-05-28 00:00:00,10.876,0.74423,0.9446,1.2115
1982-05-29 00:00:00,13.733,1.8008,1.7866,1.1219
1982-05-30 00:00:00,10.066,9.8638,0.6189,1.0815
1982-05-31 00:00:00,10.513,0.048597,1.6877,0.94212
1982-06-01 00:00:00,11.267,0.84857,1.1425,0.91592
1982-06-02 00:00:00,8.5905,0.5612,0.81386,1.1901
1982-06-03 00:00:00,6.6789,0,1.6493,1.099
1982-06-04 00:00:00,7.0188,0,1.5841,1.2337
1982-06-05 00:00:00,7.5007,0,1.3728,1.2832
1982-06-06 00:00:00,6.9635,0,1.2958,1.3359
1982-06-07 00:00:00,6.786,0,1.4755,1.3101
1982-06-08 00:00:00,8.8875,0,1.7319,1.3341
