,uas,vas,ps,tas,pr,rsds,rlds,hurs,cc
1984-04-18,1.3866881048362383,-0.01781738746197173,1018.5551606912886,3.029650959424968,0.0,238.67209275460147,237.1122878974731,59.51805832698194,0.7129397859348942
1984-04-19,1.1728165854252028,3.8619722279967825,1014.4523947670704,3.9537222565297196,2.0011292801517317,61.65547388812446,301.5295662034082,78.12451915100863,0.8444724052015594
1984-04-20,1.145506223449602,2.2596495706049318,1008.9309578424832,6.501501740759783,1.6879332740629533,120.44045036173443,305.5458837993243,86.14840414996141,0.7834264526109669
1984-04-21,0.6038289154366073,4.122371944928283,1008.4860708963871,6.369152562715586,0.06350820267932802,112.35919110755128,308.72740861475575,88.49428555550216,0.7920563855814473
1984-04-22,2.422411813523297,-1.138839802952929,1007.6471596164541,7.95465960471749,0.0,249.19142271523145,262.60982586802163,61.133308169422584,0.6805967115939829
1984-04-23,1.4556490134811626,-0.19430822240239976,1016.8034459395268,7.038640843551715,0.0,218.64903181183897,269.2306558147857,62.303416688833195,0.7196694766213755
1984-04-24,0.999475533116572,-0.26697725570441716,1019.7358304459418,8.44631144645038,0.0,239.61036498014823,275.74341600927795,64.48016236044789,0.6855773082692498
1984-04-25,0.9941038843265328,-1.2112207929249648,1017.2182265739464,9.381617380804084,0.0,245.07061844609757,276.99156814965,66.85402011535982,0.6805180191027624
1984-04-26,-1.4894357744567461,-2.286708579087639,1019.4607080657202,7.999374741462917,0.0,255.62386677319307,263.09703817393665,57.257326028714374,0.6902885944998285
1984-04-27,-0.7873280739075647,-0.19657610611471005,1019.0524146788784,8.157057847088494,0.0,251.39311856210335,269.27668330564666,56.39035607873442,0.6920707706946267
1984-04-28,-0.14962563805743156,0.7117689184762771,1020.4298617957027,8.765018995401201,0.0,261.88593681269714,264.1606943090972,54.39477768462834,0.6888503773889383
1984-04-29,1.6435692854615573,1.2209365805111374,1017.8711416400575,9.335408156409514,0.0,261.45249538126245,272.7050683923548,62.14643420782261,0.6815649836385332
1984-04-30,-0.3932178992087719,-0.6122094169542353,1012.8342730323311,11.024970175314092,0.0,253.25614155182745,288.27133918053,61.420171174648374,0.6751942752960173
1984-05-01,-3.10158076786355,-1.2676509895363812,1008.6512971116227,12.592856790993114,0.3435893736058854,248.14404405182069,293.9287013695148,52.501336676501175,0.6788370080175447
1984-05-02,-3.856560761176361,-1.3197050369613073,1003.2813416198247,9.827887415220108,7.066233479116724,72.35605128055833,323.86794517218897,78.2475908963349,0.8426736973931636
1984-05-03,-0.731694489322272,2.224696259188494,998.7543270271865,8.736545217938335,2.646685916149164,129.61848945024727,312.90164340529145,89.09898715913536,0.8022794724942945
1984-05-04,1.425634187875309,1.4056405819107451,1001.5476750140725,8.675398539872862,0.03378994770349101,221.0325965782798,298.245155307229,79.47668885581024,0.7209442660786758
1984-05-05,3.1013553412469053,2.0485206054280782,1002.1617523576346,9.358168640396006,0.0,266.66002143554687,274.6412558090137,67.87112014254694,0.6957997356558827
1984-05-06,3.0250385138191467,-1.8548161169491295,1001.9459017084414,7.119136094165107,0.0,279.97791909666324,254.28528582508125,46.20130831403333,0.7085423567355852
1984-05-07,0.142254053157628,-6.002043437496091,1003.0761245461815,7.0140299056588615,0.0,266.71395581203274,258.8335243263395,43.55458146519311,0.7226299760468415
