,uas,vas,ps,tas,pr,rsds,rlds,hurs,wss,cc
25/03/2013,-0.387395236,-2.380268939,1012.819626,-2.65137392,0.027640365,13.20652677,19.14089886,0.620583275,6.082213773,0.711350968
26/03/2013,0.090038909,-1.950263736,1007.133759,-2.45067253,-2.26E-07,13.06215709,18.99404311,0.631718544,4.166591557,0.725161503
27/03/2013,1.202461448,0.139370051,1002.760912,-3.152548117,0.106140343,13.32444498,17.99020823,0.655944394,1.529551828,0.746359472
28/03/2013,0.299536034,-0.33829017,1001.734574,-3.231156439,0.080894344,13.60333076,18.59364361,0.707807956,0.248990416,0.736875469
29/03/2013,-1.828590867,-2.083170152,998.1660297,-2.373088713,0.207781281,13.54804488,19.55091953,0.610336326,8.073423927,0.726897249
30/03/2013,-1.926658477,-2.989525844,994.9245685,-1.223096329,0.084542598,13.24958989,20.15013464,0.5486789,13.09421929,0.728236216
31/03/2013,1.425221913,-1.202042235,995.9601567,-1.149615564,0.014807545,15.33520005,18.74802865,0.53656379,3.808204642,0.72235119
01/04/2013,0.21878356,-3.055433744,995.6687546,0.220726023,-2.26E-07,16.00880955,18.14541162,0.536171827,9.442673086,0.727875524
02/04/2013,-0.11729566,-3.22708747,1000.281993,0.737031266,-2.26E-07,15.73572974,19.53842898,0.534564602,10.51106757,0.713825462
03/04/2013,0.127530348,-1.48767478,1006.488658,0.329763313,-2.26E-07,15.7656391,18.92186696,0.558118634,2.902168773,0.731281992
04/04/2013,-0.254220206,-1.777650711,1003.927589,1.455967126,-2.26E-07,16.1699305,20.62621348,0.583403123,3.287404751,0.698765917
05/04/2013,-0.66115851,-1.310576995,1001.055767,2.849047548,0.448684473,14.75845202,21.64509535,0.615775468,2.416550003,0.713209365
06/04/2013,3.026184917,1.353035382,994.97597,1.163597418,0.253818235,14.64940142,20.74266154,0.63494144,11.36563062,0.737302007
07/04/2013,1.813897437,-2.890044299,993.2306223,0.797825611,0.083321048,16.90535319,18.68097117,0.533720247,11.86009468,0.7397739
08/04/2013,0.296612195,-2.378537881,994.3920127,0.022608578,0.12158577,17.07756318,18.50159194,0.520535842,5.770769977,0.745395583
09/04/2013,-0.824228345,-0.134119642,995.114686,0.176972973,0.394661836,16.51372324,19.71317951,0.541441206,0.784508391,0.740287543
10/04/2013,-2.531477285,-0.159900926,995.4931875,0.071891456,0.270197672,16.61840506,20.62163628,0.587260782,6.659785758,0.729081586
11/04/2013,-3.873829433,-0.580643563,991.4119968,0.4677917,1.905873873,10.94772228,23.06524288,0.745221412,16.05550841,0.783111384
12/04/2013,-3.674290724,-2.37018665,985.8432123,1.609743815,2.952175406,5.242445708,26.19935033,0.859720501,20.01511657,0.820614769
13/04/2013,0.57866428,-2.197569562,988.4539624,2.991439103,6.263762854,6.572719651,26.57886018,0.853741283,5.373609155,0.802480964
14/04/2013,0.710529451,4.292409523,999.6052194,2.379852764,0.716642862,10.62789247,23.66691823,0.92110422,19.18277503,0.791200136
15/04/2013,1.989798791,5.462748728,994.561544,6.976220481,9.570436145,7.485418194,28.94317588,0.910882578,34.44607438,0.76586573
16/04/2013,0.515848093,3.850128678,994.4193523,5.569471161,0.217227359,11.67786601,26.42865093,0.894693385,15.26016604,0.745688651
17/04/2013,4.271206536,4.07321455,990.2859791,7.267826467,1.217584695,14.50495238,26.07345295,0.685515499,35.69486722,0.711404757
18/04/2013,2.030806271,6.838887247,979.225393,6.787729374,11.29822672,9.490875134,28.0834786,0.872028647,53.45597586,0.7620051
19/04/2013,2.932716543,0.447632324,985.6131673,6.273572568,2.558320617,7.835192546,27.78070394,0.767277863,9.750970051,0.791897362
20/04/2013,1.566542887,-0.343858625,1007.881251,5.008919322,1.438198973,18.23103636,20.41400759,0.527983103,2.711261914,0.754902947
21/04/2013,1.204082148,2.710998455,1004.830214,5.024939648,-2.26E-07,20.57054578,21.11528844,0.691131643,8.843812746,0.713353943
22/04/2013,1.115926665,5.043557116,991.5018581,5.202911872,-2.26E-07,19.97429234,21.00320225,0.699958258,26.75703886,0.729004621
23/04/2013,6.091034851,2.854568347,980.6915021,7.938216902,1.955578207,17.719683,25.09477978,0.618877789,46.26356381,0.70458336
24/04/2013,5.545667672,2.345520739,990.5729872,7.366947434,0.03475488,15.56607224,22.87779498,0.603897048,36.79335157,0.772265399
25/04/2013,3.184410266,1.358205724,996.815074,6.996826248,0.108936221,15.41373511,22.99043768,0.551358797,12.20145972,0.776051891
26/04/2013,1.678552178,-0.230263055,988.0298109,6.551664421,0.60629193,19.20399959,24.58625932,0.64949587,3.375122547,0.702620469
27/04/2013,-0.310812271,-2.023882934,989.4135333,6.409586797,1.232052095,20.20314376,22.19554963,0.51385152,4.339558627,0.728273689
28/04/2013,2.435628366,4.224655676,988.8181235,4.111551775,-2.26E-07,19.58888607,21.65149355,0.703510522,24.2867714,0.748394629
29/04/2013,2.715191718,6.230299611,982.52329,5.289514129,9.570961518,8.004917168,27.40238698,0.842557316,48.40253767,0.822220312
30/04/2013,5.095339738,0.792972192,988.8399146,7.996354,0.808312931,18.18530264,24.0383075,0.514877282,28.48697122,0.741638171
01/05/2013,2.032997089,1.591489383,1002.304681,5.846064999,0.184213161,21.97775767,21.15379176,0.504446741,6.839552422,0.732306908
02/05/2013,4.926889031,1.089339546,1000.474369,6.867854502,-2.26E-07,22.9545083,21.91807136,0.45610236,26.01512306,0.710316378
03/05/2013,1.764161615,3.694971331,998.3203479,5.289854327,0.067133037,17.68766707,22.48597116,0.610377488,16.85221562,0.777175295
04/05/2013,2.573921584,4.400724656,989.3010824,6.409649006,4.665193325,6.226526684,27.00303747,0.835611615,27.5681992,0.854311812
05/05/2013,3.562990547,2.357943325,995.7594447,8.9480533,0.167471279,16.79981077,24.23501024,0.623823567,18.93563197,0.771817879
06/05/2013,2.066805802,2.877756333,1001.511639,10.23622393,-2.26E-07,18.74141476,25.67180492,0.74677347,12.72534991,0.730525614
07/05/2013,1.964888234,1.506421777,1001.46105,12.66152205,-2.26E-07,22.28854197,25.28510791,0.64585711,6.328146496,0.686674085
08/05/2013,-2.966969376,-0.459668646,998.9190692,11.83339518,-2.26E-07,19.61256908,25.96987649,0.710879216,9.39967503,0.720140901
09/05/2013,0.048120063,2.012609761,989.562474,11.29236991,13.81165691,6.409482544,31.1125609,0.914518212,4.2295684,0.819944348
10/05/2013,0.846922117,4.061776994,988.7339075,8.831112423,0.821099526,17.54650608,27.51354801,0.779567718,17.61591124,0.733129937
11/05/2013,1.719324319,3.900802683,989.2405061,9.4323837,2.906709775,13.81596444,28.23476405,0.830337884,18.2941316,0.773620496
12/05/2013,-0.385213963,3.308472158,988.1375229,9.02985602,7.55654026,11.47606037,28.64590223,0.839855068,11.46215782,0.797590418
13/05/2013,0.923524332,4.859751117,985.9103191,7.735981455,2.810682722,11.21125565,27.13356718,0.865495538,24.88823838,0.818167724
14/05/2013,1.538347706,3.020070684,985.7093532,6.72046616,4.336633302,13.40694194,25.54305986,0.729711895,11.62810664,0.813505275
15/05/2013,-3.807769895,2.276790256,989.3625654,8.362152437,2.531618424,13.1149114,25.14558805,0.783031039,19.97918613,0.822082668
16/05/2013,-2.481458522,2.028422157,988.603737,13.13331492,11.63738728,7.648451984,29.14477015,0.731548325,10.88414563,0.837893418
17/05/2013,-4.261043363,-1.899594943,992.8531293,15.80896425,0.886615766,14.09386376,28.71167573,0.606895007,22.83651348,0.776459043
18/05/2013,-3.735381043,-1.926131558,995.2485514,19.02095127,1.264615375,19.47469653,29.70449784,0.653035636,18.78050132,0.695665645
19/05/2013,-2.65329258,-2.548287059,994.9464862,19.04431949,2.03868853,21.18442078,30.07777128,0.63257746,13.9714384,0.665713008
20/05/2013,-3.138440987,-0.754113274,992.1216786,14.75235664,5.828693019,14.70838207,31.56348324,0.836339408,11.03808686,0.74003306
21/05/2013,-1.549355506,-0.760457523,988.4840865,14.24116277,11.6978375,14.09569635,30.54052504,0.900429496,3.217044012,0.761899905
22/05/2013,-2.072164048,-0.687288481,979.325393,13.34674469,16.98039968,8.141172506,31.35314758,0.930782646,5.308435755,0.818965006
23/05/2013,-2.407500811,2.695200994,983.1128422,10.25167945,16.8131934,7.556525647,30.37015586,0.781568642,13.84286484,0.83525484
24/05/2013,0.176010027,-1.809563497,994.6475421,10.95096675,0.182855338,23.02560277,23.73641487,0.663319708,3.344767952,0.740876049
25/05/2013,-1.32244622,-2.712916184,995.0368404,15.63066845,0.181626025,20.6516549,27.69139919,0.625331138,9.247939694,0.722093222
26/05/2013,-2.430163438,-2.592179191,992.0103739,17.35225637,-2.26E-07,23.98943269,27.06137439,0.503702175,12.96099377,0.6856183
27/05/2013,-2.310466853,0.929060421,991.9297225,14.09369851,5.136658107,13.31911584,30.15474325,0.731627458,6.292450137,0.783443076
28/05/2013,-3.492351308,-2.537168398,993.8530576,14.8805649,5.467019907,13.72454855,29.36922287,0.774966716,19.43312828,0.788671292
29/05/2013,-4.059493381,-2.84823734,991.9597155,15.69352886,2.873203568,13.11597765,29.47305872,0.748548377,25.18956836,0.795057339
30/05/2013,-1.045604424,-1.849866559,994.1874685,15.29639255,12.50924631,8.813668922,30.55105381,0.886858697,4.556771504,0.828061212
31/05/2013,-1.372187079,-1.795030538,993.4265069,18.23725109,6.664274871,18.47158838,29.61107723,0.714032271,5.265943535,0.734281899
01/06/2013,-0.439871153,-0.953214109,992.5690013,17.31777536,11.25398455,19.59508102,28.93957026,0.783294786,1.153733011,0.729759519
02/06/2013,0.161621327,1.085673582,994.0499723,15.6935731,4.064904769,17.50277048,29.65530662,0.792692254,2.363915784,0.74794934
03/06/2013,1.120164639,-4.063634696,1002.786753,14.65569101,0.667559856,21.83549658,27.24225452,0.526393401,17.80589759,0.725081338
04/06/2013,-0.20964809,-3.631481634,1006.622843,12.74433004,0.015367848,28.67933055,23.69852035,0.482310276,13.3170327,0.680302442
05/06/2013,-1.346168912,0.24778439,1002.604037,11.77179525,4.258770772,21.10800093,26.42765791,0.662397346,2.105584333,0.746293504
06/06/2013,0.811718516,2.600131893,1003.889635,12.70321273,2.256766619,21.6803619,26.93114595,0.707784595,7.728699624,0.733977787
07/06/2013,1.790126192,1.245926016,1002.145289,13.51475334,-2.26E-07,26.09328605,25.27501539,0.667346648,5.341220392,0.698372984
08/06/2013,1.715681071,-1.134233694,995.9273371,14.92307086,-2.26E-07,27.92573565,24.95823139,0.552952667,4.434970059,0.677257898
09/06/2013,0.04404016,-2.888199978,992.7617828,14.47137139,1.613885611,22.25601215,27.09965577,0.553518866,8.539687238,0.726996864
10/06/2013,0.500397569,-2.323229111,992.8234937,15.16258004,0.140960543,25.89691309,25.75691276,0.519599768,5.789453845,0.696976237
11/06/2013,0.32405819,0.434528592,994.4719423,14.95677274,-2.26E-07,25.37391818,26.36969673,0.593904437,0.570224377,0.69645124
12/06/2013,0.368059289,3.192457235,995.8385678,12.61310346,0.014633028,24.73041017,26.81520017,0.756278851,10.61146179,0.699892466
13/06/2013,0.227278614,3.867931589,986.8829818,13.80170535,15.78934764,8.485095968,31.19806245,0.926768724,16.65376358,0.832576267
14/06/2013,4.326759444,2.349759684,984.3401129,15.48283979,5.966626153,15.69776966,30.2075016,0.608399275,25.89170317,0.770462998
15/06/2013,2.044413758,2.021644569,990.9854633,13.63997219,0.033742748,26.33098956,25.44697076,0.601190521,8.479002263,0.698242859
16/06/2013,1.085573991,2.217004834,985.6961332,12.27935849,13.20990924,17.13033646,28.80830811,0.746959612,6.801932063,0.770699413
17/06/2013,1.698994282,0.336677525,993.8577143,15.56392616,0.859091017,23.48420112,25.81521521,0.613251599,3.427390619,0.731603713
18/06/2013,0.702792937,0.457565215,997.2038891,16.2807031,-2.26E-07,27.18270239,26.21225589,0.595868616,1.252817953,0.675830451
19/06/2013,0.053007982,2.632768076,997.6292679,15.29074318,-2.26E-07,26.04547788,27.00147834,0.725464365,6.970594853,0.681247764
20/06/2013,1.04771388,1.431583135,995.3935687,17.31254091,7.365544457,22.92642966,30.1726425,0.740671678,3.188155236,0.680619812
21/06/2013,-2.252706541,-0.628533324,990.4197977,16.64091601,0.381410587,23.53379032,28.77979896,0.849815222,5.909710626,0.692101515
22/06/2013,1.260931814,5.671306904,983.3897969,15.92566698,28.0185494,6.40305152,33.73274212,0.861689976,35.33480972,0.829627094
23/06/2013,-0.146564143,4.305528377,987.0911086,14.57991519,6.081650474,14.26751194,30.68295539,0.843887259,19.0293875,0.782018607
24/06/2013,0.264611886,3.619344338,992.6252285,14.16229632,6.720764885,13.02864257,30.20683137,0.856329637,13.42769476,0.799669966
25/06/2013,0.865833014,1.570001434,998.8357715,15.40556204,3.742377445,18.38669897,28.74201523,0.716830725,3.521047335,0.757759545
26/06/2013,-0.415412369,-4.48290848,997.8352961,13.42742484,3.997021408,10.28874204,30.0098767,0.86316452,20.36812347,0.827780997
27/06/2013,-1.703884251,0.658161705,995.0893946,14.6344347,29.29303531,8.011114674,31.66725006,0.868046191,3.906431509,0.833320737
28/06/2013,0.167460124,3.531693764,998.3491125,14.25313469,2.164034436,16.86905561,30.11243589,0.746109149,12.71212365,0.758704439
29/06/2013,-1.656456344,1.958211434,989.8321125,12.53908107,7.250979322,12.86065244,29.45473515,0.857123126,7.189781374,0.807856574
30/06/2013,-0.564340754,-1.479784206,992.4515084,14.94200438,6.605493271,16.58129848,28.74838369,0.753453645,2.612076277,0.776392485
01/07/2013,1.422823516,3.19145139,990.5041135,14.52728673,0.197820732,18.64313357,28.23733199,0.764625794,12.68965827,0.758674855
02/07/2013,1.572589122,3.250692787,988.9639818,14.10391743,2.317460049,16.92060999,29.4447002,0.737441819,14.87619553,0.764047541
03/07/2013,0.365077337,3.434768516,992.8108077,13.95054896,1.523785063,19.21688101,27.39484709,0.742739764,12.00721847,0.760713408
04/07/2013,0.423630257,3.400531444,996.0794005,14.89300264,10.38843938,10.97020563,32.14058976,0.908121058,12.16179211,0.797911765
05/07/2013,3.615863462,2.353344434,999.9707126,17.30928566,0.533371177,18.63482959,30.64809342,0.659330009,19.3502569,0.727166311
06/07/2013,1.625454415,0.113520865,1009.095486,17.32173065,-2.26E-07,27.81622014,26.58693803,0.543410497,2.881072219,0.652103203
07/07/2013,2.80775843,1.768592891,1008.756347,18.44044371,-2.26E-07,28.44331097,27.06770992,0.63657593,11.73892154,0.631683059
08/07/2013,0.131634893,-2.128397869,1011.307602,17.79166151,-2.26E-07,28.56070999,27.01663717,0.473025655,4.694700131,0.628990664
09/07/2013,2.758196661,2.011761056,1002.767316,17.95180504,0.066662376,27.1574741,27.47554641,0.648495449,12.06366845,0.644102545
10/07/2013,-0.313143892,-5.326639007,998.4649707,17.50403522,0.324785496,26.2646701,27.40921841,0.439089733,28.57847743,0.658610535
11/07/2013,-0.432651062,-0.679343589,1001.117339,16.59103247,-2.26E-07,28.784722,25.48949287,0.54031148,0.826580783,0.647000351
12/07/2013,0.379654188,0.114647557,1000.888002,18.24496641,-2.26E-07,28.00086736,27.17115676,0.634711023,0.626946989,0.629356971
13/07/2013,1.558428442,1.806579858,997.874005,17.97276388,0.063787097,25.85526375,28.76267201,0.687271887,5.968113445,0.637358818
14/07/2013,2.617018966,-2.880215704,995.505154,17.44831055,0.01042811,25.38087324,28.68971484,0.496986542,15.42657886,0.644949816
15/07/2013,5.348690278,0.895938628,993.0557804,17.42885898,0.09112452,23.937425,27.89602056,0.562334363,30.07097715,0.679365067
16/07/2013,3.462579808,-0.293903841,996.1670506,17.90191888,0.047840266,24.2423018,27.72209903,0.597644211,12.89726531,0.675513823
17/07/2013,2.973364512,-0.371383539,999.2474874,20.16254381,-2.26E-07,24.60466275,29.28019491,0.57215084,9.13153086,0.641707364
18/07/2013,4.470758839,-0.498901445,997.5700772,20.44101723,0.03293136,24.75034823,29.02504445,0.565661487,20.70816778,0.64126021
19/07/2013,0.344206627,-2.533735334,998.7808519,20.25140584,-2.26E-07,25.38526456,28.75359528,0.483981672,6.791967186,0.632180682
20/07/2013,0.596266864,0.359735444,1002.545303,19.9331157,-2.26E-07,27.14850188,27.62316937,0.563062809,0.839094872,0.617433079
21/07/2013,0.387893129,-0.381722045,1001.593761,21.02736693,-2.26E-07,27.20664959,27.69506564,0.547520066,0.714440664,0.611816957
22/07/2013,-2.239097639,-1.164810776,1002.974559,18.9820944,-2.26E-07,26.44418455,28.06765273,0.500424414,6.512364554,0.616356357
23/07/2013,-1.421472937,-0.517855798,1002.056036,18.33919374,-2.26E-07,26.61816488,26.24162318,0.52268449,2.334610492,0.644124849
24/07/2013,-0.585867857,-1.281828819,1000.052532,19.01512162,0.34002033,24.48422887,28.55791429,0.621684818,2.036779788,0.637840439
25/07/2013,-0.976921842,-0.703642215,997.5691421,19.93183616,10.65607456,16.93044923,30.91359974,0.761958253,1.608926438,0.717147897
26/07/2013,0.657809721,1.515415621,996.1158234,19.92119047,1.513239207,20.88840901,29.78651731,0.705874869,3.080037649,0.672480537
27/07/2013,0.301451325,2.850763217,992.6896641,18.85972078,4.110085246,21.32504372,29.48074128,0.817715367,8.313481868,0.667442184
28/07/2013,-2.643559944,1.679818634,991.2120239,18.12936963,1.917283692,15.31176882,29.81609679,0.883440361,9.859649172,0.746565891
29/07/2013,1.742267588,2.796597345,993.9115657,19.13304569,5.622047641,12.94740264,32.3435409,0.710210925,10.95851655,0.742325229
30/07/2013,0.889626192,1.969892473,990.7717069,17.10710997,1.188256122,16.70756614,29.80368464,0.818402796,4.782548606,0.723737871
31/07/2013,3.032875995,1.566838488,986.7778154,17.106569,3.448623838,17.72143664,28.47404022,0.671678856,12.4920735,0.725540469
01/08/2013,2.036618389,0.77389636,993.9506693,17.17415747,0.550022956,22.54483454,26.67650329,0.614492329,5.263082695,0.677576359
02/08/2013,-0.186519037,2.169669274,997.5156563,18.47026762,0.060737127,18.84289805,30.25512299,0.768467471,4.920823131,0.676199286
03/08/2013,-1.020538322,4.000366346,994.0743635,19.08542811,1.63401077,18.05616477,31.29841814,0.819180465,17.14296361,0.668363548
04/08/2013,2.489687049,3.165849565,998.9901364,17.5200376,2.257849471,15.45196502,29.4856783,0.694089858,16.36241548,0.732053015
05/08/2013,1.184671486,2.781141683,999.8632603,17.1148899,0.427684657,19.36429675,28.56046983,0.753300609,9.206415951,0.684665212
06/08/2013,-1.675887222,2.921995977,993.2930867,17.90637361,4.889011925,11.39148517,31.3009853,0.842474876,11.4071474,0.756263369
07/08/2013,1.380003612,0.994125457,993.2212607,18.40139154,2.313493157,14.57353829,30.44866752,0.787275658,4.012607918,0.721926639
08/08/2013,-0.890763117,-0.62886632,994.8121453,15.64992495,4.870523497,11.15678647,31.16534185,0.907328683,1.500665506,0.755629572
09/08/2013,2.459431529,0.861361121,994.1381732,16.63750829,2.351143581,13.90031133,29.68758015,0.741855566,7.678721823,0.735783375
10/08/2013,0.972396126,1.499096737,994.1887004,15.76686361,0.728044382,17.28358382,27.96836094,0.73829399,4.621366433,0.70825641
11/08/2013,0.577419294,0.692803591,987.8554346,15.35024829,8.430884116,12.55277339,29.40566765,0.828312599,1.567322172,0.751659186
12/08/2013,2.964028842,1.793469658,983.3878909,14.35933929,6.300098235,15.47601761,27.63495472,0.748559689,13.54556926,0.732599184
13/08/2013,0.81655946,-0.721020875,985.0033107,13.65469458,2.352298482,14.43866629,27.39264832,0.746936362,1.687486054,0.747029825
14/08/2013,0.487454236,-2.906406723,992.8728432,14.99136999,0.688237764,15.71600735,28.13918106,0.666034314,8.86679162,0.714265082
15/08/2013,0.409982729,1.378540016,996.891448,15.08719329,0.141509527,16.17834135,27.72414441,0.71044928,2.906627141,0.709482595
16/08/2013,0.412373025,5.371407743,993.1024092,15.92473669,4.122245627,10.68735831,30.07166375,0.904138027,30.03902653,0.751545024
17/08/2013,2.6150801,3.21041846,989.3837147,16.81014469,12.75927018,11.30256055,31.05098322,0.754403078,17.83701192,0.724987189
18/08/2013,1.724835413,6.30599419,983.5767393,16.22468693,6.710849322,8.760771669,29.99302482,0.854247865,44.53441575,0.7715378
19/08/2013,3.415896488,2.501149293,991.2262039,15.37837297,2.3917808,13.54132233,27.34074033,0.667889679,18.4163429,0.73871222
20/08/2013,2.848837866,1.058911538,1000.447842,14.7534638,-2.26E-07,20.21242514,25.48559273,0.659151173,9.513428783,0.652953257
21/08/2013,2.702719321,0.924032516,1001.27816,14.63813641,-2.26E-07,19.94223722,25.98439009,0.683694933,8.459138953,0.641990941
22/08/2013,0.024019993,-1.231940741,1003.107421,15.43049036,0.080872986,17.63757538,26.77410434,0.688288811,1.652751553,0.665687776
23/08/2013,-1.504675204,0.310918191,1006.341695,15.56982357,0.206769305,15.00975167,28.3474181,0.724880463,2.538055991,0.679448037
24/08/2013,-1.434735979,0.236665482,1005.153367,15.66247322,-2.26E-07,15.76241946,27.5728203,0.691416897,2.500674974,0.673941816
25/08/2013,-1.259844789,0.228487575,1005.071282,15.21006308,0.05981247,15.78185825,27.78064796,0.704529918,1.899947526,0.663300425
26/08/2013,0.836519908,1.318688895,1005.504448,15.03339369,-2.26E-07,18.33540865,26.84596125,0.705045873,2.635454459,0.62160692
27/08/2013,1.637936996,2.397429643,1001.79581,15.3706363,-2.26E-07,18.25350825,26.05574916,0.738434452,8.549431986,0.633411213
28/08/2013,1.612871972,1.315651952,997.5939467,15.60931446,-2.26E-07,17.60552997,26.49257121,0.69934818,5.035675639,0.630172285
29/08/2013,1.064388764,1.339117979,995.8543564,15.18522466,0.177313959,11.88753869,28.74752075,0.743691167,4.541670905,0.693333831
30/08/2013,-0.340398014,0.791024466,994.645977,15.1645925,0.771583432,10.56656271,29.03874626,0.811290332,1.474090136,0.705760615
31/08/2013,1.827923101,0.400968702,991.077882,14.9832367,3.996427852,9.037379674,29.56915448,0.759556747,4.529270496,0.717284904
01/09/2013,4.094198915,-0.185134136,989.6936928,12.4227493,0.658054427,13.66141592,25.33501693,0.588978103,18.2424077,0.704514171
02/09/2013,1.541550686,-1.879773387,987.2569864,14.36093406,0.052472278,14.45335688,27.06483927,0.591740237,6.266551049,0.647042714
03/09/2013,-0.024857333,0.91906263,999.7587173,14.49083429,-2.26E-07,16.9867396,25.43141694,0.744934119,0.982416753,0.616714762
04/09/2013,0.135812692,1.552798922,1003.091778,15.22054977,-2.26E-07,16.41307306,26.58392055,0.828164219,2.581285784,0.590741167
05/09/2013,0.466433819,3.008105759,1002.036158,15.39865238,0.28548123,13.28937246,28.46918206,0.864092396,9.295593879,0.613438512
06/09/2013,-1.946094677,2.704387626,999.0203987,16.19567665,0.492386215,10.95692343,29.61333009,0.784024175,11.31525988,0.633355161
07/09/2013,-1.951013668,1.909043141,1003.150745,15.70864512,-2.26E-07,14.18561167,26.96504332,0.758259643,7.658264733,0.608169902
08/09/2013,-2.309864741,0.880193743,1004.561737,15.47623874,-2.26E-07,14.43884664,26.91494968,0.715515526,6.42160539,0.590812741
09/09/2013,-3.27362418,-0.528714485,997.5532466,15.27120864,-2.26E-07,10.27671419,27.73337903,0.673308464,11.2799438,0.665462399
10/09/2013,-3.229268147,-1.623481858,994.346717,14.56729731,2.95529054,7.436662113,29.61821489,0.770429939,13.28418327,0.677836996
11/09/2013,-0.874459166,-1.206477566,996.1956422,13.94064098,6.829140993,6.734295749,30.06452215,0.907146494,2.242851162,0.674903302
12/09/2013,-0.493826439,-0.399055737,997.7554173,13.20950319,1.497924869,11.61599337,27.56765061,0.84726909,0.619384823,0.604814282
13/09/2013,0.637523695,1.758251908,997.5084505,13.5252716,0.05597212,12.01072369,27.47300298,0.804049743,3.641980799,0.582567219
14/09/2013,-1.248372025,2.141507513,994.5379987,13.62972571,0.491994215,7.727053887,28.36773097,0.856818561,6.175419233,0.663577955
15/09/2013,-1.574542521,3.834961558,983.8019996,13.84502264,7.987347683,1.907904646,31.71492435,0.908185995,17.35691641,0.709100199
16/09/2013,-1.152739036,5.37591064,971.6053369,11.224209,26.21742536,2.18347697,30.71292136,0.85049566,31.82271026,0.716022193
17/09/2013,-1.747518666,4.016305115,975.1839024,9.570205309,5.201781068,6.146230582,26.52460868,0.843755347,19.90987894,0.7127374
18/09/2013,-0.797287426,2.097178171,977.6581444,10.17129155,10.16350167,5.991775965,28.26298552,0.87471944,5.302662695,0.668280415
19/09/2013,-0.059463947,1.113867565,984.512412,9.68408419,2.709332221,8.345679017,26.57092851,0.86255424,1.496100515,0.640311746
20/09/2013,0.871869292,0.633391769,991.7338523,9.013407997,0.052678962,10.43677765,25.58590675,0.863349936,1.223418941,0.593844834
21/09/2013,3.241893816,1.300312199,996.9246415,10.44980723,-2.26E-07,11.578039,24.22278909,0.809894941,13.02907736,0.585985683
22/09/2013,2.088685827,0.182528349,994.1290721,12.35168357,1.664524393,5.292732881,29.04930639,0.843129082,5.01468172,0.618912631
23/09/2013,0.626266593,-2.346877206,996.7034468,10.87408335,-2.26E-07,11.15325802,24.19444386,0.646725475,6.034068712,0.568941218
24/09/2013,-0.552188777,-2.941778018,997.9181599,8.149286096,0.04654729,11.37345143,22.72561388,0.683724714,9.177571094,0.597482307
25/09/2013,-0.856307809,-1.016342812,997.8679549,6.066760478,1.287137198,7.112135188,24.22344952,0.824315746,1.825309319,0.667564555
26/09/2013,-0.162590221,-1.856923126,997.7108712,5.529070296,1.069026171,8.754700491,24.74939762,0.781478578,3.699396212,0.585877877
27/09/2013,1.468615591,-2.239192543,997.695358,5.837750793,0.126484056,10.8698353,21.3318853,0.67367343,7.187330714,0.61556854
28/09/2013,-1.180799776,-2.103927313,1001.187693,6.737049938,-2.26E-07,9.495347296,22.68067247,0.759790736,6.209882184,0.600671447
29/09/2013,-0.874705484,-0.006019598,1005.48758,7.129244293,-2.26E-07,7.859056741,24.20632444,0.777967941,1.267278427,0.58761512
30/09/2013,-1.191358092,-1.079349242,1004.74911,6.299064874,-2.26E-07,8.926291582,23.28259946,0.790050653,2.722756284,0.562633967
01/10/2013,-1.632273414,-0.027363049,1007.092501,5.574340972,-2.26E-07,8.968240983,22.99203946,0.790220886,3.577890358,0.552495568
02/10/2013,-0.542253557,2.346665203,1009.825576,5.560864859,-2.26E-07,9.157403574,22.60524123,0.813791438,6.396080783,0.539046258
03/10/2013,0.14062597,3.316427457,1009.868846,7.87245973,0.248954925,6.470537097,24.76849328,0.776239029,11.4343996,0.541108924
04/10/2013,-1.403052543,4.045857954,1002.172121,8.010445851,0.40046317,6.024971967,24.8724969,0.82390993,18.81084789,0.533929061
05/10/2013,1.173496567,1.852051213,991.4098436,10.75146902,14.67160834,2.652828563,30.40152348,0.9159355,5.309735138,0.278543382
06/10/2013,2.846566149,0.944815052,996.8458167,9.213160505,0.04558744,7.081381416,24.50849108,0.829237383,9.609171948,0.417005668
07/10/2013,3.316594916,2.6041593,997.7696359,13.25520618,0.192495897,6.546078926,27.92062705,0.842955262,18.58626198,0
08/10/2013,3.366549265,3.980784345,996.4070472,14.20738996,0.349495306,3.850627905,31.104988,0.867497777,28.41928111,0
09/10/2013,2.996895682,2.179142181,985.2017489,12.18472643,1.284266814,5.308463206,29.6744609,0.76055873,15.04188813,0
10/10/2013,-2.832513699,-4.806062845,991.7694783,7.679001746,9.814333917,3.422788642,28.09844342,0.815476128,31.389121,0
11/10/2013,-0.918735776,-2.642841285,1010.982536,5.99799574,0.381675888,6.149545595,24.55695482,0.711326664,9.052455056,0
12/10/2013,-0.941436251,-2.062583898,1013.721976,6.583415715,-2.26E-07,7.677928652,23.41198366,0.765366858,6.094093356,0
13/10/2013,-1.580459077,-2.232759805,1006.587106,7.342710304,-2.26E-07,7.77382587,22.96248363,0.824504065,8.189354693,0
14/10/2013,-1.770629066,-1.377253507,1003.500137,7.35819753,0.635537544,4.460917095,26.23161168,0.884241111,6.460485055,0
15/10/2013,0.388128151,-1.11749707,994.5006715,5.816105962,0.111507947,4.856221227,26.0963182,0.903433029,1.479574367,0
