"date","obs_psl","ERA5_psl","psl_1","psl_2","psl_3","psl_4","psl_5","psl_6","psl_7","psl_8","psl_9","psl_10","psl_11","psl_12","psl_13","psl_14","psl_15","psl_16","psl_17","psl_18","psl_19","psl_20","psl_21","psl_22","psl_23","psl_24","psl_25"
2011-03-10,NA,99148.3942655297,99450.3039067684,99609.4568338327,99237.7030276396,99932.8964044722,99594.9141550838,98830.919136615,99763.2100312717,99014.8570811632,98101.0802255089,99322.5795740884,98348.527471792,99376.7441952191,99806.3202968439,98722.1685888726,98941.946708065,99613.304394438,99398.7640246116,99605.2678389109,98799.9548154543,98652.4837719205,99238.4959131879,99540.4501994289,99691.6243586784,99609.4568338327,99691.4042507524
2011-03-11,NA,98989.3019533483,99307.0716940885,99745.6571358129,99423.9645218977,99541.5640542834,99324.0319075499,99128.7834923238,99496.8297455082,98495.3317205011,98382.3547414979,99392.7578218895,98785.0153405865,99681.9512323553,99178.501040566,99095.1158707793,99063.5245686983,99324.0109820679,99376.7441952191,99471.7327445881,98379.7572776065,98955.0711428431,98992.1746685341,99974.4441049413,99555.6078197219,99457.7363769218,99527.4918856544
2011-03-12,NA,99112.7563947919,99173.1472727823,99952.5394692941,99562.4995151995,99128.7834923238,99242.7998559069,99233.8973129822,99147.7099414722,98863.6611587094,98955.2681807386,99425.3295449776,99314.5625810371,99743.7395226101,99324.2085643336,99540.3385280891,99580.6879634209,99001.2632390935,98955.2918870631,99325.5633884314,99278.1143874575,99351.3373907502,99100.3867896344,99911.6475412765,99446.9554614399,99553.8884219226,99250.3559854933
2011-03-13,NA,99651.1399879897,99581.9687110193,100016.660554586,99834.6825639803,98970.9234790765,99513.6133476263,99288.8406267768,98908.7777673496,99057.2997327164,98852.817799128,99137.9539188298,99446.0627682849,99919.067767733,99540.3385280891,99541.5640542834,99461.8830725075,98885.0726394734,98667.6406749484,99338.9752151946,99399.5154056299,99404.6478856685,98810.4133607131,99689.3901543814,99433.4906406107,99510.1553517597,99078.4819400898
2011-03-14,NA,99489.8645261803,99590.4042243394,99629.9918495427,100090.140741809,98799.3818221975,99505.1254427644,99160.4061549122,98210.7593913592,98919.3040783332,99315.8415738245,98758.5370123507,99511.6163859813,100026.681652093,99494.7685591771,99682.9434877526,99244.8944054761,99342.8284371179,99396.3006243747,99481.8504337875,99370.7520864433,99250.5978467782,99023.5352802042,99692.1159486292,99242.8165962035,99535.8402975523,99221.2638707513
2011-03-15,NA,99525.7986658678,99509.8500301595,99407.0241283879,100127.928461757,99063.5245686983,99299.3386792836,98955.7362567815,97853.7818149731,99168.1710608644,99521.083564302,99096.0175055303,99082.381066094,99562.9069943835,99749.7831701218,99764.9312405738,98922.2485132277,99510.1553517597,99582.0437753101,99570.8711847941,99299.2657981578,99024.4344235865,99268.9529994952,99495.0977627266,99122.826637988,99726.181921679,98818.8247174627
2011-03-16,NA,99636.2528269889,99368.7104368728,99630.3349707778,99521.4963262764,99203.0745459054,99233.7030037484,98859.6447303449,98426.1468017935,99856.9745579421,99476.9306864466,99373.7060202536,99555.8371481603,99277.3521232132,99608.903939461,99715.5052048853,98095.6077691177,98892.1828578485,99653.7023959273,99392.7578218895,99118.9909423059,98752.1752115435,99513.2919008986,99178.4261968776,99002.9907066617,100043.147102488,98095.5373208156
2011-03-17,NA,99458.9217418449,98723.5054958728,99940.8209309722,98923.5896308689,99507.6736278947,99135.1384859854,98453.8033587626,98737.4467899809,100416.140990785,99444.4613086737,99705.8454571361,99801.0775163386,99251.9692328532,99389.1958618003,99619.289027317,98379.7572776065,98773.6448472195,99309.3112059811,99288.8406267768,99147.7099414722,99384.403641423,99739.69136232,99278.7382857024,99056.2178407773,99731.7389195103,98141.7484132403
2011-03-18,NA,98968.4825244136,98759.4238236661,99990.7845838611,98695.9263154499,100031.103347041,99321.4698772278,98774.8626184275,98928.4971254871,100430.471575768,99182.2306680708,99747.1544630752,99748.4499300217,99010.7819163889,99398.4611504197,99463.8010165172,98266.6235672998,99263.586559788,99177.9713165948,99805.3907549438,99202.5254511278,99778.7760374321,99772.2187502834,99726.181921679,99014.595122251,99312.6766767838,98406.9179163238
2011-03-19,NA,98403.3109744347,99753.8858818152,100071.681427389,99131.3014980776,99990.3855069225,99523.0731052204,99163.3605987966,98916.3438724105,100121.223689928,99156.1871757577,100159.723990178,99410.6337619125,99006.7536015165,99379.7779985791,99636.516850329,98965.9614803274,99451.8072913787,99446.9606687253,100274.099657522,98874.8973761497,99896.3544142322,99817.0748389157,99579.2494574117,98908.9725921221,99147.2667170698,98860.370173909
2011-03-20,NA,98015.454328535,99814.2417862016,99723.886345707,99675.8073974654,99966.0084621358,99581.9687110193,98955.2681807386,98477.094190079,100125.202690339,98879.4986802458,100075.347167846,99359.6030542572,99122.676141673,99309.6950451914,99691.213403541,99697.8605346998,99344.233137933,99476.0561246247,99994.6704167346,98219.3645137684,99855.9107523318,99695.7843251255,99036.9560045956,98917.4320366137,98970.5740631298,99096.0566827098
2011-03-21,NA,98406.2874673653,99782.7143193221,99235.8057210309,100050.70025076,99925.0528724758,99785.2897505668,98666.3512990199,98799.3675921281,100314.334397431,99024.1975064682,99609.0834812484,99562.9069943835,99244.1788880528,99334.6296910918,99425.9218831408,99514.4912975198,99238.4959131879,99111.3869047504,99705.8454571361,98373.7573022801,99778.2666017721,99582.9527476287,99166.2505210534,98890.630264215,98909.3169254518,99093.0744761102
2011-03-22,NA,98479.7270925068,99880.8652991439,99235.8057210309,99751.556110183,99751.0469258258,99817.0748389157,99471.7327445881,99239.7668228829,100181.790454845,98722.1709659662,99476.0561246247,99191.3794479845,98905.1356328886,99298.087287326,99315.8415738245,99079.9952880364,99201.8509409354,98806.3404840038,99431.1799757529,99580.3526881311,99443.4141965724,99170.6564802939,99216.3157828372,98921.4741869694,99755.0192747056,99245.1373790433
2011-03-23,NA,98541.3296698504,99764.9263610337,100090.746760936,99680.8995499757,99444.9403939415,99979.1091068815,99367.7693184078,99583.0797561982,100122.087189398,99763.139157601,99753.8858818152,99135.6371607576,99111.8383163589,99277.7204436386,99334.9483203449,99801.1520032479,99189.4413308382,98837.230855125,99522.7772665543,99718.6079134168,99006.2032996325,99183.6636622164,99059.0463924661,99199.8287008932,99761.8947083449,99397.7543822044
2011-03-24,NA,99377.1062803256,99695.9300036028,99723.886345707,99772.2187502834,99046.1474470683,99940.8209309722,99272.7397078427,98973.021051864,99739.69136232,100255.014811283,99858.2812417011,99492.6224425352,99801.7303836369,99562.4995151995,99024.1975064682,99994.1032651588,99398.9464897869,99082.1619951789,99496.8297455082,99341.903522286,99066.5867444046,98810.266436607,99133.1652117725,99335.3649256377,99409.0282953535,99566.2377025951
2011-03-25,NA,99993.5727109132,99431.5926404945,99624.4309439653,99475.3363215244,98851.9592224942,99609.1223276191,99778.2666017721,99657.5993531951,99482.9721877754,100314.334397431,99549.4978654764,99215.0642955168,99987.1574740378,99858.9851070686,98654.6998380197,100053.681700168,99171.0392002982,99370.998146009,99551.4907406426,99484.4972982532,99486.9918685186,98950.5060697213,99173.5372195082,98880.3280016572,99204.6447420883,99312.6766767838
2011-03-26,NA,100165.613863127,99183.2906330938,99423.7004566959,99689.592689187,99201.4853418529,99290.5201853051,99649.2188462714,100534.570206362,99637.2952976248,100026.549035281,99232.6008758357,99086.2580404577,100013.182395971,99913.0402753688,98944.9169763767,99773.5827796039,98939.2746154012,99321.6567179691,99566.2377025951,99734.8348890789,100260.876773657,99487.8595841147,99021.1122270721,97786.1622617847,98958.6432919868,98829.7832816656
2011-03-27,NA,100032.156932875,99439.3600590365,99247.3323889669,99426.1644750942,99247.8971075391,99207.4396514464,99160.0073443158,100218.88179771,99667.0389050138,99595.3289878405,99266.658886277,99273.8716113873,99834.3406156031,99342.7510560571,99025.8994269548,99381.5402720483,99268.7706364142,99074.7970091895,99251.0381654835,99924.4499866993,100490.187250883,99973.544830848,98928.4971254871,98101.0802255089,98379.7572776065,98794.9586616379
2011-03-28,NA,99673.9350300641,99379.7248210907,99235.8057210309,99063.8652402476,99535.7118707487,99557.9403005943,98732.7500219409,100381.566602326,100112.923288307,99219.9785898188,99019.9200009531,99239.1239144593,99373.3276652964,99269.2324576855,98379.7572776065,99230.4767315907,99521.083564302,99266.658886277,99092.0577903655,99797.0383569689,100316.727180278,99624.3527882088,99045.5087124345,99562.0330008499,99158.6816670585,99437.3600023968
2011-03-29,NA,99512.4742667552,99348.6024152095,99083.3837951166,98964.4270589532,99535.9825957071,99604.4990526645,98800.6059366154,100628.588220448,100180.478700883,99321.4698772278,98952.4378914264,99289.7720418267,98796.107362178,99253.63696019,98589.3687157587,99178.6760225828,99570.8711847941,99566.2377025951,99205.0804954864,99638.0655955306,99927.0637399397,98969.0000371145,99078.4819400898,100145.804026684,99842.938808892,99846.5299475033
2011-03-30,NA,100127.82699861,99269.2217402757,99413.8432942609,99010.7819163889,99491.1072235383,99285.2741427361,98660.022456787,100147.809924432,100129.54204337,99408.1973775934,99136.0822678164,99370.7520864433,98704.8405491951,99161.9344446314,99552.1757387978,98608.1662758359,99475.2423337424,99308.153199861,99377.0735357037,99667.6325612695,99828.6307158499,98523.5434342002,99797.697745372,99984.9762139122,100071.681427389,99858.2812417011
2011-03-31,NA,100214.820690838,99769.7289920525,99397.9639954412,98365.1288481533,99579.0835167404,98922.2485132277,99223.6360478559,99760.7431294984,100043.221602452,99419.2780387309,98737.4467899809,99862.4141194856,98921.4741869694,99646.1740427099,99945.2354152768,97928.1391282372,99330.4497307643,99385.3385464646,99212.9405967383,99703.275014149,99839.3031393852,99212.9405967383,100021.299746744,99428.2479620216,99747.5723613769,99082.381066094
2011-04-01,NA,100260.573651255,100028.547972823,99479.8528373446,98879.0574845748,99453.1232771557,99810.4468023901,100178.839875478,99453.4843403603,100245.351617396,98875.1472335384,99053.499055016,100492.113152075,98986.1730550767,99651.5118673978,100113.04202234,98278.3755667506,99183.2595640149,99502.7390063389,98955.2402229981,99600.5865770259,99726.1884522532,99937.0042807074,99858.2356593286,98933.7533634383,98960.8769189868,98933.7533634383
2011-04-02,NA,100480.481448154,99940.1105016891,99551.6419586632,99263.8277594719,98900.9899600264,100187.09404477,100496.736109043,99590.4042243394,100080.061481449,98506.3513782007,99204.5987311457,100587.741792567,99233.7030037484,99166.4683590941,99990.6034772638,99242.7998559069,98864.2876404467,99705.9136526818,98757.5382449328,99513.6133476263,99398.9464897869,99722.9062159004,99858.9851070686,98900.9899600264,98926.0486113007,99564.6706654642
2011-04-03,NA,100629.546349214,99976.444446388,99453.1232771557,99129.4351822498,98804.0471210484,100339.946563041,100337.124645586,99729.2017828958,99628.8576687013,98774.8626184275,99309.3816981151,100349.954599956,99398.511115779,98731.307451747,99561.2434454851,99690.7542911599,99015.1401115127,99705.8454571361,99133.1652117725,99667.3471384869,99206.3846189426,99348.5794596478,99786.977656469,99522.8292167907,99869.9378858407,99952.0467238778
2011-04-04,NA,100550.084910304,99955.8133402952,99538.7265351769,99443.3154834871,99593.6599077827,100382.89144467,100077.374408233,99941.3829935623,99267.3762199186,99575.8410080227,99410.6337619125,99971.2145877117,99166.4560818505,98584.9353235269,99317.7615303627,99958.5148323097,98505.316184083,99561.497507468,99676.1685062671,99706.680807517,99476.3581790831,99059.0463924661,99800.7870026125,99930.5556510968,100071.732869724,99945.6561957648
2011-04-05,NA,100287.4031941,99685.4871521881,99482.7535064594,99734.1710678853,100148.511827897,100212.753085518,99564.1758281242,99801.7303836369,98923.1348605405,100006.318339506,100255.014811283,99722.1648800171,98932.2420174617,98796.0400022923,99277.7589051019,99581.9687110193,97955.4905448126,99545.5263636192,99952.5394692941,99508.8705080971,99655.2346346441,98020.1198725312,99784.5361141951,99960.4177739446,100067.543273117,99858.2356593286
2011-04-06,NA,100086.845544808,99575.8410080227,99829.9282046339,99595.3289878405,100175.057395487,99896.8764883109,99666.9209873763,99676.7121017101,98351.8187459261,100098.00191333,100613.170339173,99749.7831701218,99142.0296241257,99495.0977627266,99056.8411503467,98767.1383733604,98311.6867651546,99476.9306864466,99547.3644576846,99622.247455477,99652.9399873504,99384.3177948699,99890.0895104536,100039.327752969,99952.0467238778,99648.9433067007
2011-04-07,NA,99793.2500694168,99647.86164136,99904.8476444649,99731.7389195103,99695.1769732156,99882.2236580322,99897.3300152173,99718.5792213321,99048.8666404369,100029.628830582,100604.624290217,99582.0437753101,99501.1171267305,100349.7000403,99379.7779985791,99630.6888497971,98849.9110216527,99267.2943907347,99312.190280139,99773.5827796039,99203.0745459054,100245.351617396,99842.938808892,99821.1826621655,100190.158402435,99192.5292720433
2011-04-08,NA,99275.5817555286,99609.9482582078,99659.27250552,99831.0532200768,99644.8726868187,99855.1137861287,99795.3695825256,99537.6870271458,99600.7710477682,99758.8964399963,100100.582664998,99324.0109820679,99549.8089958895,100898.045393084,99746.2070653272,99861.6881707705,98232.1564176203,99058.0104192412,98776.7628958506,99350.1583268622,99025.8994269548,100490.402072452,99666.0205508572,99560.4798555302,100617.373384744,98483.8447938882
2011-04-09,NA,99317.4396774036,99333.2545686162,99562.9069943835,99579.9765925584,99859.4839455022,99809.528838843,99582.0437753101,99397.9639954412,99277.7204436386,99334.9121608349,99444.7635156186,99397.9639954412,99419.2780387309,101035.729422544,99966.5038741301,100175.057395487,98032.1507197735,99086.2580404577,98676.6279016788,99565.5274709969,99173.3997828253,100159.822115034,99604.4990526645,99448.9741662994,100548.314648875,98483.8447938882
2011-04-10,NA,99338.2672171318,99173.5372195082,99498.2781735388,99140.5484976878,100635.674792929,99896.8764883109,99429.9773317703,99173.1472727823,99133.1652117725,99137.9539188298,99431.1799757529,100130.349767605,99193.636306488,100723.354508439,99702.2754616688,100119.549456212,99097.9001592107,98885.962103926,98405.7232372538,99535.9825957071,99470.2385633982,99904.8476444649,99278.7382857024,99638.8551675424,100148.511827897,98944.8586986377
2011-04-11,NA,99183.6620335309,98980.4165382111,99392.1003874695,98549.3484917693,100643.503836957,100062.039982346,99498.4398112907,98406.9179163238,99769.7289920525,99634.1638243318,99495.0977627266,100262.682335214,99304.2237322814,100409.554972782,99348.3555626285,99833.9849137104,99824.3207521287,99279.1474718976,98579.1881515956,99421.2005720361,99923.2128564616,99846.5299475033,99233.7030037484,99613.304394438,99735.0771606696,99449.8958959625
2011-04-12,NA,99192.3024044167,99189.1162462326,99228.592302019,99082.699254425,100165.814716372,99990.6254826247,99555.8371481603,98163.3027973644,99659.27250552,99883.8087163032,99165.275257368,99848.1238121212,99758.3270486553,100120.100547284,99342.2118156795,99435.1932835965,100477.381240415,99991.3449516657,98722.1560662843,100064.106114043,100125.202690339,99921.6687880772,98994.2658675929,99660.0339954943,99772.4308498925,99862.4141194856
2011-04-13,NA,98997.4682544665,98952.4378914264,98940.6296797109,99414.5160255444,99724.2082579509,99812.9332623457,99528.7903689643,99773.3116996149,99423.7004566959,99861.6881707705,98654.6998380197,99596.8508872361,99776.868181039,100109.132966505,99338.2213724986,99856.9745579421,100604.624290217,100006.318339506,98956.3585274897,100430.471575768,100026.286437985,99679.2548894949,98517.4734001237,99699.9470640015,100081.443227278,99821.1826621655
2011-04-14,NA,99146.9637333838,98310.4841318702,99111.4105101922,100090.140741809,99348.2485036315,99802.544890955,99267.3762199186,100380.148430991,99887.0447194335,100044.515485401,98706.1418030638,99985.4886248828,99397.8437687389,100205.875970006,99214.6680832527,99976.444446388,100390.739789499,99690.6780774733,99342.2118156795,100082.048676,99890.0895104536,99173.1472727823,98225.4865441288,99413.8432942609,99721.0578199302,99814.3389562368
2011-04-15,NA,99781.9911065882,98796.280693499,99020.8382563556,100522.251382091,99675.8073974654,99896.3905447757,99226.7195943123,100236.447552626,100184.311329034,99847.6802564674,99056.8411503467,100152.204796382,98624.8260680984,99896.360235703,99370.5863248865,99758.8964399963,99979.1091068815,98585.7257535637,99565.4122796165,99607.9375658289,99536.9721537079,99135.1384859854,98677.4000605183,99676.1685062671,99499.4029868338,99593.3979294874
2011-04-16,NA,100102.896133947,99596.8719463902,98944.9169763767,100496.736109043,99739.69136232,99598.9707111289,99285.2741427361,99982.3668340015,100195.959020424,99238.6758978636,98860.5252433534,100043.221602452,99429.9773317703,99232.6008758357,99445.3013916891,99376.7441952191,99846.5299475033,98281.937064302,99552.1842864731,99694.8293117167,99402.8403099334,99816.1542319046,98278.3755667506,99958.5148323097,99364.5974572874,99137.9539188298
2011-04-17,NA,99761.0619151296,99031.0490376199,100012.102788789,100496.736109043,99576.4470023079,99006.2032996325,99420.3431586243,99691.213403541,100355.089429079,99228.0309912298,99399.0652605022,99951.9183385929,99764.9312405738,98880.2537722471,99673.3519088436,98418.6644365002,99360.420319265,98505.6740400151,99123.9887531308,100012.102788789,99485.527086828,99665.498771412,98526.4974765807,99832.555423451,99589.0426910283,99405.6248794664
2011-04-18,NA,99366.1527968735,98784.7290025107,100212.230602899,100430.715287229,99580.6879634209,98988.6073068489,99245.1960280499,99915.1407585863,100577.457523546,99450.3039067684,100072.964104727,100054.499655059,99755.0192747056,98921.4741869694,99952.6094973275,98796.280693499,99389.1958618003,99095.1158707793,98747.5111190657,99820.380287797,99577.8635793692,99204.6447420883,99220.0917584262,99802.7524162826,99743.6431225892,99847.6802564674
2011-04-19,NA,99323.6510396952,99159.7465903629,99929.7625734012,100176.993784763,99533.0065998127,98804.0934845002,99028.6681732271,100023.307350407,100554.961541742,99691.7272802196,99840.7322333149,100239.621603628,99994.6704167346,99598.9707111289,99598.4729113098,99147.7099414722,99903.7956038036,99107.9081441016,98348.527471792,100054.892912079,99595.4885507934,99410.8186331331,99668.2501836989,99959.5182656391,99945.2354152768,99692.1159486292
2011-04-20,NA,99313.8293208939,99309.6950451914,100205.234919635,99974.2262080209,99503.6240400978,99305.5971584066,98827.9057136029,99772.2187502834,100412.696863505,99835.1823099034,99442.7814805696,100353.303753896,100072.837187749,99245.1960280499,98714.7384170929,99612.144693685,100119.549456212,98757.6788335124,99226.7195943123,100436.020965998,99521.0928136563,99410.8186331331,99899.4837071894,99820.380287797,100256.508804717,99465.1458707517
2011-04-21,NA,99254.2187543616,98970.5740631298,100186.115036896,99646.1813179377,99661.3038183594,99135.6371607576,99003.3988233131,99674.8722650191,100283.095835911,99686.8889240617,99082.7205626146,100358.707220037,99695.7843251255,99026.3722250198,98217.9422070156,99735.0771606696,100174.615338679,99335.1351797263,99845.4564396894,100412.696863505,98937.9736921109,99496.9980158828,99433.4906406107,99414.5111887,100382.89144467,99603.1858221388
2011-04-22,NA,99661.9653778965,97786.1622617847,99818.6287859964,99624.9908308927,99647.3474897166,98966.1570631578,99085.141760576,99707.5724816292,100217.633403304,99658.0977192362,98874.5966337926,100263.611194904,99470.1167180902,99755.7657672157,97618.8420684903,99927.8666245468,99880.8652991439,99605.2678389109,99958.5148323097,100121.866176406,98830.8967611221,99768.7775505694,98772.211640201,99865.1726014438,100078.23139328,99794.834733775
2011-04-23,NA,99968.0778530904,98453.9594842425,99515.9547328686,99509.6638793365,100406.21604298,99370.665619828,98020.1198725312,99631.354480414,100309.473739357,99882.2236580322,99170.6564802939,100093.129022882,99398.4611504197,99927.5434761519,97352.4146455563,99719.3425506282,99809.528838843,99602.9877039138,99188.7551752497,99694.4092474983,99502.4446222828,99806.3202968439,98858.625440513,99667.0389050138,99642.968953248,99769.8956691545
2011-04-24,NA,100037.116875197,98839.8382438451,99082.803027543,99309.3094045458,100337.124645586,98553.523699984,98412.3501458803,99535.7304937361,100077.701072807,99951.9183385929,99801.7303836369,100120.100547284,99320.1103423068,99593.5815341572,98144.2182669096,98811.2032515949,99884.9800492516,99595.4885507934,99695.1769732156,99410.6337619125,99856.9745579421,99551.6419586632,98978.7374145632,99426.1644750942,99526.5455867412,99089.9600701379
2011-04-25,NA,100142.811293682,98907.8307776064,99555.8371481603,99491.6370033972,99890.840391213,99046.822227827,99172.9098920498,99509.8500301595,99647.8239250152,99826.8559076603,100078.764585619,100168.92080529,99772.2187502834,99470.0111736979,98990.3140753266,98604.5744874994,99747.5723613769,99718.5792213321,99695.4166250288,99392.1003874695,99609.6037302007,99096.0596640704,99112.9086545137,99324.0109820679,99735.8484585807,98676.7384684648
2011-04-26,NA,100051.236585788,99331.2102477084,100239.621603628,100363.322148367,99125.9129205253,99436.4561711246,99223.6360478559,99421.0794036484,99460.1765447721,100040.731175655,99880.8652991439,100127.390475298,100073.742970704,99316.2860710922,99359.6030542572,98937.5636102321,99865.1726014438,100292.89808901,99966.5038741301,99441.1078822079,99707.5724816292,98690.8353755185,99584.2351203857,99021.0765730194,99490.1879043215,98875.8197318125
2011-04-27,NA,99870.2553347024,99157.8696248579,100562.823684621,100788.113027316,98508.0889319829,98886.7560088665,98933.7533634383,99237.7030276396,99717.7630433054,100100.582664998,99904.8738322577,100087.166611453,99879.6084094796,99667.3471384869,99385.4986423315,98940.6296797109,100073.319200628,100373.758367783,99724.2082579509,99716.6397100263,99846.5408414738,98750.2342089089,99743.6431225892,99652.9399873504,98845.2220572037,98676.7384684648
2011-04-28,NA,99576.2254803387,98114.9976449671,100260.876773657,100346.872166405,99656.5965443383,98287.493018805,99144.9946497693,99298.8354661693,99721.7511286867,99716.8200687633,99565.2873941264,99884.4387455637,99894.6317192969,100134.004530043,99175.8949328056,99009.4588947624,99911.6475412765,100422.389998167,99679.6642361756,99536.9721537079,99287.8615449187,99166.4560818505,99836.9137772715,99817.0748389157,99647.3663581242,97931.7033649028
2011-04-29,NA,99608.4441245956,97785.9839894442,100148.511827897,99684.5469414753,100130.349767605,99142.9822158824,99806.3202968439,99192.5292720433,99821.1826621655,99503.3900261317,99522.7772665543,99510.1553517597,99958.4859855241,99982.3218343045,99178.6760225828,99899.4981615522,99927.5409695479,100226.177076638,99709.9758452856,98781.2577888,99551.4907406426,98603.0479713651,99890.0895104536,99410.6337619125,99789.8077992592,98456.5491676662
2011-04-30,NA,99479.5121936361,98372.0729118657,100300.600999747,99341.9015042937,101089.498995214,99773.0028957258,100112.653347103,99112.4188557783,99958.6167016739,99544.6673043623,99455.1243595592,99360.4225705884,100028.547972823,99775.984714818,99268.3761324999,100632.076417565,100080.703305931,100191.404405444,100541.337494413,99093.8135131834,99487.975591919,98917.4320366137,99748.4621065434,99207.7782826181,99031.9252865678,99031.0490376199
2011-05-01,NA,99396.1731822427,98702.1405503319,100314.692347611,98810.266436607,101089.498995214,99233.4451716818,100289.613701068,99308.6179150995,99642.6409125617,99837.1017016546,99479.7291601209,99483.9439352076,100073.319200628,99268.4858146524,99684.5469414753,100718.169310081,99515.8299588699,100349.954599956,100490.402072452,99661.4823163222,99125.4866655997,99695.4166250288,99994.1032651588,99348.5049735013,99125.7139143585,99216.7936694594
2011-05-02,NA,99491.6967537581,98880.3280016572,100070.928327352,98828.4287834509,100782.822719821,99036.3892193778,100425.017669091,99794.834733775,99141.883208984,100430.238655885,99551.6708152648,99652.3290613574,100112.572131756,98505.6740400151,99761.8947083449,100135.999321503,99247.9234465674,99899.1976328841,100166.822381385,99787.3471822939,99096.0566827098,99846.5299475033,100493.636541882,98790.9368530005,99185.2071703785,99633.8755235963
2011-05-03,NA,99763.2198470721,98788.0990910401,99705.9136526818,99045.5087124345,100752.882189865,99515.6799805542,99990.6750406601,100012.102788789,98939.2746154012,100220.172539832,99131.3014980776,99603.8285702844,99787.0645159104,98874.5966337926,99226.7195943123,99659.3646160568,99549.4978654764,99014.1363442412,100292.89808901,99563.5380339835,99341.9015042937,99594.093732912,100212.753085518,98758.5430435803,98676.6279016788,100004.917713981
2011-05-04,NA,100130.442383926,98393.4157655015,99257.4241225134,99884.4607496303,100851.427642652,99716.9377939051,99595.6903293974,99979.1091068815,99174.6625188729,99893.763016245,99609.0834812484,99399.5154056299,99292.9599687659,99398.511115779,99188.7551752497,99602.9877039138,99668.9761429458,99287.8615449187,100652.976198356,100165.98693635,99404.6360502336,98966.2854641059,99407.6992108431,99119.4144095701,98358.3331214119,99952.0467238778
2011-05-05,NA,100090.990324964,98032.1507197735,99463.8010165172,100199.321503345,100533.85007546,99646.1740427099,99990.7845838611,99790.1134780645,99970.1284157849,99691.4042507524,100129.54204337,99201.8128573269,99116.4495508504,99215.0642955168,99549.7274213002,100075.347167846,99341.676968468,100070.160879683,100808.925095686,100222.549717567,99147.7818132632,98976.2713929506,99147.4128363485,99162.6353637945,98675.0948078417,99685.8190836908
2011-05-06,NA,99623.6518532393,98044.3403813387,100184.653516443,99848.0404664876,99746.4457701342,99803.9946616441,99927.5409695479,99593.5770370531,100321.924541172,99724.9775421455,100196.697675341,99144.5357669961,99612.4941070426,99077.613684167,99305.5971584066,99990.9211770121,99013.6556166545,100217.67896139,100562.823684621,99582.0437753101,99659.3646160568,98958.6276237539,98970.2732966826,99588.2403997687,99147.9415732647,100075.790612819
2011-05-07,NA,99182.9750138955,97507.1223045499,100617.373384744,98978.4891537278,99014.595122251,99994.1032651588,99533.0065998127,99761.8947083449,100092.968183325,99677.305935695,99769.7289920525,99289.1409434523,99540.4501994289,99427.5662961372,99697.8415857529,99560.4798555302,98978.7374145632,99628.8576687013,99899.4981615522,100067.487830829,100406.21604298,99680.8995499757,98692.0230947592,99761.8865906855,99137.1668298747,100617.373384744
2011-05-08,NA,99596.8259551171,98514.2434635587,100257.657696866,98725.603853043,98845.2220572037,99988.8560449442,99309.3112059811,99162.2206281656,99475.3363215244,99252.1581523957,98944.8586986377,99713.5282256062,99753.8858818152,99521.5698087049,99734.8348890789,99368.7104368728,99324.0319075499,99619.289027317,99690.6232410641,100444.62343062,100168.417669281,99807.8790312563,98667.6406749484,100002.996482627,98669.7390665014,100718.169310081
2011-05-09,NA,99901.3512665522,99695.7843251255,99952.5394692941,98286.7025843669,98591.207714843,100062.039982346,99101.6564190396,98687.2096141568,99244.8944054761,98582.6216073967,98488.5224837358,99992.4551565593,99708.7103256396,99617.1480973752,99938.0136986772,99005.946033153,99399.5154056299,99963.1526210205,99150.0951764717,100416.096019144,99962.7014550302,99491.1391788669,99444.817931212,100148.511827897,97489.0693450104,100490.184651908
2011-05-10,NA,99480.598411297,100121.691646183,99809.528838843,98812.3479086047,99064.7097588655,99859.4839455022,99749.7831701218,99268.3725714753,99609.0834812484,99447.7625639377,98925.4220263887,99324.0319075499,99693.3410109689,99715.5052048853,100310.490388418,99178.4164208534,99504.991195297,99827.0940506674,99166.4683590941,100285.331113362,99680.8995499757,99089.9600701379,99525.350102265,100260.581898608,97352.4146455563,100225.998304778
2011-05-11,NA,99392.2321346924,99945.6964846541,99644.8726868187,98660.022456787,99035.5639033492,99503.6240400978,99818.0265310427,100430.238655885,99519.1428412285,99612.7661528519,98835.2505710556,99120.7369904568,100064.106114043,99730.9709812429,99894.9669078843,99442.7814805696,99223.5731297681,99404.6478856685,99787.0645159104,100541.337494413,99339.7523985014,99159.7465903629,99806.7602134133,100252.334879822,98666.3512990199,99900.4726899173
2011-05-12,NA,99445.1142732862,99737.7973206498,99549.7274213002,98932.2420174617,98688.4654933989,99863.7398950726,99705.8454571361,100554.961541742,99729.2017828958,99705.8454571361,99537.3777424021,99661.5648192828,99787.0645159104,99229.5390414644,99552.1757387978,99602.0826787192,99287.6404177983,99661.5648192828,99761.8947083449,100455.866622894,99078.4819400898,99381.5402720483,99659.27250552,100127.928461757,99488.1423436971,99818.6287859964
2011-05-13,NA,99886.0414951142,99473.7202972817,99690.4173466568,99122.676141673,98732.142423472,99974.2262080209,99705.9136526818,100354.2676518,99183.6177235862,99973.2861515055,100001.854941088,99549.8089958895,99794.7512425257,98516.936342416,99613.304394438,99300.1738910431,99785.2897505668,100069.561134984,99734.8348890789,100321.924541172,99031.9252865678,99880.8652991439,99668.2501836989,99819.4863663725,99828.397865502,99894.6272545226
