"date","obs_petH","ERA5_petH","petH_1","petH_2","petH_3","petH_4","petH_5","petH_6","petH_7","petH_8","petH_9","petH_10","petH_11","petH_12","petH_13","petH_14","petH_15","petH_16","petH_17","petH_18","petH_19","petH_20","petH_21","petH_22","petH_23","petH_24","petH_25"
1993-11-26,NA,7.37026991055455,3.62944791564177,2.7498717161094,2.96926659816794,4.14673877443661,6.90016407068413,4.19348301446931,6.14167584608642,3.24013955234844,4.81864149004753,5.21746903444676,4.57274247130315,5.91941655459091,4.11920594387856,3.68306191308002,2.98747317874068,2.56129869938356,4.4304072477526,3.45224669623479,5.27929864031275,7.19411734044747,6.53122756352881,3.15591650696095,4.85836499523546,5.52033974310819,2.86722172585752
1993-11-27,NA,4.63933950079848,5.70627728484308,3.1890318470305,3.36951182046795,4.85836499523546,5.17774826406803,5.87826497775811,6.90016407068413,3.73611342206882,5.76261067951129,5.65652439729063,5.20113274007062,4.66279747975653,2.60369045663096,4.19348301446931,3.1525591428812,2.64737122679634,3.34112383101222,4.22515622818505,5.66894761325992,4.86965467523885,5.19415242303524,4.18867586707366,5.51254530954189,3.64084319408233,3.39060041292125
1993-11-28,NA,5.06669655266012,5.88871362509342,3.53138046155856,3.78624631814229,5.19415242303524,6.51024343083516,6.81390575276756,5.62307695403287,4.25398175192843,3.64593014361446,4.86864181858011,5.5929195404059,3.8797120657719,5.70577399436438,5.091414651452,3.6090519236711,3.4770884614143,4.99289404032183,4.65999224870756,5.11369609852015,4.48122793653198,5.32855879228792,4.89683434605035,4.34748521621006,3.27890346721675,4.91391942334383
1993-11-29,NA,6.10182526405908,4.69570377260739,4.91719729777399,4.57074390613968,6.5144599178884,4.06056989036734,2.71893418889508,5.42507501917203,5.34229339577471,3.30744284738232,3.87550879658337,6.68401594964174,5.01383243096357,7.10798700516838,4.24885315887378,4.69080078125772,4.08963175890052,6.13363484725017,5.40129269761895,3.26306853093029,4.62406372254029,4.28924637596203,6.4799067819665,5.091414651452,2.85899064759173,5.2004801528159
1993-11-30,NA,8.17948060266112,3.69552474467549,5.39815771803117,4.86938134377996,5.34064665318406,3.21247241513858,2.51160033328715,4.7825288899817,4.54088625173592,4.63325336826035,4.41985433846742,7.10798700516838,5.67055899617572,4.94711789025746,4.10453315404421,6.10886136598515,5.30306678386038,4.35795660996996,7.52548848964744,4.72334402573876,5.35502144663952,4.21858497040208,7.30008315018287,3.30587712827348,3.15570010966811,5.96215754527575
1993-12-01,NA,5.77683761029272,5.01383243096357,6.14029649021608,5.55536725604866,4.44593055117189,4.39705987288727,6.06005559880176,3.97797782496217,3.32800978822155,5.91997253413417,6.10385467664551,4.27073687041018,3.74365956411204,5.92691685914103,8.54718580054902,6.53794021559743,2.81734097271108,4.31175347790845,5.1996699376869,7.50468079407768,4.3406202146047,3.54321391739715,4.75300862152812,3.46414711403645,3.53416662989003,4.02986467527117
1993-12-02,NA,4.16132977751882,6.43701934778591,6.5144599178884,5.6642169999585,4.11145953106772,2.81734097271108,5.49469989242137,4.69655142924253,4.16022098426237,6.83707360726306,7.89881517872912,2.76393729402341,2.97156650711533,3.32364151169136,3.52085616344388,8.38266224462244,2.66987413579379,3.36289771177083,5.79437613207225,3.89738642876972,4.26165730121518,3.2388436599024,3.69331842936036,4.05372499944663,3.50909232743367,4.0095973147941
1993-12-03,NA,3.24459180941839,3.83356569034419,8.82811751140534,3.8281453215722,4.74237114510117,3.39609884041849,4.90608006242178,4.4966379296959,5.22032838504729,4.56891193672484,3.95137792121205,3.01867502745787,3.94756313798484,3.77652249006218,3.94021215177863,4.15949969948309,3.50077201809489,4.2871897517557,5.07169378131817,4.88155956144247,4.19904933925735,4.29736633502688,3.67061144024733,4.27312977916633,4.81512117337657,4.19416813405928
1993-12-04,NA,4.09371309140921,5.7278635005466,3.93026430920393,3.04336628112988,3.39815857887527,4.1576492389254,4.16123600852744,3.70695020856066,5.06704946812953,3.33187006656118,5.3425665828474,3.23202187785746,5.39435669289914,4.11829772757366,3.77787899454745,6.53122756352881,4.14645305285742,4.89055698221634,5.5833867172918,4.20236761425686,5.00001080596508,4.83842195214531,3.44178945066411,4.47781617503573,5.37483721503827,5.11069404954084
1993-12-05,NA,4.60361310634411,5.05888351266417,3.02752517022178,3.97774532223084,3.79341761129769,4.63979989333353,3.33158167451788,3.61572416292289,3.98902015497232,4.28776106867548,4.54006557218765,4.91705213161539,6.30119521568194,5.59701660189074,4.85600179056696,7.19411734044747,4.94818109894175,5.34718022561631,4.73564010215891,4.76923835348491,5.65087186511981,5.24114072786401,4.319387983838,3.63749415670626,6.36033246107467,6.65454043143537
1993-12-06,NA,5.70979846657796,3.61566104732488,3.73611342206882,5.70627728484308,3.31920412457442,4.82977348109694,2.93775037485319,3.88325274530867,4.01607164991205,4.94713949526113,3.38892053283522,5.68545291511516,7.6629931416507,5.69335012811268,4.98401160820021,5.01383243096357,5.28673647012299,5.82120228128175,5.90124940207327,5.15257535081253,6.61708087267684,5.07374379677379,5.5611619504852,4.25075617757669,3.96062217341609,6.49923714005741
1993-12-07,NA,4.99706001815355,5.00001080596508,4.02108350178617,6.52124863095246,3.7292334458965,4.26131965624024,4.61064265426357,4.59815973609629,4.13676270778153,3.6354841274537,4.12041851091176,4.48010219541812,4.53961205704336,3.44636489117466,7.88563474313708,3.84862814609042,5.50540105641163,4.29806373084973,6.15508469603224,5.20434111311971,6.15177409406002,4.93907552535203,6.14167584608642,4.9771714203654,3.39044515394103,6.78148315315783
1993-12-08,NA,6.07468640305463,6.14099693733476,4.93907552535203,8.83742200533909,4.51411542033373,4.63979989333353,5.77875373344037,5.3799174973138,4.13802690070264,3.13915698530349,5.32625943852796,5.50402151515122,4.67175628648911,3.79846964787807,3.86371587880566,4.09700600970621,3.25589149400311,4.57856780619946,8.01653069706162,4.26478224994815,7.20678546109164,5.33434048100095,5.4589614627382,4.04643072920285,4.00319606056247,6.14099693733476
1993-12-09,NA,5.78954124549317,4.03847808152944,5.90734205096101,4.12376092419307,5.58488703064848,5.29715064520165,6.04786343776654,6.22254265355472,4.87931563788796,3.43942544521704,6.19023185171711,4.48533098453874,5.02345005148262,4.43721311427428,3.0861819406861,3.58680801726035,3.31917382811087,5.33981678481878,3.31693464216423,4.21470590495075,3.50949391724865,5.17353415064099,6.55126766748225,4.76123887951498,3.73764333177285,4.50636370696576
1993-12-10,NA,4.91398003590961,3.82643647312235,6.44643785549369,4.30185712949811,6.11522147918222,5.34908875904046,6.33588001958407,7.50219396105822,5.54879759365905,3.30365803603004,6.98876746898147,3.73764333177285,3.74005163289948,4.40581699325252,4.0515529388155,2.98387981481908,3.56573102486462,3.81033822227067,3.13151299940165,5.30765617864617,4.32717302710623,5.81854707084936,7.36490679125404,4.23396568512045,5.32855879228792,4.20902604015291
1993-12-11,NA,4.43574978612142,5.40288233949751,7.77127300642326,4.57567766840473,6.15052350844409,5.82138981564672,6.11522147918222,6.08674181130194,6.06080194663073,4.31101799688388,4.72117345603549,4.54064210712242,2.20744352552274,4.91883867534999,4.03821628743439,3.39865707413615,3.67707047633753,3.90618494325673,3.32921708587563,6.1855853966771,4.24120885349781,6.31075165812263,5.49805341095195,5.33880592606769,5.61375919450088,3.92215311079813
1993-12-12,NA,4.57411886940437,5.83116928118783,3.68207926260081,5.5611619504852,7.54209601500995,6.21895312765984,3.80436802683854,4.92363715461996,5.89280668044706,5.91726744625215,5.35047720527374,4.62956783939343,3.31817127779307,4.64755627264533,5.39580055917993,4.75274211233059,3.88325274530867,4.6224560823379,3.27310448899152,6.42646398547431,3.49263201156174,4.87401846771499,5.01792417399475,4.91826097653892,5.7241710068855,4.03902313664852
1993-12-13,NA,5.75537756610142,5.71643719921728,4.03231885170552,5.74002277557999,6.85677637068299,5.83116928118783,4.3750194880345,5.68549465165964,6.06053652818434,7.96515793758268,4.46931657673113,3.13915725941367,1.66767395096062,4.54006557218765,5.85765845794549,5.79786046709405,4.15245063949585,5.79216963403181,4.37290215592199,4.8693735280093,5.11010201401504,4.99803119233905,5.09562896261958,6.53670905043196,5.34718022561631,6.17322882569369
1993-12-14,NA,4.07207323705821,5.0778879010765,3.76656303550842,5.28419436353065,6.91678503031692,6.98967719980939,3.57879455169877,3.633810922044,7.72033203990764,4.93321441891661,5.31969573704196,3.9720428811238,3.12206336085183,4.10351966793713,6.07628587762558,8.16982858257701,4.93799569052552,5.48225944637701,6.01947575065766,3.44178945066411,5.3613318056333,4.77326476769909,3.36300354203542,3.53420588870714,5.60037363353655,7.40007589908535
1993-12-15,NA,3.46529287895591,5.46819747779425,4.23960689435479,5.96996174829729,3.76162925732221,6.60573967936084,4.0176635525406,3.71321858056485,5.52424787129485,3.95399721505098,6.5143333914887,4.87931563788796,3.84073291295677,4.68461537112544,7.85507358826667,4.13914289111742,4.75587886123754,5.87912884932817,6.03175422669244,3.96834659900342,3.97774532223084,6.66914672291655,3.50966056154913,3.66805456211466,3.74080865333041,5.62641487101349
1993-12-16,NA,4.6178915721498,6.429220886664,4.9231109158317,6.84053886946592,4.32729470857731,5.0562190454705,4.03185197849655,3.68758463067017,6.91023294629803,4.21863954061972,4.86955375832271,5.60621911450869,5.25911020019563,4.72390643799864,4.98676787857584,4.31853890447521,5.74088256725128,6.78148315315783,7.40830091901509,3.58013009727069,3.68865772195669,3.96220430468721,4.81388831747169,4.20236761425686,5.01506041617697,7.57039913940543
1993-12-17,NA,4.90255652622962,6.01741388067023,4.72598274572295,3.60505463001812,4.77093117305222,3.37930436723384,4.62955499139142,4.33066670033242,4.76123887951498,4.5105470292333,3.19583599646759,4.4681766889311,5.99665928071048,3.61542590721239,4.62886130600044,4.46317711531933,6.03175422669244,2.57433437091337,4.65999224870756,4.41645072301108,3.56683769496907,3.49312502549834,5.61099885411255,5.23360837469827,5.46537157515244,5.5929195404059
1993-12-18,NA,6.31866693838721,4.77217806216475,2.98245405910034,6.06104448559557,4.90316355913999,3.59527406433065,5.60037363353655,4.65999224870756,3.94471635184983,4.52626524875629,4.07049097970156,5.77938382175028,5.74081301175774,4.07360874188447,3.6244774370854,5.48887455150813,7.35734063923325,3.94991267362308,4.26354345830689,5.06186873409407,3.67707047633753,3.64753346079438,5.62210079411375,5.62724952136274,6.32951134419214,4.06835742847288
1993-12-19,NA,6.45370717916792,5.82344723862008,3.57513572227392,6.24822420809772,5.17741010763155,3.79020475026802,5.48831101761637,5.25262928273182,3.81164481026816,3.89322491358558,4.91579414492121,6.77547240578967,3.23202187785746,4.47943902304928,3.36195441348234,6.06104448559557,2.42584507338881,5.20024368954869,5.29762819544003,7.19487403230911,4.19788218830115,3.9724359154814,5.23602196459279,6.53351892346778,6.99723406923562,5.19996015971531
1993-12-20,NA,7.01296798087263,5.11069404954084,4.39046450780534,4.61724093719934,5.13959928863804,5.5449857322951,5.86055635396201,5.70775799032143,3.97774532223084,3.9720428811238,6.82207404001117,4.14093624849061,3.15586761216919,5.10503039715896,3.78040307002363,5.46290985044591,4.02108350178617,5.95503814817343,6.55437114983734,6.82640449307019,4.96800016301605,5.45957802015527,5.01556090183426,6.93633959672929,5.04554522630928,5.69770227273948
1993-12-21,NA,4.36166829271605,3.73611342206882,5.05446562629038,3.90945483251074,4.1601214273151,6.46904329472335,6.36236679499529,5.74499121259598,5.41527971801258,4.27599824866119,7.96515793758268,3.42047993491853,2.57433437091337,5.98718737496675,4.4299500850651,4.99739722429773,4.86033515911727,6.22106231077061,7.18935569135034,5.29550581827779,5.08016692947864,6.15508469603224,5.74002277557999,3.61566104732488,6.64744258917804,4.4628562005655
1993-12-22,NA,2.31229960869693,3.65026821233984,5.65087186511981,4.66625295897768,3.39797401949139,4.82133123585856,4.43982774134648,4.07049097970156,4.03185197849655,5.31339519701918,4.30383457534193,3.88068680162125,4.00195078716512,6.49301319890508,5.15278196058184,5.84628045855111,5.51800796025,6.31075165812263,5.92407593202959,4.7825288899817,4.80591793887238,3.65592496776726,6.19780624965344,3.87547074738709,7.33930291609313,4.93799569052552
1993-12-23,NA,3.35502798737799,5.38176340720801,5.42648906576218,4.48010219541812,3.56781196736366,4.50636370696576,4.90948771302384,3.43819334890612,4.59765068818302,6.19780624965344,6.22254265355472,3.6443827872079,4.21347995254055,6.99872521788675,5.21375618271203,6.59867541753716,7.13408195461209,3.68188431398793,5.48087506502755,4.88155956144247,5.19260569617587,3.09074844598806,6.64711865979761,5.89959258131502,7.38335503867174,6.55774256311712
1993-12-24,NA,4.31794110244345,6.13352789675498,5.09037031116319,5.34903908752972,4.05003218823007,5.9844064906405,5.10218939375362,4.02135175958822,5.62161322355833,6.58312756872543,7.61515261675265,3.98038834089364,5.08625291662105,6.90543008192245,5.99568035178552,7.38806025513551,3.55591766385115,4.22706200571985,6.78148315315783,3.19583599646759,4.89909900747736,4.43308339456839,6.5143333914887,6.93214166504294,4.62221723515044,8.57035067221888
1993-12-25,NA,4.26646615470159,6.95780904600323,6.00784730513222,6.99872521788675,5.21296018488824,8.22512442249765,4.29737265415396,5.03626081116223,4.50636370696576,3.51381020904769,3.67253821875013,3.94471218177899,6.33137699428043,4.60150828986189,4.69285697804064,8.41142577223619,3.54183271664805,5.63197574179121,5.75121667029008,3.46414711403645,6.46904329472335,3.09568476116155,6.55774256311712,4.39220046591654,4.12589020990477,3.90712443645633
1993-12-26,NA,2.99790115498008,8.38389657287856,3.94161092145148,7.72033203990764,5.77877150124193,3.76162925732221,4.8693098238748,5.62161322355833,4.30383457534193,3.69759940667112,5.27118579294732,4.47781617503573,7.78520084854197,6.08586263192271,4.49785137704709,8.07349686070246,3.18714457075369,6.10261048349328,5.05983711409479,3.89286355974628,6.04059890951763,3.23170368670944,3.122757543335,4.2364968766213,4.06941665428458,4.0095973147941
1993-12-27,NA,2.70575667816044,5.39718277014026,4.85255475793068,7.62397398441314,6.59120198312099,4.4299500850651,6.62657551646364,5.3233256122515,4.31696699672919,3.50909232743367,6.44643785549369,6.26088267902177,4.65596165639517,6.74230058383204,5.34246052600304,4.41645072301108,3.67196323334646,6.9580969230471,4.59742210232611,5.69918058187995,6.15052350844409,3.81073565813439,3.41423973601125,3.45255155541336,5.23672797018696,4.4299500850651
1993-12-28,NA,3.36392358019393,4.83203829180941,5.62761635694341,3.95935745967162,6.40336097472955,6.06289753675843,6.88988852127617,4.43978666353145,4.98676787857584,3.36080424883878,5.53079971057374,6.50841841254929,5.78865539121539,5.68899155979341,5.07289699494182,3.75615128724864,4.59815973609629,8.48458838407917,6.09718699902722,6.09304474353035,7.23790015135993,5.30491625011493,4.15453515614682,4.29806373084973,6.81546499959571,4.87503803304449
1993-12-29,NA,4.73681339004399,5.394002145573,6.13352789675498,4.0292284929843,8.38266224462244,4.03150704785896,5.93283924931193,3.99142730743141,6.02078265348496,4.22567229855439,4.63692036385761,6.98967719980939,4.99254863496335,6.11565477954651,4.19681760242043,3.8552075709662,4.55067110167368,3.73764333177285,6.99625030069354,4.88607860696176,4.02591132704729,3.8883701754833,5.45076007387314,4.7886261188751,2.8144582229432,5.69566188821082
1993-12-30,NA,5.45541854649961,4.99003875186967,5.32625943852796,4.64253967966864,4.12541242436466,5.67381331300643,4.44199725215763,3.88325274530867,4.0078226509498,4.79278764004431,5.94297733548729,5.4963030936526,4.30961682741758,5.90449290395619,4.06151281708645,5.16179811655804,5.42143107648558,3.94467361503906,8.83742200533909,4.30383457534193,4.13802690070264,4.23088340108727,5.00211464537525,6.04059890951763,3.09568476116155,6.46020808633093
1993-12-31,NA,5.19805680531376,4.15266300327782,4.59631799044192,5.5582396839562,5.83219094499724,6.74749902205061,5.30235079024452,4.49332476304213,3.71325715361406,4.48087836938938,6.36033246107467,6.18935407250728,6.02894424649478,6.65084296380476,3.72701611813215,2.66987413579379,3.72145762867507,3.6864649521367,2.61482666365525,4.52268900217835,4.7886261188751,4.77258601360547,5.62246166056855,4.58139318159674,3.84862814609042,7.2213957865163
1994-01-01,NA,5.0003475229073,4.07427971325119,6.46020808633093,6.53122756352881,6.99872521788675,3.89512167311051,4.28876439871577,5.17856150536761,4.54896568683659,3.8588210476824,8.54741560386844,7.50219396105822,6.8371035982792,7.17651532861398,4.50800179229,3.04324694389022,3.2954443177019,5.31297391038536,3.52902068045958,3.80803698941717,5.60037363353655,4.89520905770397,5.70255193089315,4.71423810434348,3.97597825410682,6.52664316401125
1994-01-02,NA,4.11340372296372,4.80748424332492,4.44831478174032,6.68401594964174,7.38725229060713,3.11973367326212,4.43419533801479,4.05003218823007,5.56424693815997,5.19168335702133,3.79911584707873,4.95188953873039,5.38257059136837,5.47495718543105,5.33880592606769,2.88808344807155,3.98881393208875,6.5353111502834,4.12308157252715,3.35276484427665,6.01741388067023,4.09126548908081,5.0418916149569,4.60150828986189,3.93026430920393,2.79647713731149
1994-01-03,NA,3.23954770358447,6.58321897255808,3.79087634943361,6.71503355983202,7.48320973002751,3.98599079715713,4.45001869623319,5.41997002553416,4.43230561851837,4.7192022311063,4.94121910717326,4.27073687041018,7.35312594179592,3.67061144024733,5.61055098070606,3.4477524093748,4.34684101593194,7.52548848964744,3.94968538858158,3.90712443645633,7.20678546109164,3.61186079555359,4.0649043147956,4.83300874612853,4.47667776958647,3.08402249395407
1994-01-04,NA,3.04603885395831,7.36551984195888,3.62035097833869,6.90383692285278,3.8060438462481,4.40153367983235,4.92154101184448,5.05888351266417,3.75594275174711,4.650826547354,4.40581699325252,5.1744039053726,6.99872521788675,4.17683055774138,4.0095973147941,4.07583829858827,5.57481218259833,4.10906909720202,4.23410522691546,4.60150828986189,6.99726392980122,5.72824417969331,4.41761522661044,3.67061144024733,5.69380036159023,3.92424895842448
1994-01-05,NA,2.88944725041386,8.34773414064325,3.89286355974628,4.31359144559337,3.08982133014573,5.62523118150475,6.02078265348496,3.56683769496907,4.32845102621784,3.89736611860642,4.33614280750738,5.2634874668452,3.26757020685128,5.56840025201476,4.58617220248392,5.48087506502755,5.96005518623077,4.75191924402321,4.14052750853061,5.0565257397799,4.99821546938707,7.09067339185254,4.1483626687355,3.57450794930507,6.33139692083997,4.36100694350052
1994-01-06,NA,2.59689561307962,4.93302240312209,5.07829157700978,5.25758268717824,4.32772924662194,6.0601360957809,6.64830189164616,3.59154289638808,4.46931657673113,4.55067110167368,5.394002145573,3.95399721505098,5.62210079411375,6.22106231077061,5.59701660189074,6.21813220777569,6.5144599178884,4.30383457534193,4.36805558421937,5.67722195392463,6.5144599178884,6.15807727316311,4.3750194880345,3.38870890740804,5.8298212379961,4.68461537112544
1994-01-07,NA,3.72359493299706,4.38441664729804,5.48138503198063,6.37880629197732,5.37558089546956,4.16022098426237,6.38805113901519,4.26089208463265,4.5105470292333,3.84374652318163,5.90449290395619,3.77245938340648,3.42925681258076,6.63536888894774,5.65170057866466,7.17872594272561,6.42646398547431,3.15763283882512,4.9070415224145,6.34286257538383,6.789604307589,4.58933237407029,5.62724952136274,4.24971814335494,4.41189277385115,4.86864181858011
1994-01-08,NA,3.34363724391445,3.44805148867967,4.38687302048592,5.03952276049491,6.71013933680359,4.89840216231601,7.35734063923325,5.58453995166049,5.30947395918372,4.14645305285742,5.41907104071067,4.29491306976344,3.6443827872079,6.3882612312529,4.58078380982219,6.1105505931892,8.54739587507289,3.81164035234278,4.79795742824922,7.77127300642326,6.53872506917117,6.01947575065766,6.59121988153184,4.09700600970621,4.93102628479194,6.50477027883635
1994-01-09,NA,3.83380273948534,5.83799519575235,6.18529261899471,4.34020451826301,5.38735892018397,4.18574034519411,4.62668255907111,4.59742210232611,6.46714157317055,4.51565729433121,5.92960308431614,4.40153367983235,3.7292334458965,5.49622440631851,4.68461537112544,4.90755623378933,4.26159316288966,6.09304474353035,4.14645305285742,3.94441841427084,7.15567928082568,6.84355162155061,5.29261260848193,4.68409369014794,3.94471635184983,6.88988852127617
1994-01-10,NA,5.64227458244593,6.84053886946592,6.68401594964174,5.46554565723422,6.21813220777569,3.52196830836653,7.14812747779681,4.84780189333249,6.17322882569369,4.72080417351539,7.17644822051813,5.39580870031465,4.57485919379498,6.62726779618659,4.92634457111548,4.29230687803804,6.3360732058447,6.59953499683265,4.89520905770397,3.43819334890612,4.77205167591278,6.61945563985538,5.75297905867926,5.57811676598362,5.46229039841557,5.98718737496675
1994-01-11,NA,5.75594316854245,4.36065261119575,5.22548832808724,3.36765848568044,4.7586728530464,5.13796599230735,8.43953109389007,4.68461537112544,7.35312594179592,5.17006587078249,5.85134869282822,7.19411734044747,5.17339351441881,4.1125381935499,5.76261067951129,5.60223300105609,7.19411734044747,5.94284461560819,4.52469114622889,4.22706200571985,5.30785473633317,5.44274973168726,5.33760494404234,6.18165256347448,6.66869535343,5.42294107937829
1994-01-12,NA,8.04417803949516,5.87826497775811,5.57811676598362,4.48784849519277,4.64976648746506,4.87341499795412,3.66805456211466,3.52522598951128,3.76327293812673,5.12504269689515,3.85289223660402,8.38266224462244,6.05289375385467,4.07049097970156,5.55536725604866,6.15807727316311,3.44636489117466,6.48897234952897,5.42294107937829,4.59742210232611,4.60150828986189,4.33614280750738,5.15278196058184,7.25201465118813,3.96220430468721,4.35283906264482
1994-01-13,NA,4.31227994948179,7.2213957865163,6.24879737623463,5.394002145573,6.11523650810076,4.03726604221064,4.03355994400756,3.32533404828115,4.28876439871577,4.26059253688294,4.11040281492759,4.34685288113862,6.13093092883716,4.50580350232895,6.55597761420394,4.12541242436466,3.61566104732488,6.91023294629803,6.50757700053635,5.37558900170132,5.13959928863804,4.5852847697939,5.39815771803117,4.98386709222259,6.48897234952897,3.89337927173982
1994-01-14,NA,4.14283415974745,7.19411734044747,4.61064265426357,5.60007681481242,6.53122756352881,3.26274017787669,4.82312607561436,4.32577371119871,5.15491746623646,5.01468279951948,4.14291229770624,4.5852847697939,6.72835165300617,5.79216963403181,5.83860549201081,5.46819747779425,3.78941250717467,5.9844064906405,4.61724093719934,5.06134345366998,7.271635359673,4.85169749971449,6.33169883998095,5.72954808349622,7.39804046636311,4.04643072920285
1994-01-15,NA,5.70457992017198,6.99726392980122,5.28673647012299,5.60674142756363,7.19415508949237,3.89512167311051,6.14029649021608,3.45121023352662,6.63560926708749,5.94292136614806,3.78829632082802,5.45957802015527,5.0257118168726,5.40764703795601,6.01947575065766,3.85407328444117,4.78849873606152,6.93707638220461,5.35784884353812,6.05614575047567,5.34229339577471,3.61784167766352,6.23867030065471,4.04684117007002,5.091414651452,4.41784064405985
1994-01-16,NA,4.40110727468809,5.84034247319424,6.47906959865464,3.26354877301299,6.63536888894774,5.18981525595534,6.2553467139588,3.13586047667851,8.22512442249765,6.19023185171711,4.85851682876145,7.16013881086281,5.15312025207035,4.88604149164255,8.16982858257701,3.08402249395407,5.79437613207225,6.97232348231338,6.203198556651,5.81476672614767,4.86937625152929,4.71423810434348,5.45076007387314,4.65286830310603,3.94756313798484,5.07085052360446
1994-01-17,NA,3.25637985002627,6.25644916970717,6.3258509716883,3.26354877301299,5.72124696603807,6.37966377305305,7.19467999088068,3.27767391624885,4.58139318159674,6.92203460512321,5.21296018488824,4.02591132704729,4.64242439354502,4.15271124148216,4.27073687041018,3.32367833613909,7.84308297607857,8.49511892993616,6.54092921919166,4.95188953873039,4.89055698221634,5.65087186511981,5.83953773783048,5.13796599230735,5.48831101761637,5.40129269761895
1994-01-18,NA,3.46063354247916,4.21875646758467,3.76831164649108,4.3406202146047,7.25911856842168,6.22326953856111,8.83742200533909,3.6594753009398,4.53889632254397,7.44300914046145,4.61506530498745,4.87043316854412,5.53218971935726,3.13556991727453,4.6516331205397,3.49869955860299,4.98537055046096,3.73764333177285,5.8635854581113,5.23360367514022,4.49218939517292,7.36551984195888,4.84394864098569,6.38323740196978,6.53794021559743,5.61375919450088
1994-01-19,NA,3.98861571312692,4.76910096388711,3.88653442474575,4.26478224994815,8.83742200533909,3.76791826157657,4.08991032014836,4.01467242667168,5.86055635396201,7.61515261675265,3.39010938398423,4.75587886123754,6.16620069991891,3.96727948961893,4.46663610926717,4.63775668995642,4.8105985801905,3.61187526814277,7.8170114671913,7.67062165890131,5.48980128646447,4.35864130626479,5.53218971935726,7.50219396105822,4.48540584881171,5.32959138133976
1994-01-20,NA,3.9687857229009,7.23790015135993,3.98563774594655,4.93321441891661,5.65087186511981,4.11949426004296,4.22567229855439,5.12334559866437,6.48480633113901,5.47229936172948,4.76272821374837,5.25475639757192,8.49511892993616,4.53693516328909,4.91165382524219,4.98901788476383,3.40181977513625,4.08493167360473,3.31637669977005,4.0515529388155,5.92407593202959,3.89286355974628,6.4296347689686,8.48458838407917,3.76238139697608,6.3882612312529
1994-01-21,NA,4.02118104167623,2.78433490012604,3.85622528725762,5.48980128646447,4.16983129121069,4.65912056808525,5.19967179395213,5.48327226482804,8.54713014681458,4.29917100601024,5.96996174829729,5.00632696252193,3.74765894047321,4.3625540680271,3.37930436723384,4.07360874188447,4.11770820274997,5.60007681481242,4.14093697186012,5.59809177438402,3.39609884041849,4.75978214532776,6.00887230232911,5.29762819544003,3.62576031618719,5.2121099164235
1994-01-22,NA,5.33552951153237,3.59426926072683,3.07602565700065,5.84188921734768,5.59701660189074,4.72050578128965,4.33614280750738,4.17981218612934,4.52469114622889,4.28876439871577,5.70255193089315,5.65606165342003,4.92363715461996,4.96800016301605,2.56248716711615,3.77177497649672,5.09806675851102,5.65652439729063,5.31969573704196,4.0587261921194,3.67253821875013,4.49357092556786,7.57212449236926,4.90990382386723,3.78040307002363,5.07829157700978
1994-01-23,NA,6.49502001419671,4.50580350232895,3.922060129392,6.02102015773138,3.70286562591261,5.67459967972983,2.98245405910034,3.69304404616167,4.98407723729234,4.38687302048592,6.16596525030548,5.86116940789718,4.49319789894081,4.15453515614682,3.43942544521704,3.85059824235551,5.81316967179801,4.78567999034464,5.84188921734768,6.0601360957809,3.4421503093922,5.33757190183116,4.94715278147335,3.33335783278974,4.30297095959595,3.71186460128771
1994-01-24,NA,6.89609344637594,5.67638366943544,5.47127789847832,6.57440957636924,4.53889632254397,6.73058326618248,3.78488603388605,3.0562700896111,5.0285901864209,5.11171818203415,7.64734489339144,5.50540105641163,5.7984524325957,4.28876439871577,4.47943902304928,5.2634874668452,6.63536888894774,4.95433530596618,6.42646398547431,4.48729771585054,4.39705987288727,5.10418279171175,6.32595146511134,3.58013009727069,4.22567229855439,3.39811611113703
1994-01-25,NA,8.71902396201136,6.78235391094981,5.70638290579364,6.88123454222219,5.82138981564672,7.15203174361628,3.67961463174617,4.27465206142262,3.99666526025538,6.26384366358868,4.31101799688388,5.5582396839562,6.13093092883716,4.03185197849655,4.91826097653892,5.63541995508557,4.2647098935671,6.18165256347448,7.39804046636311,4.11225568939413,5.07856513294981,3.84116511023564,6.61721838500245,4.3415655969752,3.22193984591531,4.03902313664852
1994-01-26,NA,5.0646286833403,6.203198556651,5.92713772674324,2.2304639845638,6.51910809567382,3.81163405573763,3.56781523357497,4.3046353352647,4.03902313664852,3.67604202746256,3.84374652318163,3.01436409693072,5.95503814817343,4.859963721165,5.93283924931193,5.72251387428323,5.26220230798261,7.5064194439126,4.53244913518655,4.20548562524855,5.00001080596508,4.45330739399814,5.67055899617572,4.29770203637699,3.2388436599024,4.84394864098569
1994-01-27,NA,4.03917748702589,5.26494317402669,6.22254265355472,2.98245405910034,6.99872521788675,5.45744194299828,3.40688977631996,5.1854239595146,3.89337927173982,4.84780189333249,3.76791826157657,3.23883046789758,3.44657474519634,4.55067110167368,6.18935407250728,5.90124940207327,4.48535305494315,4.85600179056696,4.73791178956436,4.3415655969752,5.0562190454705,5.72528337746228,3.0861819406861,3.74362979235367,3.18424870793048,5.10220847915363
