dates;obs;ERA5;m_1;m_10;m_11;m_12;m_13;m_14;m_15;m_16;m_17;m_18;m_19;m_2;m_20;m_21;m_22;m_23;m_24;m_25;m_3;m_4;m_5;m_6;m_7;m_8;m_9
30-May-1993 12:00:00;NaN;8.484225;11.33639;10.92664;10.57941;9.8183;9.032186;12.05686;14.13953;11.74597;10.10456;14.01877;10.33309;10.68789;7.85622;12.03155;8.521197;9.962778;12.03155;11.58806;7.772345;11.84394;7.190778;9.105914;13.67414;8.850549;10.83145
31-May-1993 12:00:00;NaN;8.527863;11.3832;10.9614;10.64981;9.875684;9.082913;12.09553;14.18625;11.84153;10.17095;14.24942;10.38401;10.74806;7.879313;12.08154;8.586519;10.01907;12.08154;11.63795;7.837291;11.89296;7.240934;9.164667;13.63907;8.915032;12.18821
01-Jun-1993 12:00:00;NaN;8.564729;8.434758;8.601197;8.321861;11.1286;8.451598;8.342221;8.490138;8.463404;8.397827;8.769219;8.363623;8.365846;8.637396;8.662769;11.12295;8.396549;8.662769;8.485955;8.532522;8.573328;8.44231;8.520274;8.378475;8.340295;8.39376
02-Jun-1993 12:00:00;NaN;8.60784;8.492684;8.67708;8.364875;11.13127;8.49112;8.379673;8.520827;8.553553;8.422169;8.854562;8.414524;8.420752;8.698515;8.706583;11.187;8.450645;8.706583;8.544025;8.589513;8.61366;8.495644;8.563699;8.410313;8.408265;8.446602
03-Jun-1993 12:00:00;NaN;8.665841;8.548651;8.751996;8.405914;11.14102;8.538623;8.412321;8.551562;8.641901;8.459455;8.940869;8.475061;8.447538;8.761686;8.740608;11.24416;8.51259;8.740608;8.600714;8.6432;8.674162;8.544182;8.611808;8.447526;8.454893;8.500343
04-Jun-1993 12:00:00;NaN;8.730733;8.607681;8.826652;8.455314;11.16266;8.585451;8.459896;8.595171;8.731723;8.511609;9.030517;8.536669;8.487205;8.827307;8.776461;11.30044;8.577039;8.776461;8.654277;8.715383;8.73761;8.589095;8.67509;8.478017;8.503838;8.556634
05-Jun-1993 12:00:00;NaN;8.789637;8.669106;8.897127;8.510914;11.1871;8.634324;8.519213;8.652323;8.824484;8.555923;9.116739;8.598465;8.534238;8.893477;8.83234;11.35558;8.639506;8.83234;8.70892;8.797663;8.794704;8.626856;8.735262;8.50756;8.562202;8.608337
06-Jun-1993 12:00:00;NaN;8.845198;8.733109;8.963214;8.55254;11.21303;8.680062;8.577804;8.705462;8.914874;8.604968;9.201558;8.659651;8.569611;8.960018;8.896586;11.39926;8.700485;8.896586;8.765416;8.86789;8.845153;8.675171;8.79275;8.539319;8.603341;8.651896
07-Jun-1993 12:00:00;NaN;8.900454;8.795029;9.02676;8.57947;11.24365;8.720327;8.64234;8.746008;8.981542;8.665385;9.267113;8.718594;8.614813;9.012312;8.960326;11.43978;8.750887;8.960326;8.821933;8.914707;8.897239;8.737192;8.852773;8.565047;8.652305;8.694667
08-Jun-1993 12:00:00;NaN;8.960408;8.850807;9.099937;8.612635;11.27537;8.760788;8.711437;8.778773;9.037975;8.724467;9.326178;8.775947;8.660392;9.054495;9.011136;11.49027;8.793617;9.011136;8.878055;8.973947;8.93263;8.780126;8.913343;8.592875;8.698;8.736629
09-Jun-1993 12:00:00;NaN;9.025312;8.906541;9.168698;8.662528;11.29328;8.813075;8.78058;8.820123;9.114187;8.776667;9.394662;8.831381;8.69772;9.087153;9.043137;11.53774;8.839049;9.043137;8.924812;9.041057;8.954955;8.803499;8.972483;8.633035;8.746996;8.788781
10-Jun-1993 12:00:00;NaN;9.090428;8.967404;9.237027;8.711696;11.31259;8.873657;8.849958;8.874322;9.203283;8.828555;9.471594;8.88825;8.744667;9.124093;9.070917;11.58975;8.894621;9.070917;8.96131;9.094161;8.990593;8.848545;9.030113;8.668413;8.814757;8.854142
11-Jun-1993 12:00:00;NaN;9.151686;9.028172;9.316609;8.764064;11.353;8.93733;8.914862;8.931016;9.296821;8.869924;9.553714;8.957023;8.786612;9.169824;9.095995;11.64716;8.95971;9.095995;9.002597;9.146836;9.030702;8.896464;9.07983;8.685231;8.884375;8.923196
12-Jun-1993 12:00:00;NaN;9.19057;9.076406;9.398336;8.817265;11.40084;8.995428;8.968949;8.968963;9.388191;8.901142;9.616489;9.030813;8.812726;9.210814;9.112647;11.70274;9.006987;9.112647;9.049351;9.201775;9.074449;8.941527;9.129007;8.705441;8.956376;8.990374
13-Jun-1993 12:00:00;NaN;9.234219;9.123543;9.479795;8.868599;11.43298;9.045347;9.028882;9.003583;9.481002;8.948241;9.676939;9.098558;8.848861;9.261203;9.152659;11.76369;9.035966;9.152659;9.103837;9.264191;9.124688;9.002509;9.19023;8.747595;9.034185;9.051838
14-Jun-1993 12:00:00;NaN;9.283644;9.175413;9.561121;8.929541;11.4478;9.091551;9.097187;9.043211;9.577601;9.003562;9.751445;9.16096;8.903871;9.303433;9.213549;11.82309;9.07865;9.213549;9.16502;9.336398;9.17659;9.071604;9.257998;8.798328;9.095158;9.114972
15-Jun-1993 12:00:00;NaN;9.331115;9.218064;9.641198;8.990094;11.45434;9.146672;9.162536;9.073817;9.661835;9.055376;9.828798;9.227062;8.965736;9.331051;9.265309;11.86683;9.138306;9.265309;9.226341;9.418611;9.225465;9.137338;9.325646;8.843408;9.140526;9.184502
16-Jun-1993 12:00:00;NaN;9.3862;9.251632;9.717902;9.045868;11.46148;9.208881;9.229741;9.111709;9.734919;9.108167;9.911086;9.286348;9.023404;9.363111;9.310397;11.90333;9.201006;9.310397;9.28856;9.50615;9.276722;9.192547;9.391411;8.881557;9.190913;9.250666
17-Jun-1993 12:00:00;NaN;9.443322;9.291083;9.779327;9.107801;11.46831;9.26807;9.273174;9.1671;9.817851;9.16616;9.994736;9.335358;9.076668;9.401012;9.365888;11.94695;9.259382;9.365888;9.336523;9.586248;9.333152;9.242664;9.450831;8.921333;9.24418;9.301425
18-Jun-1993 12:00:00;NaN;9.497289;9.342;9.844673;9.169209;11.48629;9.317094;9.318089;9.215808;9.910211;9.216919;10.0637;9.374395;9.122528;9.441217;9.430499;11.99239;9.316472;9.430499;9.384769;9.660233;9.378577;9.2997;9.492471;8.96452;9.310055;9.338565
19-Jun-1993 12:00:00;NaN;9.535095;9.399029;9.919123;9.229817;11.52421;9.359903;9.384472;9.259769;9.99508;9.256617;10.12346;9.420458;9.154707;9.47826;9.490599;12.04748;9.361869;9.490599;9.442479;9.74002;9.408472;9.365899;9.531723;9.006742;9.381464;9.368586
20-Jun-1993 12:00:00;NaN;9.57545;9.444435;9.983357;9.283282;11.57399;9.410218;9.449927;9.304207;10.07235;9.299088;10.19336;9.494318;9.200356;9.51075;9.549929;12.08698;9.409317;9.549929;9.483499;9.828976;9.450801;9.44002;9.587213;9.04998;9.448093;9.412017
21-Jun-1993 12:00:00;NaN;9.628214;9.487153;10.04892;9.349494;11.60355;9.452199;9.50941;9.342266;10.1502;9.348557;10.27637;9.584449;9.250064;9.549008;9.601336;12.11454;9.467907;9.601336;9.509571;9.893832;9.504539;9.503338;9.641773;9.098441;9.520711;9.469166
22-Jun-1993 12:00:00;NaN;9.682395;9.533032;10.11648;9.440308;11.63679;9.493974;9.559855;9.39079;10.23324;9.403423;10.36451;9.671117;9.287822;9.59773;9.645947;12.14991;9.527788;9.645947;9.54831;9.93776;9.560629;9.562801;9.670281;9.143508;9.595363;9.528113
23-Jun-1993 12:00:00;NaN;9.737573;9.58385;10.18694;9.537085;11.69241;9.551144;9.610687;9.447145;10.3172;9.459473;10.45313;9.769295;9.330489;9.640673;9.691466;12.18666;9.591317;9.691466;9.608191;9.998837;9.617388;9.619662;9.689401;9.191229;9.651946;9.580918
24-Jun-1993 12:00:00;NaN;9.794639;9.631772;10.25564;9.635511;11.74401;9.615459;9.663954;9.499968;10.40314;9.514585;10.5408;9.86951;9.390972;9.675533;9.72531;12.22243;9.658687;9.72531;9.662018;10.07127;9.668159;9.665689;9.738094;9.244864;9.711851;9.633904
25-Jun-1993 12:00:00;NaN;9.841181;9.656813;10.31463;9.725816;11.80048;9.677772;9.717157;9.548902;10.49398;9.573339;10.62386;9.965079;9.462552;9.714514;9.758014;12.26417;9.722682;9.758014;9.710103;10.14312;9.719829;9.729212;9.795429;9.298574;9.782156;9.698375
26-Jun-1993 12:00:00;NaN;9.88502;9.697474;10.37239;9.795791;11.85881;9.737719;9.769585;9.579897;10.58605;9.638554;10.70421;10.07984;9.529705;9.756773;9.799777;12.31385;9.767538;9.799777;9.763647;10.20868;9.760329;9.807299;9.828426;9.351588;9.842373;9.755625
27-Jun-1993 12:00:00;NaN;9.931458;9.763717;10.41705;9.858416;11.9082;9.799907;9.81843;9.618103;10.67784;9.707942;10.77111;10.20829;9.597376;9.793869;9.836167;12.35423;9.794044;9.836167;9.820993;10.27253;9.786942;9.884203;9.85;9.408751;9.896199;9.81696
28-Jun-1993 12:00:00;NaN;9.981649;9.832605;10.44964;9.936183;11.96409;9.86126;9.865939;9.661579;10.76761;9.773744;10.83594;10.33926;9.668276;9.835095;9.875852;12.39044;9.832267;9.875852;9.886937;10.34425;9.812597;9.960724;9.88057;9.464789;9.958074;9.8739
29-Jun-1993 12:00:00;NaN;10.03718;9.885781;10.48378;10.02936;12.02893;9.920975;9.922294;9.685941;10.85628;9.834872;10.89276;10.46046;9.737317;9.885477;9.928477;12.43497;9.886409;9.928477;9.942191;10.42595;9.833631;10.03449;9.916156;9.510481;10.02721;9.927096
30-Jun-1993 12:00:00;NaN;10.09538;9.915491;10.52823;10.12757;12.09239;9.977242;9.988498;9.718124;10.94533;9.898983;10.94473;10.58381;9.805639;9.928109;9.986278;12.47217;9.946464;9.986278;9.997309;10.50813;9.851747;10.10735;9.953494;9.542589;10.09681;9.983754
01-Jul-1993 12:00:00;NaN;10.1573;9.953706;10.58671;10.21634;12.15408;10.02622;10.0575;9.773821;11.0316;9.968035;11.00922;10.71839;9.876122;9.960484;10.04539;12.5003;9.989017;10.04539;10.07415;10.57529;9.874086;10.18368;9.99138;9.583583;10.16737;10.03222
02-Jul-1993 12:00:00;NaN;10.22098;10.0052;10.64691;10.29818;12.20894;10.07129;10.12706;9.838001;11.11679;10.0351;11.07762;10.84568;9.947388;10.00144;10.09294;12.541;10.02812;10.09294;10.15223;10.64093;9.913108;10.26438;10.01556;9.631557;10.23635;10.0724
03-Jul-1993 12:00:00;NaN;10.28316;10.05921;10.70864;10.37584;12.26331;10.12022;10.18778;9.897386;11.20413;10.09645;11.14962;10.96536;10.01704;10.04648;10.12906;12.5883;10.08735;10.12906;10.23155;10.72069;9.94264;10.34452;10.03814;9.675109;10.30096;10.11622
04-Jul-1993 12:00:00;NaN;10.34625;10.10982;10.77602;10.44833;12.32632;10.17445;10.24748;9.94869;11.28944;10.15579;11.21724;11.08904;10.0673;10.08593;10.17304;12.64186;10.15227;10.17304;10.30894;10.79691;9.975392;10.4187;10.07684;9.733787;10.36441;10.16152
05-Jul-1993 12:00:00;NaN;10.40936;10.15609;10.83705;10.52618;12.38913;10.21227;10.3079;9.983317;11.36514;10.22247;11.27946;11.20947;10.10051;10.12928;10.22922;12.7033;10.20778;10.22922;10.38597;10.86924;10.03037;10.49059;10.12306;9.792294;10.42144;10.21357
06-Jul-1993 12:00:00;NaN;10.46857;10.20163;10.8989;10.59643;12.43071;10.24484;10.36835;10.00081;11.42893;10.29133;11.34668;11.32452;10.13167;10.17732;10.28043;12.76321;10.25228;10.28043;10.47283;10.92956;10.07909;10.57008;10.16308;9.839789;10.46071;10.27521
07-Jul-1993 12:00:00;NaN;10.50941;10.24596;10.96775;10.65541;12.46508;10.29506;10.43168;10.03856;11.49335;10.35606;11.40982;11.44021;10.16171;10.21261;10.32273;12.81083;10.28958;10.32273;10.5674;10.98867;10.11651;10.66185;10.19701;9.892513;10.49661;10.33695
08-Jul-1993 12:00:00;NaN;10.54734;10.29657;11.03743;10.7168;12.51081;10.3517;10.48008;10.0746;11.56268;10.41952;11.47394;11.55434;10.19419;10.25323;10.36484;12.83865;10.32905;10.36484;10.65512;11.05954;10.15613;10.75838;10.23934;9.948925;10.54173;10.39213
09-Jul-1993 12:00:00;NaN;10.59323;10.34973;11.1082;10.79607;12.55953;10.39966;10.5204;10.10408;11.62501;10.48025;11.54473;11.67387;10.23854;10.294;10.40411;12.86393;10.36925;10.40411;10.74443;11.13821;10.19056;10.84927;10.29158;9.999538;10.59284;10.43848
10-Jul-1993 12:00:00;NaN;10.63526;10.41037;11.17723;10.88651;12.61189;10.44231;10.56865;10.15231;11.68821;10.54046;11.61781;11.79441;10.29315;10.32404;10.43672;12.90865;10.40614;10.43672;10.84103;11.22332;10.2167;10.92861;10.34918;10.04274;10.64564;10.48503
11-Jul-1993 12:00:00;NaN;10.67807;10.47751;11.24254;10.97745;12.66945;10.48974;10.6142;10.19936;11.75732;10.60302;11.67459;11.91074;10.33264;10.35497;10.47448;12.96732;10.4394;10.47448;10.94235;11.29932;10.25215;10.99699;10.39176;10.10055;10.68962;10.52672
12-Jul-1993 12:00:00;NaN;10.70747;10.53354;11.29858;11.0646;12.71709;10.52527;10.65447;10.24384;11.8231;10.64678;11.73171;12.02608;10.37858;10.40012;10.52399;13.02972;10.47211;10.52399;11.04449;11.36175;10.30787;11.06943;10.42666;10.16498;10.72747;10.56889
13-Jul-1993 12:00:00;NaN;10.73128;10.58152;11.34769;11.14923;12.77095;10.5557;10.70912;10.28195;11.87506;10.67615;11.79724;12.14073;10.44564;10.45642;10.57954;13.09309;10.51115;10.57954;11.14718;11.42666;10.36528;11.15246;10.4719;10.21969;10.76825;10.61537
14-Jul-1993 12:00:00;NaN;10.76171;10.62325;11.39398;11.23572;12.83449;10.59858;10.7747;10.31225;11.92971;10.7143;11.86462;12.24903;10.51173;10.50237;10.63522;13.13287;10.558;10.63522;11.86737;11.50146;10.41465;11.24359;10.52527;10.2827;10.8227;10.65424
15-Jul-1993 12:00:00;NaN;10.79994;10.6672;11.44723;11.31191;12.89494;10.63912;10.84018;10.35279;12.00207;10.76843;11.93232;12.33561;10.56183;10.5467;10.69321;13.15826;10.61049;10.69321;15.03395;11.5706;10.45913;11.33853;10.57925;10.35471;10.8801;10.68987
16-Jul-1993 12:00:00;NaN;10.84846;10.72331;11.51118;11.38284;12.94631;10.68473;10.88774;10.40128;12.08016;10.81928;11.98813;12.42613;10.60959;10.59592;10.7441;13.19178;10.66803;10.7441;16.71559;11.63755;10.50392;11.43701;10.62094;10.42513;10.91753;10.72416
17-Jul-1993 12:00:00;NaN;10.90416;10.78162;11.56789;11.45526;12.99833;10.73801;10.93099;10.44572;12.14959;10.87143;12.03453;12.53173;10.66831;10.64175;10.78904;13.23311;10.72953;10.78904;16.10629;11.70614;10.54908;11.53857;10.66089;10.49497;10.95304;10.76795
18-Jul-1993 12:00:00;NaN;10.95026;10.83819;11.60822;11.51893;13.05893;10.78692;10.98337;10.49081;12.21206;10.92106;12.09013;12.63379;10.72514;10.68989;10.83815;13.287;10.78739;10.83815;15.83266;11.78053;10.58914;11.63988;10.69877;10.56637;10.99608;10.81858
19-Jul-1993 12:00:00;NaN;10.98094;10.88817;11.64386;11.58352;13.11851;10.83846;11.03492;10.52674;12.28002;10.97521;12.15342;12.72048;10.77751;10.72523;10.87966;13.34371;10.84257;10.87966;15.68147;11.86355;10.63258;11.73662;10.73628;10.63788;11.03689;10.86587
20-Jul-1993 12:00:00;NaN;11.01207;10.92518;11.69959;11.64785;13.15642;10.89172;11.08629;10.55251;12.3517;11.04403;12.21788;12.8021;10.83318;10.75487;10.92326;13.39955;10.90213;10.92326;15.60511;11.92556;10.68397;11.82797;10.78326;10.68588;11.08149;10.91248
21-Jul-1993 12:00:00;NaN;11.0473;10.96241;11.76976;11.71854;13.19376;10.9385;11.14049;10.59153;12.4142;11.09311;12.28365;12.88377;10.89171;10.79013;10.97596;13.46089;10.95311;10.97596;16.93615;11.98103;10.73952;11.92284;10.82687;10.71689;11.1365;10.96219
22-Jul-1993 12:00:00;NaN;11.08203;11.00592;11.83165;11.7906;13.23969;10.97668;11.19535;10.64287;12.47625;11.14552;12.34673;12.96056;10.95613;10.82784;11.02761;13.51677;11.00271;11.02761;16.64091;12.05799;10.79372;12.01698;10.85279;10.75176;11.186;11.01818
23-Jul-1993 12:00:00;NaN;11.11566;11.06389;11.88545;11.86351;13.28677;11.02016;11.25486;10.68109;12.53725;11.19897;12.41039;13.04393;11.02742;10.87023;11.08148;13.56902;11.05588;11.08148;16.51918;12.14348;10.84235;12.10713;10.88996;10.80093;11.23681;11.07455
24-Jul-1993 12:00:00;NaN;11.15037;11.13303;11.93836;11.94143;13.32531;11.06717;11.31785;10.71592;12.59213;11.25423;12.45615;13.1182;11.08363;10.90562;11.1385;13.60937;11.09528;11.1385;16.45991;12.2141;10.88796;12.19974;10.94596;10.84532;11.29221;11.11761
25-Jul-1993 12:00:00;NaN;11.18709;11.19489;11.99459;12.02122;13.35611;11.1083;11.3806;10.75434;12.65247;11.32291;12.49353;13.1932;11.13568;10.93947;11.20259;13.6544;11.13813;11.20259;16.43364;12.28444;10.92151;12.29049;10.99839;10.87378;11.34914;11.1669
26-Jul-1993 12:00:00;NaN;11.22189;11.26587;12.05293;12.09992;13.39655;11.15765;11.44049;10.78089;12.71899;11.38671;12.54158;13.26997;11.20655;10.97561;11.26168;13.70292;11.18807;11.26168;16.4274;12.36669;10.95868;12.37678;11.04841;10.91276;11.39697;11.2335
27-Jul-1993 12:00:00;NaN;11.25387;11.3444;12.09621;12.1798;13.44724;11.20789;11.49509;10.82683;12.78859;11.44959;12.59414;13.33746;11.27896;11.0111;11.33607;13.75681;11.23995;11.33607;16.42934;12.45227;11.00425;12.46545;11.10208;10.96101;11.43866;11.30219
28-Jul-1993 12:00:00;NaN;11.29453;11.42657;12.14696;12.26183;13.49852;11.2537;11.54566;10.90257;12.86165;11.51541;12.64374;13.40299;11.34788;11.0501;11.43014;13.80074;11.29435;11.43014;16.43302;12.55119;11.05192;12.54426;11.15092;10.99587;11.48878;11.36889
29-Jul-1993 12:00:00;NaN;11.34005;11.52093;12.21407;12.34806;13.5501;11.30423;11.59609;10.99177;12.93377;11.56522;12.69235;13.46565;11.41672;11.08497;11.52607;13.8476;11.33532;11.52607;16.44541;12.68047;11.09784;12.62489;11.1965;11.03971;11.54246;11.42734
30-Jul-1993 12:00:00;NaN;11.37042;11.61542;12.27547;12.44272;13.60235;11.35866;11.65062;11.07627;13.00485;11.60704;12.74139;13.53629;11.49063;11.12355;11.63086;13.90998;11.36316;11.63086;16.46865;12.83481;11.12948;12.71496;11.24829;11.09907;11.61314;11.47313
31-Jul-1993 12:00:00;NaN;11.40172;11.72129;12.32963;12.54145;13.6537;11.40515;11.70246;11.17465;13.07619;11.65841;12.80358;13.61523;11.55528;11.16095;11.74326;13.97037;11.38114;11.74326;16.49835;12.99806;11.16603;12.8008;11.29086;11.15779;16.45851;11.50941
01-Aug-1993 12:00:00;NaN;11.45149;11.84261;12.38292;12.64608;13.70388;11.43204;11.74831;11.29476;13.14682;11.71296;12.87659;13.69416;11.60954;11.19648;11.85384;14.01664;11.40534;11.85384;16.53156;13.16352;11.21772;12.87528;11.32462;11.21245;16.35503;11.54759
02-Aug-1993 12:00:00;NaN;11.50581;11.96046;12.43537;12.75913;13.75047;11.45628;11.79019;11.41751;13.21305;11.76958;12.98167;13.76179;11.67138;11.23355;11.94228;14.06532;11.44607;11.94228;16.56638;13.32141;11.26811;12.93544;11.36548;11.26431;16.10554;11.57929
03-Aug-1993 12:00:00;NaN;11.54086;12.08065;12.48348;12.87784;13.80128;11.48312;11.82263;11.5402;13.27707;11.82819;13.12973;13.82098;11.73708;11.27833;12.01656;14.12725;11.49221;12.01656;16.60307;13.47178;11.31699;12.99942;11.41347;11.30756;15.94973;11.60688
04-Aug-1993 12:00:00;NaN;11.57342;12.21053;12.52874;12.99642;13.85587;11.50291;11.86425;11.65977;13.34226;11.89105;13.29057;13.88358;11.80248;11.32392;12.09425;14.18375;11.52625;12.09425;16.63957;13.6213;11.37044;13.07692;11.46232;11.34274;15.98485;11.64192
05-Aug-1993 12:00:00;NaN;11.62022;12.35117;12.57514;13.10455;13.91036;11.53682;11.92222;11.76632;13.40515;11.95454;13.43332;13.95195;11.87034;11.36308;12.17272;14.23964;11.56114;12.17272;16.66214;13.82987;11.42293;13.16198;11.50451;11.37286;16.00805;11.68372
06-Aug-1993 12:00:00;NaN;11.6614;12.49679;12.62547;13.2054;13.96322;11.5784;11.97835;11.86694;13.46939;12.02725;13.57776;14.00805;11.93264;11.40626;12.25026;14.30382;11.60907;12.25026;16.67784;14.17977;11.47305;13.23293;11.54561;11.41726;15.83523;11.73148
07-Aug-1993 12:00:00;NaN;11.70547;12.64165;12.66465;13.30689;14.00409;11.61914;12.03044;11.97076;13.53441;12.12518;13.71835;14.05464;12.00086;11.45613;12.33794;14.37386;11.65789;12.33794;16.69742;14.48261;11.52274;13.3019;11.59221;11.47945;15.39464;11.78403
08-Aug-1993 12:00:00;NaN;11.76568;12.78603;12.69602;13.41025;14.02903;11.6595;12.07574;12.07394;13.59269;12.44103;13.84346;14.10014;12.07519;11.49308;12.43678;14.44861;11.70796;12.43678;16.72347;14.71298;11.57474;13.38036;11.6332;11.53687;15.23139;11.84403
09-Aug-1993 12:00:00;NaN;11.82379;12.92704;12.73864;13.5142;14.04636;11.69112;12.11733;12.17856;13.65019;12.92518;13.96738;14.14911;12.14714;11.52829;12.73369;14.51696;11.75921;12.73369;16.75866;14.89463;11.62661;13.45929;11.67584;11.59482;15.28482;11.90622
10-Aug-1993 12:00:00;NaN;11.88457;13.06314;12.80253;13.62233;14.07783;11.71672;12.15839;12.28838;13.70815;17.5222;14.08355;14.20274;12.21761;11.57162;13.21377;14.57792;11.8066;13.21377;16.79804;15.09513;11.68277;13.53586;11.71335;11.66019;15.31927;11.95072
11-Aug-1993 12:00:00;NaN;11.95802;13.19449;12.89028;13.7352;14.11265;11.75128;12.19841;12.40513;13.75722;17.38177;14.18053;14.2593;12.29158;11.62092;14.31801;16.2204;11.84882;14.31801;16.83138;18.12666;11.74236;13.61243;11.74433;11.72826;15.35367;11.9788
12-Aug-1993 12:00:00;NaN;12.02976;13.31335;13.67495;13.84524;14.13902;11.78646;12.2348;12.52273;13.80637;17.25198;14.26487;14.31489;12.37313;11.67206;17.46423;18.18002;11.88453;17.46423;16.8488;17.78372;11.80554;13.6902;11.78252;11.78427;15.38896;12.02081
13-Aug-1993 12:00:00;NaN;12.12054;13.41617;16.66546;13.94513;14.17267;11.80881;12.26229;12.63916;13.86088;17.18676;14.35038;14.38049;12.45426;11.71656;16.89429;17.97688;11.92194;16.89429;17.51873;17.60959;11.87551;13.75344;11.80957;11.84191;15.42879;12.07964
14-Aug-1993 12:00:00;NaN;12.2466;13.51953;16.35655;14.04687;14.20428;11.83351;12.29691;12.75212;13.91717;17.19594;14.43016;14.47905;12.52681;11.76395;16.68023;17.69724;11.96684;16.68023;17.8384;17.4362;11.9415;13.80247;11.8334;11.90543;15.46402;12.12825
15-Aug-1993 12:00:00;NaN;12.38525;13.61432;16.16624;14.15412;14.2282;11.87136;12.34124;12.85761;13.95862;17.29353;14.49751;14.5994;12.59622;11.81759;16.71254;17.60315;12.01357;16.71254;17.58249;17.30578;12.01172;13.86714;11.86204;11.96845;15.48397;12.16675
16-Aug-1993 12:00:00;NaN;12.53399;13.70726;16.05773;14.25793;14.25318;11.9205;12.38589;12.9629;14.00095;17.24869;14.55537;14.71489;12.66104;11.87196;16.73887;17.65864;12.05679;16.73887;17.60513;17.21509;12.1663;13.97025;11.89629;12.03226;15.50703;12.20188
17-Aug-1993 12:00:00;NaN;12.69515;13.80779;15.99608;14.35627;14.28253;11.95376;12.43063;13.06694;14.05603;17.27524;14.62307;14.81794;12.72303;11.92455;16.76577;17.55413;12.10006;16.76577;17.62366;17.1541;12.57084;14.12473;11.9349;12.09161;15.81186;12.2402
18-Aug-1993 12:00:00;NaN;12.91144;13.90973;15.9574;14.44672;14.31462;11.97823;12.47205;13.17438;14.10161;17.34216;14.69773;14.91926;12.79182;11.97961;16.42504;17.56041;12.14611;16.42504;17.63454;17.11447;12.96534;15.90095;11.97247;12.14374;16.73322;12.28817
19-Aug-1993 12:00:00;NaN;13.24835;14.01161;15.93154;14.53544;14.34916;12.01125;12.49995;13.29152;14.14046;17.36878;14.77629;15.01805;12.85433;12.03358;16.13032;17.58907;12.19256;16.13032;17.63644;17.07924;13.30216;15.98327;12.01233;12.2018;16.74353;12.32728
20-Aug-1993 12:00:00;NaN;13.52112;14.10128;15.9113;14.61565;14.39047;12.04633;12.52038;13.4044;14.18658;17.38818;14.85061;15.11599;12.91026;12.09102;16.14688;17.55721;12.23867;16.14688;17.63818;17.60629;13.58273;17.2979;12.05325;12.26854;16.74287;12.35497
21-Aug-1993 12:00:00;NaN;13.72675;14.19137;15.89826;14.69558;14.43701;12.08269;12.54918;13.51644;14.23328;17.40052;17.33226;15.21025;12.97039;12.15386;16.05655;17.35827;12.285;16.05655;18.06779;17.57681;13.81812;17.15275;12.0945;12.33553;16.74473;12.38853
